"Player Details","","","","","","Overall","","","","","","","","","","","","","","","Wide","","","","","Slot","","","","","Inline","","","","","Backfield","","","",""
"Rank","Name","Team","POS","G","Season","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","+1 Rate","+2 Rate","+3 Rate","Neg Rate","TGT","REC","YDS","TD","AY","ADOR","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE"
"411","Ben Yurosek","MIN","TE","12","2025","17","-0.059","0.78","0.17","0.0","0.0","0.0","0.0","5.9","3","2","14","0","12","3.7","1","-1.000","","","0.0","1","0.000","","","0.0","15","0.000","0.88","0.19","0.0","","","","","0.0"
"412","Jelani Woods","NYJ","TE","4","2025","17","0.059","0.22","0.11","5.9","5.9","0.0","0.0","0.0","2","1","4","0","10","6.8","2","0.000","","0.50","0.0","3","0.000","","","0.0","12","0.083","0.31","0.08","8.3","","","","","0.0"
"413","Khalil Herbert","NYJ","RB","5","2025","17","0.000","0.24","0.18","0.0","0.0","0.0","0.0","0.0","3","1","4","0","-13","-1.3","1","0.000","","","0.0","","","","","0.0","","","","","0.0","16","0.000","0.25","0.19","0.0"
"414","Shedrick Jackson","LV","WR","5","2025","17","0.059","3.29","0.29","11.8","11.8","0.0","0.0","5.9","5","4","56","1","80","7.6","7","0.000","5.14","0.43","14.3","10","0.100","2.00","0.20","10.0","","","","","0.0","","","","","0.0"
"415","Bryce Oliver","TEN","WR","3","2025","17","-0.059","0.47","0.06","5.9","5.9","0.0","0.0","11.8","1","1","8","0","5","6.6","15","-0.067","0.53","0.07","6.7","2","0.000","","","0.0","","","","","0.0","","","","","0.0"
"416","Tai Felton","MIN","WR","14","2025","17","-0.118","1.47","0.18","0.0","0.0","0.0","0.0","11.8","3","3","25","0","11","9.1","15","-0.133","1.27","0.13","0.0","2","0.000","3.00","0.50","0.0","","","","","0.0","","","","","0.0"
"417","Raheim Sanders","CLV","RB","4","2025","16","0.000","1.24","0.24","0.0","0.0","0.0","0.0","0.0","4","3","21","0","10","-0.4","2","0.000","5.00","0.50","0.0","","","","","0.0","","","","","0.0","14","0.000","0.73","0.20","0.0"
"418","Alex Bachman","LV","WR","13","2025","16","0.000","0.75","0.19","12.5","12.5","0.0","0.0","12.5","3","2","12","0","14","6.3","9","0.000","0.33","0.22","22.2","7","0.000","1.29","0.14","0.0","","","","","0.0","","","","","0.0"
"419","Braelon Allen","NYJ","RB","4","2025","16","0.063","1.06","0.19","6.3","6.3","0.0","0.0","0.0","3","2","17","0","8","-1.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0","15","0.067","1.13","0.20","6.7"
"420","AJ Dillon","PHI","RB","7","2025","16","0.000","1.31","0.19","0.0","0.0","0.0","0.0","0.0","3","3","21","0","9","-2.2","","","","","0.0","1","0.000","","","0.0","","","","","0.0","15","0.000","1.40","0.20","0.0"
"421","Dareke Young","SEA","WR","9","2025","15","-0.067","3.00","0.19","6.7","6.7","0.0","0.0","13.3","3","2","48","0","55","10.3","14","-0.071","3.20","0.20","7.1","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"422","Chris Manhertz","NYG","TE","17","2025","15","-0.067","0.44","0.13","0.0","0.0","0.0","0.0","6.7","2","1","7","0","12","2.9","","","","","0.0","","","","","0.0","15","-0.067","0.44","0.13","0.0","","","","","0.0"
"423","Laquon Treadwell","IND","WR","9","2025","15","-0.200","","","0.0","0.0","0.0","0.0","20.0","0","0","0","0","0","7.8","11","-0.273","","","0.0","4","0.000","","","0.0","","","","","0.0","","","","","0.0"
"424","Najee Harris","LAC","RB","3","2025","15","0.000","1.67","0.20","0.0","0.0","0.0","0.0","0.0","3","3","25","0","10","0.7","1","0.000","","","0.0","","","","","0.0","","","","","0.0","14","0.000","1.79","0.21","0.0"
"425","D'Ernest Johnson","NE, ARZ","RB","6","2025","14","-0.071","","","0.0","0.0","0.0","0.0","7.1","0","0","0","0","0","0.4","3","-0.333","","","0.0","2","0.000","","","0.0","","","","","0.0","9","0.000","","","0.0"
"426","Trevor Etienne","CAR","RB","17","2025","14","0.000","0.93","0.21","0.0","0.0","0.0","0.0","0.0","3","3","13","0","2","-0.4","2","0.000","","","0.0","8","0.000","1.13","0.25","0.0","","","","","0.0","4","0.000","1.00","0.25","0.0"
"427","Jakobie Keeney-James","GB","WR","1","2025","14","0.000","1.07","0.14","0.0","0.0","0.0","0.0","0.0","2","2","15","0","15","10.6","9","0.000","0.89","0.11","0.0","5","0.000","1.40","0.20","0.0","","","","","0.0","","","","","0.0"
"428","Dylan Laube","LV","RB","17","2025","14","0.000","1.29","0.29","0.0","0.0","0.0","0.0","0.0","4","3","18","0","-3","-0.6","1","0.000","","","0.0","","","","","0.0","","","","","0.0","13","0.000","1.38","0.31","0.0"
"429","Corey Kiner","ARZ","RB","4","2025","14","0.000","1.07","0.21","0.0","0.0","0.0","0.0","0.0","3","2","15","0","12","-0.5","","","","","0.0","","","","","0.0","","","","","0.0","14","0.000","1.07","0.21","0.0"
"430","Jared Wayne","HST","WR","1","2025","14","0.071","1.43","0.14","14.3","14.3","0.0","0.0","7.1","2","2","20","0","16","8.4","11","0.000","1.82","0.18","9.1","3","0.333","","","33.3","","","","","0.0","","","","","0.0"
"431","Ty Chandler","MIN","RB","3","2025","13","0.000","0.85","0.31","0.0","0.0","0.0","0.0","0.0","4","3","11","0","-20","-2.2","","","","","0.0","","","","","0.0","","","","","0.0","13","0.000","0.85","0.31","0.0"
"432","DJ Giddens","IND","RB","9","2025","13","0.000","","0.15","0.0","0.0","0.0","0.0","0.0","2","0","0","0","-5","-2.8","","","","","0.0","","","","","0.0","","","","","0.0","13","0.000","","0.15","0.0"
"433","Ke'Shawn Williams","CIN, PIT","WR","11","2025","13","0.000","0.38","0.08","0.0","0.0","0.0","0.0","0.0","1","1","5","0","4","4.5","9","0.000","0.56","0.11","0.0","4","0.000","","","0.0","","","","","0.0","","","","","0.0"
"434","Antonio Gibson","NE","RB","5","2025","13","0.000","0.43","0.21","0.0","0.0","0.0","0.0","0.0","3","2","6","0","-4","-0.8","2","0.000","","","0.0","","","","","0.0","","","","","0.0","11","0.000","0.50","0.25","0.0"
"435","Michael Bandy","DEN","WR","4","2025","12","0.167","3.85","0.31","25.0","25.0","0.0","0.0","8.3","4","4","50","1","23","5.5","2","0.500","10.00","0.50","50.0","10","0.100","2.73","0.27","20.0","","","","","0.0","","","","","0.0"
"436","Julius Chestnut","TEN","RB","17","2025","12","0.000","","0.15","0.0","0.0","0.0","0.0","0.0","2","0","0","0","18","-0.9","2","0.000","","","0.0","","","","","0.0","","","","","0.0","10","0.000","","0.18","0.0"
"437","Jordan Watkins","SF","WR","4","2025","12","0.000","1.86","0.21","16.7","16.7","0.0","0.0","16.7","3","2","26","0","43","10.9","8","0.125","2.38","0.13","25.0","4","-0.250","1.17","0.33","0.0","","","","","0.0","","","","","0.0"
"438","Kene Nwangwu","NYJ","RB","10","2025","12","0.000","","0.08","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-6","-3.0","1","0.000","","","0.0","2","0.000","","0.50","0.0","","","","","0.0","9","0.000","","","0.0"
"439","Tay Martin","WAS","WR","3","2025","12","0.000","1.92","0.17","8.3","8.3","0.0","0.0","8.3","2","2","23","0","18","7.1","11","0.000","2.09","0.18","9.1","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"440","Cameron Latu","PHI","TE","15","2025","12","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.7","","","","","0.0","4","0.000","","","0.0","5","0.000","","","0.0","3","0.000","","","0.0"
"441","DeeJay Dallas","CAR, JAX","RB","5","2025","11","0.000","","0.09","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-1","-2.0","2","0.000","","","0.0","2","0.000","","","0.0","","","","","0.0","7","0.000","","0.14","0.0"
"442","James Mitchell","CAR","TE","5","2025","11","0.000","2.55","0.27","0.0","0.0","0.0","0.0","0.0","3","3","28","0","6","3.1","","","","","0.0","6","0.000","3.17","0.33","0.0","5","0.000","1.80","0.20","0.0","","","","","0.0"
"443","Thomas Fidone","NYG","TE","2","2025","11","-0.091","","","0.0","0.0","0.0","0.0","9.1","0","0","0","0","0","6.0","1","-1.000","","","0.0","7","0.000","","","0.0","3","0.000","","","0.0","","","","","0.0"
"444","Jason Brownlee","KC","WR","6","2025","11","0.000","","0.08","0.0","0.0","0.0","0.0","0.0","1","0","0","0","14","9.5","11","0.000","","0.08","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"445","Connor Heyward","PIT","TE","16","2025","10","0.100","1.91","0.36","10.0","10.0","0.0","0.0","0.0","4","3","21","1","40","2.8","3","0.000","","","0.0","2","0.000","2.00","0.33","0.0","1","0.000","12.00","1.00","0.0","4","0.250","0.75","0.50","25.0"
"446","Charlie Jones","CIN","WR","14","2025","10","-0.200","","0.10","10.0","10.0","0.0","0.0","30.0","1","0","0","0","40","6.6","7","-0.286","","0.14","14.3","3","0.000","","","0.0","","","","","0.0","","","","","0.0"
"447","Nick Vannett","LA, MIN","TE","5","2025","9","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8.2","2","0.000","","","0.0","1","0.000","","","0.0","6","0.000","","","0.0","","","","","0.0"
"448","Drake Dabney","GB","TE","2","2025","9","-0.111","0.33","0.22","0.0","0.0","0.0","0.0","11.1","2","1","3","0","10","3.9","1","0.000","","","0.0","4","0.000","0.75","0.25","0.0","4","-0.250","","0.25","0.0","","","","","0.0"
"449","Nick Kallerup","SEA","TE","9","2025","9","-0.111","","0.11","0.0","0.0","0.0","0.0","11.1","1","0","0","0","7","2.1","","","","","0.0","","","","","0.0","9","-0.111","","0.11","0.0","","","","","0.0"
"450","Jared Wiley","KC","TE","4","2025","9","0.000","0.44","0.11","0.0","0.0","0.0","0.0","0.0","1","1","4","0","-4","2.9","2","0.000","","","0.0","1","0.000","","","0.0","4","0.000","","","0.0","2","0.000","2.00","0.50","0.0"
"451","Tim Jones","MIN, JAX","WR","4","2025","9","0.000","1.67","0.11","0.0","0.0","0.0","0.0","0.0","1","1","15","0","4","8.6","6","0.000","2.50","0.17","0.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0"
"452","Zaire Mitchell-Paden","NO, BLT","TE","8","2025","9","0.111","1.89","0.33","11.1","11.1","0.0","0.0","0.0","3","2","17","0","20","-0.8","","","","","0.0","2","0.000","7.00","0.50","0.0","1","0.000","","","0.0","6","0.167","0.50","0.33","16.7"
"453","Kaleb Johnson","PIT","RB","10","2025","9","0.000","1.00","0.22","0.0","0.0","0.0","0.0","0.0","2","1","9","0","-8","-3.9","","","","","0.0","2","0.000","","","0.0","","","","","0.0","7","0.000","1.29","0.29","0.0"
"454","Quentin Skinner","NYJ","WR","1","2025","8","0.125","1.25","0.13","12.5","12.5","0.0","0.0","0.0","1","1","10","0","4","11.4","6","0.167","1.67","0.17","16.7","2","0.000","","","0.0","","","","","0.0","","","","","0.0"
"455","Samori Toure","NO","WR","1","2025","8","-0.125","0.38","0.38","0.0","0.0","0.0","0.0","12.5","3","1","3","0","37","8.0","6","-0.167","0.50","0.33","0.0","2","0.000","","0.50","0.0","","","","","0.0","","","","","0.0"
"456","Clyde Edwards-Helaire","KC","RB","2","2025","7","0.000","1.29","0.29","0.0","0.0","0.0","0.0","0.0","2","2","9","0","-5","-4.4","","","","","0.0","","","","","0.0","","","","","0.0","7","0.000","1.29","0.29","0.0"
"457","Brittain Brown","CHI","RB","2","2025","7","0.000","","0.11","0.0","0.0","0.0","0.0","0.0","1","0","0","0","4","2.3","1","0.000","","","0.0","","","","","0.0","1","0.000","","","0.0","5","0.000","","0.17","0.0"
"458","George Holani","SEA","RB","10","2025","7","-0.286","2.14","0.29","0.0","0.0","0.0","0.0","14.3","2","2","15","0","-1","-3.0","","","","","0.0","1","-2.000","","","0.0","","","","","0.0","6","0.000","2.50","0.33","0.0"
"459","Will Mallory","IND","TE","2","2025","7","0.429","2.29","0.14","28.6","14.3","14.3","0.0","0.0","1","1","16","0","16","5.3","1","0.000","","","0.0","3","0.333","","","33.3","3","0.667","5.33","0.33","33.3","","","","","0.0"
"460","Carter Runyon","LV","TE","10","2025","7","0.000","0.43","0.14","0.0","0.0","0.0","0.0","0.0","1","1","3","0","-3","4.1","2","0.000","1.50","0.50","0.0","1","0.000","","","0.0","4","0.000","","","0.0","","","","","0.0"
"461","Treyton Welch","NO","TE","3","2025","6","0.167","","","16.7","16.7","0.0","0.0","0.0","0","0","0","0","0","2.7","","","","","0.0","2","0.000","","","0.0","4","0.250","","","25.0","","","","","0.0"
"462","Deven Thompkins","ATL","WR","7","2025","6","0.167","3.86","0.43","16.7","16.7","0.0","0.0","0.0","3","3","27","0","6","6.3","4","0.250","4.60","0.40","25.0","2","0.000","2.00","0.50","0.0","","","","","0.0","","","","","0.0"
"463","Giovanni Ricci","DET","TE","3","2025","6","0.167","","0.17","16.7","16.7","0.0","0.0","0.0","1","0","0","0","2","1.7","2","0.000","","","0.0","","","","","0.0","4","0.250","","0.25","25.0","","","","","0.0"
"464","Nikko Remigio","KC","WR","14","2025","6","0.167","3.00","0.14","16.7","16.7","0.0","0.0","0.0","1","1","21","0","18","4.2","3","0.000","5.25","0.25","0.0","3","0.333","","","33.3","","","","","0.0","","","","","0.0"
"465","Dameon Pierce","HST, KC","RB","5","2025","6","0.000","","0.17","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-5","-2.3","","","","","0.0","","","","","0.0","","","","","0.0","6","0.000","","0.17","0.0"
"466","Dalevon Campbell","CAR","WR","2","2025","5","-0.200","","","0.0","0.0","0.0","0.0","20.0","0","0","0","0","0","13.0","2","-0.500","","","0.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0"
"467","Malik Turner","SF","WR","3","2025","5","0.000","","","20.0","20.0","0.0","0.0","20.0","0","0","0","0","0","11.0","5","0.000","","","20.0","","","","","0.0","","","","","0.0","","","","","0.0"
"468","Chris Blair","ATL","WR","3","2025","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","9.8","2","0.000","","","0.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0"
"469","Jeff Wilson","MIA","RB","2","2025","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-1.4","1","0.000","","","0.0","1","0.000","","","0.0","","","","","0.0","3","0.000","","","0.0"
"470","Cam Grandy","CIN","TE","5","2025","5","0.000","1.40","0.40","0.0","0.0","0.0","0.0","0.0","2","2","7","0","-6","4.2","1","0.000","","","0.0","1","0.000","","","0.0","3","0.000","2.33","0.67","0.0","","","","","0.0"
"471","Teagan Quitoriano","ATL","TE","15","2025","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","5","0.000","","","0.0","","","","","0.0"
"472","Brayden Willis","SF","TE","6","2025","4","-0.250","","0.20","0.0","0.0","0.0","0.0","25.0","1","0","0","0","2","8.0","1","0.000","","","0.0","1","0.000","","0.50","0.0","2","-0.500","","","0.0","","","","","0.0"
"473","Stephen Carlson","CHI","TE","2","2025","4","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6.5","1","0.000","","","0.0","2","0.000","","","0.0","1","0.000","","","0.0","","","","","0.0"
"474","Elijah Mitchell","KC","RB","1","2025","4","0.000","","0.25","0.0","0.0","0.0","0.0","0.0","1","0","0","0","22","-5.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0","3","0.000","","0.33","0.0"
"475","Dalen Cambre","NYG","WR","6","2025","4","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","9.3","2","0.000","","","0.0","2","0.000","","","0.0","","","","","0.0","","","","","0.0"
"476","Nyheim Hines","LAC, NO","RB","4","2025","4","0.250","","","25.0","25.0","0.0","0.0","0.0","0","0","0","0","0","1.3","1","0.000","","","0.0","","","","","0.0","","","","","0.0","3","0.333","","","33.3"
"477","Terrell Jennings","NE","RB","6","2025","4","0.000","2.25","0.25","0.0","0.0","0.0","0.0","0.0","1","1","9","0","2","-2.8","","","","","0.0","","","","","0.0","","","","","0.0","4","0.000","2.25","0.25","0.0"
"478","Travis Homer","CHI","RB","8","2025","4","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-3.8","","","","","0.0","","","","","0.0","","","","","0.0","4","0.000","","","0.0"
"479","Brandon Smith","NYJ","WR","1","2025","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"480","Cam Akers","SEA, MIN","RB","4","2025","3","0.000","","0.33","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-7","-1.3","1","0.000","","","0.0","1","0.000","","","0.0","","","","","0.0","1","0.000","","1.00","0.0"
"481","Travis Vokolek","ARZ","TE","3","2025","3","-0.333","","","0.0","0.0","0.0","0.0","33.3","0","0","0","0","0","10.0","1","0.000","","","0.0","","","","","0.0","2","-0.500","","","0.0","","","","","0.0"
"482","Marcedes Lewis","DEN","TE","5","2025","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-3.7","","","","","0.0","","","","","0.0","3","0.000","","","0.0","","","","","0.0"
"483","Xavier Gipson","PHI, NYJ","WR","6","2025","3","0.000","2.00","0.67","0.0","0.0","0.0","0.0","0.0","2","2","6","0","-9","-2.7","","","","","0.0","3","0.000","2.00","0.67","0.0","","","","","0.0","","","","","0.0"
"484","Steven Sims","ARZ","WR","3","2025","3","0.000","","0.33","0.0","0.0","0.0","0.0","0.0","1","0","0","0","2","8.7","3","0.000","","0.33","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"485","CJ Dippre","NE","TE","2","2025","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","10.0","","","","","0.0","","","","","0.0","3","0.000","","","0.0","","","","","0.0"
"486","Phil Mafah","DAL","RB","1","2025","2","0.000","5.50","1.00","0.0","0.0","0.0","0.0","0.0","2","2","11","0","-11","-5.0","","","","","0.0","","","","","0.0","","","","","0.0","2","0.000","5.50","1.00","0.0"
"487","Hayden Rucci","MIA","TE","4","2025","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5.5","","","","","0.0","","","","","0.0","2","0.000","","","0.0","","","","","0.0"
"488","Ja'Corey Brooks","WAS","WR","1","2025","2","-0.500","","","0.0","0.0","0.0","0.0","50.0","0","0","0","0","0","7.0","2","-0.500","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"489","Kalel Mullings","TEN","RB","5","2025","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-1.0","","","","","0.0","","","","","0.0","","","","","0.0","2","0.000","","","0.0"
"490","Ronnie Rivers","LA","RB","7","2025","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0","1","0.000","","","0.0"
"491","Mecole Hardman","BUF","WR","2","2025","2","-0.500","","0.50","0.0","0.0","0.0","0.0","50.0","1","0","0","0","46","19.5","1","-1.000","","1.00","0.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"492","Sean McKeon","IND","TE","1","2025","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.5","","","","","0.0","","","","","0.0","2","0.000","","","0.0","","","","","0.0"
"493","Jacoby Jones","WAS","WR","1","2025","2","0.000","12.50","0.50","0.0","0.0","0.0","0.0","0.0","1","1","25","0","3","1.0","1","0.000","25.00","1.00","0.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"494","E.J. Jenkins","PHI","TE","2","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0"
"495","Roschon Johnson","CHI","RB","6","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"496","Amar Johnson","LAC","RB","1","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"497","Jimmy Holiday","KC","WR","1","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","15.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"498","Jalen Cropper","DAL","WR","3","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"499","Myles Price","MIN","WR","16","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","10.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"500","Zach Horton","DET","TE","2","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"501","Chase Edmonds","WAS","RB","3","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0"
"502","Coleman Owen","IND","WR","2","2025","1","0.000","","1.00","0.0","0.0","0.0","0.0","0.0","1","0","0","0","3","1.0","","","","","0.0","1","0.000","","1.00","0.0","","","","","0.0","","","","","0.0"
"503","Maurice Alexander","CHI","WR","1","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","24.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"504","Ko Kieft","TB","TE","3","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0"
"505","Owen Wright","TB","RB","3","2025","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-7.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
