"Player Details","","","","","","Overall","","","","","","","","","","","","","","","Wide","","","","","Slot","","","","","Inline","","","","","Backfield","","","",""
"Rank","Name","Team","POS","G","Season","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","+1 Rate","+2 Rate","+3 Rate","Neg Rate","TGT","REC","YDS","TD","AY","ADOR","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE"
"428","Marcedes Lewis","CHI","TE","17","2024","12","0.000","0.17","0.08","0.0","0.0","0.0","0.0","0.0","1","1","2","0","1","3.4","","","","","0.0","","","","","0.0","10","0.000","0.20","0.10","0.0","","","","","0.0"
"429","Jordan Matthews","CAR","TE","3","2024","11","-0.091","","0.09","9.1","9.1","0.0","0.0","18.2","1","0","0","0","16","7.7","2","0.500","","0.50","50.0","","","","","0.0","3","-0.333","","","0.0","","","","","0.0"
"430","Justin Shorter","LV","TE","7","2024","11","-0.091","","","0.0","0.0","0.0","0.0","9.1","0","0","0","0","0","8.4","3","-0.333","","","0.0","","","","","0.0","6","0.000","","","0.0","","","","","0.0"
"431","Jha'Quan Jackson","TEN","WR","12","2024","11","0.182","0.67","0.25","18.2","18.2","0.0","0.0","0.0","3","1","8","0","76","5.5","2","0.000","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"432","Rasheen Ali","BLT","RB","5","2024","11","0.000","","0.18","0.0","0.0","0.0","0.0","0.0","2","0","0","0","-7","-2.5","","","","","0.0","","","","","0.0","","","","","0.0","9","0.000","","0.22","0.0"
"433","Anthony Firkser","NYJ, KC","TE","6","2024","11","0.091","","","9.1","9.1","0.0","0.0","0.0","0","0","0","0","0","4.5","1","0.000","","","0.0","","","","","0.0","7","0.000","","","0.0","","","","","0.0"
"434","Justyn Ross","KC","WR","2","2024","11","-0.182","","0.08","0.0","0.0","0.0","0.0","18.2","1","0","0","0","18","8.5","8","-0.250","","0.13","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"435","Keaton Mitchell","BLT","RB","4","2024","11","-0.091","2.55","0.09","0.0","0.0","0.0","0.0","9.1","1","1","28","0","-5","-1.1","1","0.000","","","0.0","","","","","0.0","","","","","0.0","7","0.000","4.00","0.14","0.0"
"436","Parker Hesse","DET","TE","5","2024","11","-0.182","","","0.0","0.0","0.0","0.0","18.2","0","0","0","0","0","4.0","5","-0.200","","","0.0","","","","","0.0","2","-0.500","","","0.0","2","0.000","","","0.0"
"437","Brenden Bates","CLV, NYJ","TE","6","2024","11","0.000","","0.09","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-2","2.8","2","0.000","","","0.0","","","","","0.0","8","0.000","","0.13","0.0","","","","","0.0"
"438","Brycen Tremayne","WAS","WR","2","2024","10","0.000","-0.20","0.10","10.0","10.0","0.0","0.0","10.0","1","1","-2","0","-4","8.3","10","0.000","-0.20","0.10","10.0","","","","","0.0","","","","","0.0","","","","","0.0"
"439","Feleipe Franks","CAR","TE","15","2024","10","0.000","1.20","0.30","0.0","0.0","0.0","0.0","0.0","3","1","12","0","44","6.1","","","","","0.0","","","","","0.0","6","0.000","2.00","0.17","0.0","1","0.000","","","0.0"
"440","Jake Tonges","SF","TE","10","2024","10","-0.100","","","10.0","0.0","10.0","0.0","30.0","0","0","0","0","0","8.2","3","-0.667","","","0.0","","","","","0.0","3","-0.333","","","0.0","","","","","0.0"
"441","John Ross","PHI","WR","1","2024","10","-0.100","0.60","0.20","0.0","0.0","0.0","0.0","10.0","2","1","6","0","52","9.0","8","-0.125","0.75","0.25","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"442","Jonathon Brooks","CAR","RB","3","2024","10","-0.100","2.30","0.30","0.0","0.0","0.0","0.0","10.0","3","3","23","0","-11","-3.2","","","","","0.0","","","","","0.0","","","","","0.0","9","0.000","2.56","0.33","0.0"
"443","Jacob Kibodi","CLV","RB","1","2024","10","0.000","1.50","0.30","0.0","0.0","0.0","0.0","0.0","3","1","15","0","10","-1.2","1","0.000","15.00","1.00","0.0","","","","","0.0","","","","","0.0","8","0.000","","0.25","0.0"
"444","James Proche","CLV","WR","9","2024","10","0.000","2.10","0.30","0.0","0.0","0.0","0.0","0.0","3","3","21","0","16","3.0","4","0.000","3.50","0.25","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"445","Aaron Shampklin","PIT","RB","3","2024","9","0.111","","","11.1","11.1","0.0","0.0","0.0","0","0","0","0","0","-0.6","1","1.000","","","100.0","","","","","0.0","","","","","0.0","8","0.000","","","0.0"
"446","Trent Taylor","SF","WR","2","2024","9","0.222","1.22","0.11","22.2","22.2","0.0","0.0","0.0","1","1","11","0","9","6.8","5","0.400","2.20","0.20","40.0","","","","","0.0","","","","","0.0","","","","","0.0"
"447","Erik Ezukanma","MIA","WR","2","2024","9","0.222","","0.20","22.2","22.2","0.0","0.0","0.0","2","0","0","0","63","9.8","8","0.250","","0.13","25.0","","","","","0.0","","","","","0.0","","","","","0.0"
"448","Isaiah Williams","DET, CIN","WR","8","2024","8","0.125","0.75","0.38","12.5","12.5","0.0","0.0","0.0","3","2","6","0","8","3.6","2","0.000","1.00","0.50","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"449","Kendric Pryor","CIN","WR","2","2024","8","0.125","1.13","0.13","25.0","25.0","0.0","0.0","12.5","1","1","9","0","10","9.1","8","0.125","1.13","0.13","25.0","","","","","0.0","","","","","0.0","","","","","0.0"
"450","Brandon Johnson","PIT","WR","3","2024","8","0.000","1.13","0.13","0.0","0.0","0.0","0.0","0.0","1","1","9","0","4","8.0","7","0.000","1.29","0.14","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"451","Dalvin Cook","DAL","RB","2","2024","8","0.000","1.25","0.13","0.0","0.0","0.0","0.0","0.0","1","1","10","0","4","-0.9","","","","","0.0","","","","","0.0","","","","","0.0","6","0.000","1.67","0.17","0.0"
"452","David Martin-Robinson","TEN","TE","5","2024","8","0.000","0.75","0.13","0.0","0.0","0.0","0.0","0.0","1","1","6","0","0","0.9","1","0.000","6.00","1.00","0.0","","","","","0.0","4","0.000","","","0.0","1","0.000","","","0.0"
"453","Chris Collier","BLT, LV","RB","6","2024","8","0.000","-0.50","0.25","0.0","0.0","0.0","0.0","0.0","2","1","-4","0","-4","0.1","","","","","0.0","","","","","0.0","","","","","0.0","8","0.000","-0.50","0.25","0.0"
"454","Anthony Gould","IND","WR","8","2024","7","0.000","3.29","0.14","0.0","0.0","0.0","0.0","0.0","1","1","23","0","17","7.0","4","0.000","5.75","0.25","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"455","Brayden Willis","SF","TE","9","2024","7","-0.143","","0.29","0.0","0.0","0.0","0.0","14.3","2","0","0","0","11","5.9","","","","","0.0","","","","","0.0","2","0.000","","","0.0","","","","","0.0"
"456","Xavier Smith","LA","WR","15","2024","7","-0.143","0.86","0.29","0.0","0.0","0.0","0.0","14.3","2","2","6","0","0","3.4","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"457","Jalen Moreno-Cropper","DAL","WR","1","2024","7","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","9.7","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"458","Chris Blair","ATL","WR","3","2024","7","0.000","2.43","0.29","0.0","0.0","0.0","0.0","0.0","2","1","17","0","36","7.7","5","0.000","3.40","0.20","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"459","Tom Kennedy","DET","WR","4","2024","6","0.000","","0.14","0.0","0.0","0.0","0.0","0.0","1","0","0","0","12","8.8","4","0.000","","0.20","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"460","Kadarius Toney","CLV","WR","3","2024","6","-0.167","","0.17","0.0","0.0","0.0","0.0","16.7","1","0","0","0","-5","-1.7","3","-0.333","","0.33","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"461","Steven Sims","HST, BLT","WR","9","2024","6","-0.333","","","0.0","0.0","0.0","0.0","33.3","0","0","0","0","0","3.2","5","-0.400","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"462","James Mitchell","DET","TE","1","2024","6","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3.5","2","0.000","","","0.0","","","","","0.0","3","0.000","","","0.0","","","","","0.0"
"463","Dareke Young","SEA","WR","12","2024","6","0.000","","0.17","16.7","16.7","0.0","0.0","16.7","1","0","0","0","9","5.3","6","0.000","","0.17","16.7","","","","","0.0","","","","","0.0","","","","","0.0"
"464","David Bell","CLV","WR","1","2024","5","0.400","5.40","0.60","40.0","40.0","0.0","0.0","0.0","3","3","27","0","18","3.2","2","0.500","4.50","0.50","50.0","","","","","0.0","","","","","0.0","","","","","0.0"
"465","Jalen Virgil","BUF","WR","7","2024","5","-0.400","","","0.0","0.0","0.0","0.0","40.0","0","0","0","0","0","3.4","3","-0.333","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"466","Chris Moore","ARZ","WR","5","2024","5","-0.200","","","0.0","0.0","0.0","0.0","20.0","0","0","0","0","0","5.8","3","-0.333","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"467","Tyler Badie","DEN","RB","3","2024","5","0.000","-0.40","0.60","0.0","0.0","0.0","0.0","0.0","3","3","-2","0","-6","-0.4","","","","","0.0","","","","","0.0","","","","","0.0","5","0.000","-0.40","0.60","0.0"
"468","Laquon Treadwell","IND","WR","2","2024","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5.8","2","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"469","Kaden Davis","CLV","WR","1","2024","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","11.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"470","Ihmir Smith-Marsette","NYG","WR","15","2024","5","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","7.4","1","0.000","","","0.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0"
"471","Blake Watson","DEN","RB","2","2024","4","0.000","3.25","0.50","0.0","0.0","0.0","0.0","0.0","2","1","13","0","-3","-2.5","","","","","0.0","","","","","0.0","","","","","0.0","4","0.000","3.25","0.50","0.0"
"472","Nick Muse","MIN","TE","2","2024","4","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5.0","","","","","0.0","","","","","0.0","4","0.000","","","0.0","","","","","0.0"
"473","Brenden Rice","LAC","WR","2","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","9.0","3","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"474","Robert Tonyan","MIN","TE","4","2024","3","-0.333","","","0.0","0.0","0.0","0.0","33.3","0","0","0","0","0","11.0","","","","","0.0","","","","","0.0","3","-0.333","","","0.0","","","","","0.0"
"475","Ko Kieft","TB","TE","17","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"476","Alex Erickson","NE","WR","3","2024","3","-0.333","","","0.0","0.0","0.0","0.0","33.3","0","0","0","0","0","2.3","1","-1.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"477","Casey Washington","ATL","WR","2","2024","3","-0.333","4.67","0.67","0.0","0.0","0.0","0.0","33.3","2","1","14","0","33","4.7","2","-0.500","7.00","1.00","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"478","Joshua Cephus","JAX","WR","1","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.7","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"479","Deonte Harty","BLT","WR","5","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6.0","","","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"480","Tay Martin","TEN","WR","1","2024","3","0.333","16.33","0.67","66.7","66.7","0.0","0.0","33.3","2","1","49","1","84","8.0","3","0.333","16.33","0.67","66.7","","","","","0.0","","","","","0.0","","","","","0.0"
"481","Jase McClellan","ATL","RB","2","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-7.3","","","","","0.0","","","","","0.0","","","","","0.0","3","0.000","","","0.0"
"482","Jermar Jefferson","DET","RB","2","2024","3","0.000","3.33","0.33","0.0","0.0","0.0","0.0","0.0","1","1","10","0","0","-1.7","","","","","0.0","","","","","0.0","","","","","0.0","3","0.000","3.33","0.33","0.0"
"483","Brady Russell","SEA","TE","11","2024","3","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-1.3","","","","","0.0","","","","","0.0","2","0.000","","","0.0","1","0.000","","","0.0"
"484","Irvin Charles","NYJ","WR","10","2024","3","0.333","","0.25","33.3","33.3","0.0","0.0","0.0","1","0","0","0","12","2.0","2","0.000","","0.50","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"485","Velus Jones","CAR, CHI","WR","2","2024","3","0.000","2.67","0.33","0.0","0.0","0.0","0.0","0.0","1","1","8","0","-5","-6.3","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"486","Trishton Jackson","MIN","WR","2","2024","2","0.500","","","50.0","50.0","0.0","0.0","0.0","0","0","0","0","0","12.5","1","1.000","","","100.0","","","","","0.0","","","","","0.0","","","","","0.0"
"487","George Holani","SEA","RB","3","2024","2","0.000","-0.50","0.50","0.0","0.0","0.0","0.0","0.0","1","1","-1","0","-2","-6.0","","","","","0.0","","","","","0.0","","","","","0.0","2","0.000","-0.50","0.50","0.0"
"488","Elijah Cooks","JAX","WR","2","2024","2","-0.500","","","0.0","0.0","0.0","0.0","50.0","0","0","0","0","0","14.0","2","-0.500","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"489","Myles Gaskin","MIN","RB","4","2024","2","0.000","5.50","0.50","0.0","0.0","0.0","0.0","0.0","1","1","11","0","-2","-6.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"490","Stephen Sullivan","CAR","TE","1","2024","2","0.000","","0.50","0.0","0.0","0.0","0.0","0.0","1","0","0","0","16","10.0","1","0.000","","1.00","0.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0"
"491","Trayveon Williams","CIN","RB","8","2024","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","1","0.000","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"492","Anthony Miller","BLT","WR","2","2024","2","0.500","8.00","0.50","50.0","50.0","0.0","0.0","0.0","1","1","16","0","16","7.5","2","0.500","8.00","0.50","50.0","","","","","0.0","","","","","0.0","","","","","0.0"
"493","Tyler Scott","CHI","WR","11","2024","2","0.500","1.67","0.33","50.0","50.0","0.0","0.0","0.0","1","1","5","0","-3","5.5","1","1.000","","","100.0","","","","","0.0","","","","","0.0","","","","","0.0"
"494","MarShawn Lloyd","GB","RB","1","2024","2","0.000","1.50","0.50","0.0","0.0","0.0","0.0","0.0","1","1","3","0","-4","-5.0","","","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"495","Marquez Callaway","TB","WR","2","2024","2","-0.500","","","0.0","0.0","0.0","0.0","50.0","0","0","0","0","0","3.0","2","-0.500","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"496","Cody Thompson","TB","WR","1","2024","2","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6.5","2","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"497","Jonathan Ward","PIT","RB","4","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-3.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"498","Dylan Laube","LV","RB","6","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"499","Cody Schrader","LA","RB","1","2024","1","0.000","6.00","1.00","0.0","0.0","0.0","0.0","0.0","1","1","6","0","0","","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","6.00","1.00","0.0"
"500","Joshua Kelley","TEN","RB","2","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"501","Roman Wilson","PIT","WR","1","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","12.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"502","Montrell Washington","KC","WR","1","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"503","Dante Miller","NYG","RB","2","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"504","Baylor Cupp","KC","TE","1","2024","1","0.000","","1.00","0.0","0.0","0.0","0.0","0.0","1","0","0","0","-1","","","","","","0.0","","","","","0.0","1","0.000","","1.00","0.0","","","","","0.0"
"505","Colson Yankoff","WAS","TE","4","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"506","Bryce Ford-Wheaton","NYG","WR","8","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"507","Tanner McLachlan","CIN","TE","2","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","10.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0","","","","","0.0"
"508","Ke'Shawn Vaughn","SF","RB","1","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","-6.0","","","","","0.0","","","","","0.0","","","","","0.0","1","0.000","","","0.0"
"509","Dez Fitzpatrick","LAC","WR","1","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"510","Tyreik McAllister","LV","WR","2","2024","1","0.000","","","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1.0","1","0.000","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
"511","Jack Westover","NE","TE","1","2024","1","-1.000","","","0.0","0.0","0.0","0.0","100.0","0","0","0","0","0","23.0","","","","","0.0","","","","","0.0","","","","","0.0","","","","","0.0"
