,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High
Season,Rank,Name,Team,POS,G,WEEK,OPP,DB %,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB
2023,404,Sam Darnold,SF,QB,1,18,LA,56.36363636363636,31,61.5,7.27,1,0,96.5,0.17,0.39,5,66.7,3.33,1,0,111.1,0.784,1,24,66.7,8.52,0,0,93.2,0.101,0.3,15,66.7,8.08,0,0,91.3,0.187,0.3,16,57.1,6.57,1,0,100.9,0.155,0.48
2023,405,Tua Tagovailoa,MIA,QB,1,6,CAR,5.12396694214876,31,67.7,8.45,3,0,126,0.52,0.73,2,50,1.5,1,0,95.8,0.436,2.06,28,67.9,9.11,1,0,108.5,0.49,0.51,16,75,10,0,0,106.3,0.714,0.4,15,60,6.8,3,0,120,0.314,1.07
2023,406,Jordan Love,GB,QB,1,9,LA,4.897314375987362,31,76.9,8.77,1,0,115.5,0.112,0.45,7,75,13,0,0,116.7,0.041,0.41,23,81,8.38,1,0,117.5,0.136,0.48,20,81.3,8.75,0,0,103.1,-0.173,0.32,11,70,8.8,1,0,130.4,0.632,0.68
2023,407,Justin Herbert,LAC,QB,1,4,LV,6.007751937984496,31,54.2,6.96,1,1,72.7,0.023,0.63,2,100,22,0,0,118.8,1.037,0.74,27,52.2,6.3,1,1,68.2,-0.092,0.4,22,52.6,7.63,1,1,73.4,-0.028,0.47,9,60,4.4,0,0,70.4,0.148,1
2023,408,Jalen Hurts,PHI,QB,1,2,MIN,4.983922829581994,31,78.3,8.39,1,1,98,0.035,0.39,1,0,0,0,0,39.6,-0.403,0,29,81,9.14,1,1,100.8,0.067,0.42,7,85.7,2.86,0,0,79.2,-0.257,0.11,24,75,10.81,1,1,104.4,0.12,0.48
2023,409,Brock Purdy,SF,QB,1,11,TB,6.339468302658487,31,84,13.32,3,0,158.3,0.584,0.87,10,66.7,14,2,0,149.3,0.901,1.43,21,93.8,12.94,1,0,139.6,0.432,0.6,22,77.8,14.06,3,0,158.3,0.571,1.06,9,100,11.43,0,0,114.3,0.613,0.39
2023,410,Brock Purdy,SF,QB,1,14,SEA,6.339468302658487,31,70.4,13.63,2,1,122.1,0.266,0.73,2,0,0,0,1,0,-3.191,-0.5,29,73.1,14.15,2,0,140.7,0.505,0.81,17,69.2,14.23,1,1,105.4,-0.026,0.66,14,71.4,13.07,1,0,137.5,0.621,0.81
2023,411,Brock Purdy,SF,QB,1,6,CLV,6.339468302658487,31,44.4,4.63,1,1,55.3,-0.341,0.27,20,35.3,5.41,1,1,49.1,-0.376,0.36,10,66.7,3.67,0,0,72.9,-0.308,0.13,27,43.5,4.87,1,1,55,-0.365,0.3,4,50,3.25,0,0,57.3,-0.181,0.13
2023,412,Bailey Zappe,NE,QB,1,17,BUF,12.550607287449392,31,61.5,8.04,0,3,47.3,-0.416,0.48,8,40,2,0,0,47.9,-0.377,1.01,23,66.7,9.48,0,3,57.5,-0.43,0.29,21,52.9,6.59,0,3,34.1,-0.852,0.44,10,77.8,10.78,0,0,111.6,0.498,0.57
2023,413,C.J. Stroud,HST,QB,1,18,IND,5.535714285714286,31,76.9,10.15,2,0,134.1,0.454,0.66,6,60,5.2,0,0,73.8,0.092,0.24,24,80,11.85,1,0,132.7,0.511,0.63,19,62.5,6.88,0,0,82.8,0.12,0.27,12,100,15.4,2,0,158.3,0.982,1.28
2023,414,C.J. Stroud,HST,QB,1,3,JAX,5.535714285714286,31,66.7,9.33,2,0,118.8,0.494,0.65,6,83.3,16,2,0,158.3,1.627,1.97,23,68.2,8.36,0,0,93.8,0.313,0.37,21,61.9,9.19,1,0,107.8,0.341,0.56,10,77.8,9.67,1,0,144,0.815,0.86
2023,415,Joe Flacco,CLV,QB,1,17,NYJ,14.150943396226415,30,65.5,10.66,3,1,121.2,0.058,0.78,7,85.7,19.57,2,0,158.3,1.645,1.93,19,61.1,8.72,0,1,66.2,-0.433,0.28,16,66.7,12.87,2,0,149.3,0.312,0.98,14,64.3,8.29,1,1,84.2,-0.232,0.55
2023,416,Russell Wilson,DEN,QB,1,8,KC,5.681818181818182,30,63.2,6,3,0,119.3,0,0.63,9,100,12.5,2,0,158.3,0,1.2,19,53.8,4.62,0,0,66.2,0,0.21,12,57.1,5,2,0,110.1,0,0.83,18,66.7,6.58,1,0,112.8,0,0.5
2023,417,Ryan Tannehill,TEN,QB,1,3,CLV,11.11111111111111,30,52,4.16,0,0,62.8,-0.468,0.14,9,62.5,7.63,0,0,85.9,-0.046,0.27,19,46.7,2.87,0,0,53.5,-0.657,0.09,22,61.1,5.17,0,0,74.5,-0.403,0.17,8,28.6,1.57,0,0,39.6,-0.646,0.06
2023,418,Ryan Tannehill,TEN,QB,1,4,CIN,11.11111111111111,30,72,9.6,1,1,98.8,0.266,0.46,10,62.5,10.25,1,0,136.5,0.08,0.73,19,75,9.44,0,1,77.9,0.386,0.32,18,69.2,8.15,0,1,61.7,0.158,0.24,12,75,11.17,1,0,138.9,0.428,0.78
2023,419,Geno Smith,SEA,QB,1,18,ARZ,5.454545454545454,30,57.1,6.75,2,0,101.6,0.171,0.61,2,0,0,0,0,39.6,-1.027,0,26,64,7.56,2,0,113.6,0.248,0.62,6,60,8,1,0,125,0.229,1.28,24,56.5,6.48,1,0,90.7,0.157,0.44
2023,420,Derek Carr,NO,QB,1,18,ATL,5.1020408163265305,30,78.6,9.43,4,0,145.5,0.499,0.89,14,83.3,12.42,3,0,158,0.802,1.28,15,80,7.67,1,0,120.8,0.306,0.57,13,72.7,8.64,2,0,138.3,0.301,0.91,17,82.4,9.94,2,0,147.3,0.651,0.87
2023,421,Carson Wentz,LA,QB,1,18,SF,100,30,70.8,6.79,2,1,99.8,0.234,0.49,9,85.7,8.14,2,0,140.2,0.547,1.16,21,64.7,6.24,0,1,57.5,0.099,0.2,17,86.7,7.2,2,1,108.5,0.535,0.69,13,44.4,6.11,0,0,64.6,-0.16,0.22
2023,422,Jared Goff,DET,QB,1,5,CAR,4.672897196261682,30,71.4,8.43,3,0,132.4,0.192,0.71,4,100,10.5,1,0,150,1.172,1.42,24,63.6,8.18,1,0,104.4,-0.105,0.47,19,58.8,8.88,2,0,127.3,0.117,0.74,11,90.9,7.73,1,0,129.2,0.323,0.67
2023,423,Lamar Jackson,BLT,QB,1,10,CLV,5.357142857142857,30,56.5,9.7,1,2,67.8,-0.222,0.44,15,64.3,12.86,1,1,101.8,0.377,0.68,15,44.4,4.78,0,1,19.4,-0.821,0.2,25,61.9,10.62,1,2,74.2,-0.111,0.48,5,0,0,0,0,39.6,-0.779,0.26
2023,424,Baker Mayfield,TB,QB,1,13,CAR,4.716981132075472,30,48.3,6.97,1,1,68.5,-0.123,0.37,5,50,11.5,0,0,91.7,0.107,0.37,25,48,6.24,1,1,64.8,-0.169,0.37,20,57.9,10.42,1,1,89.4,0.196,0.55,10,30,0.4,0,0,39.6,-0.762,0.02
2023,425,Gardner Minshew,IND,QB,1,7,CLV,5.5045871559633035,30,65.2,13.26,2,1,119.4,0.168,1.14,16,69.2,15.15,1,0,137.5,0.457,1.19,14,60,10.8,1,1,90.8,-0.162,1.07,21,73.3,15.2,1,0,137.5,0.374,1.33,9,50,9.63,1,1,83.9,-0.313,0.68
2023,426,Jordan Love,GB,QB,1,1,CHI,4.739336492890995,30,55.6,9.07,3,0,123.2,0.554,0.76,6,60,10.2,2,0,134.2,0.953,1.71,22,55,9.3,0,0,86.7,0.389,0.38,15,64.3,10.29,2,0,138.1,0.706,0.93,15,46.2,7.77,1,0,98.6,0.401,0.6
2023,427,Jordan Love,GB,QB,1,16,CAR,4.739336492890995,30,60.7,7.82,2,0,109.1,0.413,0.6,12,50,6.8,0,0,72.1,0.019,0.32,16,68.8,9.13,1,0,118.2,0.603,0.61,21,57.9,8,0,0,83.7,0.113,0.34,9,66.7,7.44,2,0,128.2,1.114,1.19
2023,428,Mac Jones,NE,QB,1,3,NYJ,7.9155672823219,30,51.7,6.93,1,0,85.6,0.186,0.43,12,33.3,4,0,0,46.5,-0.344,0.16,18,64.7,9,1,0,113.1,0.54,0.61,15,40,8.27,1,0,92.1,0.183,0.6,15,64.3,5.5,0,0,78.6,0.189,0.26
2023,429,Sam Howell,WAS,QB,1,15,LA,4.231311706629055,30,42.3,3.92,1,1,50.5,-0.374,0.31,11,44.4,3.89,0,0,55.3,-0.679,0.15,19,41.2,3.94,1,1,47.9,-0.198,0.4,19,47.1,4.24,1,1,54,-0.511,0.33,11,33.3,3.33,0,0,43.8,-0.138,0.28
2023,430,Brock Purdy,SF,QB,1,13,PHI,6.134969325153374,30,70.4,11.63,4,0,148.8,0.76,0.97,9,77.8,15.22,2,0,158.3,1.474,1.5,20,64.7,10.29,1,0,118.5,0.372,0.58,23,70,13.35,3,0,152.1,0.856,1.01,7,71.4,6.71,1,0,129.2,0.442,0.84
2023,431,Kenny Pickett,PIT,QB,1,3,LV,8.310249307479225,30,57.1,8.39,2,0,108.5,0.26,0.61,11,50,13.6,2,0,135.4,1.05,1.31,19,61.1,5.5,0,0,75.9,-0.197,0.21,16,60,10.6,2,0,135.8,0.299,0.9,14,53.8,5.85,0,0,71.3,0.216,0.29
2023,432,Kenny Pickett,PIT,QB,1,9,TEN,8.310249307479225,30,63.3,5.33,1,0,88.2,0.112,0.35,5,40,7,1,0,104.2,-0.032,1.08,23,69.6,5.35,0,0,82.3,0.204,0.21,9,55.6,5.44,0,0,71.1,-0.176,0.22,21,66.7,5.29,1,0,95.5,0.235,0.4
2023,433,Desmond Ridder,ATL,QB,1,13,NYJ,6.8493150684931505,30,44.4,4.48,1,0,70.1,-0.126,0.29,11,50,6.9,1,0,105.8,0.338,0.61,19,41.2,3.06,0,0,49.1,-0.395,0.11,16,42.9,5.14,1,0,83,-0.042,0.43,14,46.2,3.77,0,0,56.3,-0.222,0.14
2023,434,Desmond Ridder,ATL,QB,1,18,NO,6.8493150684931505,30,73.3,9.7,2,1,111.9,0.229,0.62,11,54.5,5.45,1,0,100.6,-0.264,0.58,19,84.2,12.16,1,1,112.9,0.514,0.64,11,45.5,4.73,0,1,21.8,-0.849,0.1,19,89.5,12.58,2,0,153.8,0.853,0.92
2023,435,Tommy DeVito,NYG,QB,1,9,LV,12.658227848101266,30,75,8.75,1,2,78.1,-0.532,0.36,5,66.7,4.67,0,0,77.1,-0.612,0.11,24,75,9.5,0,2,64.6,-0.626,0.24,18,61.5,6.69,0,2,41.7,-0.937,0.13,12,100,12.57,1,0,158.3,0.075,0.69
2023,436,Aidan O'Connell,LV,QB,1,10,NYJ,8.174386920980927,30,59.3,5.67,1,1,72,-0.327,0.3,10,22.2,0.67,0,0,39.6,-0.725,0.02,19,76.5,8.24,0,1,75.6,-0.262,0.24,16,50,5.29,0,0,65.8,-0.317,0.18,14,69.2,6.08,1,1,78.7,-0.339,0.44
2023,437,Dorian Thompson-Robinson,CLV,QB,1,12,DEN,24.390243902439025,30,48.3,4.62,1,0,73.1,-0.009,0.33,9,66.7,5.89,0,0,82.2,0.166,0.24,17,43.8,4.94,0,0,59.1,-0.162,0.22,22,50,4.45,0,0,62.3,-0.184,0.18,8,42.9,5.14,1,0,98.8,0.473,0.75
2023,438,C.J. Stroud,HST,QB,1,6,NO,5.357142857142857,30,48.1,7.37,2,1,82.2,-0.026,0.51,8,28.6,8.29,0,0,61.6,-0.25,0.29,19,47.1,7.65,0,1,48.7,-0.105,0.23,13,50,11.4,0,0,91.3,-0.028,0.37,17,47.1,5,2,1,76.8,-0.025,0.61
2023,439,Anthony Richardson,IND,QB,1,4,LA,30.612244897959183,30,44,8,2,0,98.8,0.226,0.6,10,25,9.13,1,0,104.7,-0.156,0.77,19,50,7.63,0,0,75.5,0.301,0.33,18,43.8,8.06,2,0,111.7,0.218,0.73,12,44.4,7.89,0,0,72,0.237,0.41
2023,440,Russell Wilson,DEN,QB,1,6,KC,5.492424242424242,29,59.1,4.32,1,2,46.6,-0.646,0.3,9,50,2,0,1,16.7,-1.646,-0.06,20,62.5,5.19,1,1,70.6,-0.196,0.46,10,55.6,2.89,0,1,21.3,-1.025,0,19,61.5,5.31,1,1,69.1,-0.446,0.46
2023,441,Ryan Tannehill,TEN,QB,1,2,LAC,10.74074074074074,29,83.3,10.25,1,0,123.3,0.05,0.48,8,100,11.6,0,0,115,-0.494,0.29,21,78.9,9.89,1,0,125.4,0.258,0.55,18,86.7,6.53,1,0,116.1,-0.068,0.44,11,77.8,16.44,0,0,118.8,0.244,0.54
2023,442,Geno Smith,SEA,QB,1,1,LA,5.2727272727272725,29,61.5,4.31,1,0,84.1,-0.143,0.31,4,25,2.5,1,0,79.2,-0.449,1.1,24,66.7,5.14,0,0,79.1,-0.03,0.2,12,36.4,2.55,1,0,75.2,-0.302,0.48,17,80,5.6,0,0,90,-0.03,0.2
2023,443,Derek Carr,NO,QB,1,15,NYG,4.931972789115646,29,82.1,7.79,3,0,134.8,0.343,0.71,7,71.4,6.86,0,0,90.2,0.42,0.27,20,84.2,8.53,1,0,119.7,0.207,0.52,16,81.3,9.25,1,0,126,0.53,0.62,13,83.3,5.83,2,0,130.6,0.113,0.83
2023,444,Derek Carr,NO,QB,1,5,NE,4.931972789115646,29,69.2,7.04,2,0,114.7,0.125,0.55,7,42.9,5.57,0,0,61,0.073,0.22,21,77.8,7.67,1,0,117.1,0.054,0.48,16,64.3,8,1,0,112.8,0.166,0.56,13,75,5.92,1,0,117,0.075,0.53
2023,445,Jimmy Garoppolo,LV,QB,1,1,DEN,15.18324607329843,29,76.9,7.69,2,1,107.9,0.526,0.58,10,66.7,6.33,1,0,121.1,0.837,0.71,16,92.9,9.79,0,0,107.4,0.671,0.4,19,88.2,9.94,1,0,127.7,0.885,0.61,10,55.6,3.44,1,1,60.2,-0.155,0.5
2023,446,C.J. Beathard,JAX,QB,1,17,CAR,46.03174603174603,29,70.8,7.42,0,0,92,0.26,0.33,8,66.7,14,0,0,109.7,0.748,0.49,18,81.3,5.88,0,0,91.1,0.296,0.31,25,71.4,7.57,0,0,93.2,0.344,0.35,4,66.7,6.33,0,0,84,-0.264,0.19
2023,447,Mason Rudolph,PIT,QB,1,16,CIN,35.36585365853659,29,63,10.74,2,0,124,0.36,0.7,8,57.1,14.71,1,0,141.4,0.761,1.1,20,63.2,9.89,1,0,113.5,0.252,0.58,18,70.6,15.18,2,0,152.2,0.57,1.02,11,50,3.2,0,0,57.1,0.017,0.18
2023,448,Josh Allen,BUF,QB,1,4,MIA,4.45468509984639,29,84,12.8,4,0,158.3,0.738,1.02,9,75,13.5,2,0,156.3,1.057,1.4,19,88.2,12.47,2,0,157.8,0.714,0.89,9,88.9,14.44,2,0,158.3,1.308,1.47,20,81.3,11.88,2,0,155.7,0.482,0.82
2023,449,Justin Fields,CHI,QB,1,11,DET,6.3457330415754925,29,69.6,7.35,1,0,105.2,0.207,0.54,10,62.5,7.88,1,0,126.6,0.655,1.04,19,73.3,7.07,0,0,92.6,-0.029,0.28,17,76.9,8.62,1,0,127.7,0.304,0.76,12,60,5.7,0,0,75.8,0.07,0.24
2023,450,Justin Fields,CHI,QB,1,3,KC,6.3457330415754925,29,50,4.5,1,1,58.7,-0.637,0.32,15,27.3,3.64,0,0,42.2,-1.123,0.11,12,70,5,0,1,41.7,-0.279,0.23,12,25,4.38,0,0,45.3,-0.954,0.13,17,64.3,4.57,1,1,68.8,-0.413,0.45
2023,451,Sam Howell,WAS,QB,1,13,MIA,4.090267983074753,29,52.2,5.52,0,1,50.5,-0.363,0.42,7,42.9,5,0,0,58.6,-0.133,0.2,22,56.3,5.75,0,1,46.9,-0.437,0.49,12,50,4.8,0,1,24.2,-1.134,0.1,17,53.8,6.08,0,0,72.3,0.18,0.64
2023,452,Sam Howell,WAS,QB,1,17,SF,4.090267983074753,29,60.7,6.04,1,2,60,-0.332,0.3,9,50,9.75,1,1,84.4,-0.282,0.68,19,68.4,4.79,0,1,57.1,-0.333,0.14,17,62.5,8.44,1,1,84.1,-0.274,0.49,12,58.3,2.83,0,1,28.5,-0.415,0.03
2023,453,Sam Howell,WAS,QB,1,6,ATL,4.090267983074753,29,60.9,6.57,3,0,119.7,-0.034,0.63,11,62.5,9.75,1,0,134.4,-0.054,0.65,15,50,4.67,0,0,63.2,-0.234,0.16,10,62.5,6.38,0,0,80.7,-0.062,0.2,19,60,6.67,3,0,119.4,-0.02,0.85
2023,454,Brock Purdy,SF,QB,1,17,WAS,5.930470347648262,29,78.6,8.21,2,0,124.7,0.471,0.61,4,100,14,0,0,118.8,0.863,0.52,21,81,8.62,1,0,118.5,0.535,0.54,15,85.7,9.71,0,0,107.1,0.495,0.39,14,71.4,6.71,2,0,129.2,0.445,0.84
2023,455,Will Levis,TEN,QB,1,12,CAR,9.931506849315069,29,64.3,6.61,0,0,83.2,-0.002,0.26,3,33.3,0.33,0,0,42.4,-1.191,0.01,24,69.6,7.22,0,0,90.1,0.093,0.28,11,54.5,7.18,0,0,77.5,-0.03,0.29,18,70.6,6.24,0,0,86.9,0.016,0.24
2023,456,Matthew Stafford,LA,QB,1,6,ARZ,4.95575221238938,28,62.5,9.42,1,0,107.3,0.1,0.47,4,75,12.5,0,0,116.7,0.072,0.5,19,80,11.73,1,0,137.8,0.299,0.59,12,72.7,9.55,0,0,102.5,0.246,0.37,16,53.8,9.31,1,0,111.4,-0.009,0.55
2023,457,Ryan Tannehill,TEN,QB,1,18,JAX,10.37037037037037,28,65.4,6.46,2,1,93.1,0.031,0.49,4,66.7,10.33,0,0,100.7,0.04,0.31,23,63.6,5.95,1,1,76.1,-0.041,0.36,10,70,6.7,0,1,48.8,-0.347,0.17,18,62.5,6.31,2,0,120.1,0.242,0.67
2023,458,Geno Smith,SEA,QB,1,7,ARZ,5.090909090909091,28,75,9.13,2,1,113,0.366,0.6,3,100,4.5,0,0,85.4,0.485,0.29,25,72.7,9.55,2,1,113.8,0.351,0.64,14,66.7,7.25,0,0,87.8,0.211,0.28,14,83.3,11,2,1,117.4,0.52,0.91
2023,459,Derek Carr,NO,QB,1,8,IND,4.761904761904762,28,70.4,11.48,2,0,133.3,0.483,0.73,1,100,51,0,0,118.8,4.315,2.04,27,69.2,9.96,2,0,126.9,0.341,0.68,17,68.8,10.31,1,0,123.2,0.174,0.62,11,72.7,13.18,1,0,145.1,0.961,0.89
2023,460,Jimmy Garoppolo,LV,QB,1,8,DET,14.659685863874344,28,47.6,6,0,1,46.9,-0.873,0.18,6,0,0,0,0,39.6,-1.596,0,22,58.8,7.41,0,1,57.5,-0.676,0.22,11,28.6,4.86,0,0,47.3,-1.069,0.21,17,57.1,6.57,0,1,47.3,-0.746,0.16
2023,461,Trevor Siemian,NYJ,QB,1,15,MIA,16.766467065868262,28,53.8,4.23,0,2,32.5,-0.336,0.09,6,60,4.2,0,0,69.6,-0.507,0.14,22,52.4,4.24,0,2,23.8,-0.289,0.07,17,56.3,3.13,0,2,22.4,-0.629,0,11,50,6,0,0,68.8,0.116,0.22
2023,462,Baker Mayfield,TB,QB,1,3,PHI,4.40251572327044,28,60,5.84,1,1,73.1,-0.117,0.32,6,66.7,7.67,1,0,129.2,0.508,0.97,22,57.9,5.26,0,1,50.3,-0.287,0.15,12,66.7,6.75,0,0,85.8,0.186,0.27,16,53.8,5,1,1,61.4,-0.344,0.36
2023,463,Jake Browning,CIN,QB,1,18,CLV,9.89399293286219,28,75,6.5,3,1,113.9,0.135,0.68,10,71.4,8,3,0,134.5,0.455,1.6,18,76.5,5.88,0,1,65.8,-0.042,0.17,15,75,5.58,3,0,127.4,0.336,1.1,13,75,7.42,0,1,60.8,-0.096,0.2
2023,464,Gardner Minshew,IND,QB,1,10,NE,5.137614678899083,28,64.3,6.93,0,1,69.6,0.086,0.24,13,69.2,10,0,0,101.4,0.614,0.4,15,60,4.27,0,1,42.1,-0.371,0.1,19,57.9,8,0,0,83.7,0.353,0.32,9,77.8,4.67,0,1,46.5,-0.477,0.08
2023,465,Gardner Minshew,IND,QB,1,9,CAR,5.137614678899083,28,65.4,4.88,1,0,89.7,0.062,0.35,3,0,0,0,0,39.6,-1.773,0,23,72.7,5.32,0,0,84.8,0.244,0.23,22,55,3.6,0,0,62.9,-0.165,0.16,6,100,9.17,1,0,144.4,0.892,1.03
2023,466,Tua Tagovailoa,MIA,QB,1,18,BUF,4.628099173553719,28,63,6.41,1,2,62.7,0.074,0.34,6,50,5.33,0,1,26.4,-0.539,0.05,21,65,6.65,1,1,79.8,0.212,0.43,8,75,5.38,1,1,87,0.265,0.59,20,57.9,6.84,0,1,56.9,-0.003,0.25
2023,467,Jalen Hurts,PHI,QB,1,11,KC,4.501607717041801,28,63.6,6.82,0,1,64.6,-0.148,0.2,10,55.6,2.78,0,1,21.3,-0.569,0,18,69.2,9.62,0,0,99.8,0.085,0.31,7,50,1.67,0,0,56.3,-0.493,0.06,21,68.8,8.75,0,1,69.8,-0.033,0.24
2023,468,Jalen Hurts,PHI,QB,1,14,DAL,4.501607717041801,28,66.7,7.3,0,0,88,-0.287,0.28,11,45.5,3.18,0,0,53.2,-0.562,0.13,17,81.3,10.13,0,0,108.9,-0.109,0.38,18,72.2,7.72,0,0,94.4,-0.614,0.31,10,55.6,6.44,0,0,75.2,0.302,0.23
2023,469,Brock Purdy,SF,QB,1,10,JAX,5.725971370143149,28,73.1,11.38,3,0,148.9,0.611,0.85,4,75,20.25,1,0,156.3,1.347,1.81,21,75,10.45,2,0,141.5,0.7,0.78,20,73.7,12.37,3,0,154.6,0.73,1.07,8,71.4,8.71,0,0,97.9,0.314,0.3
2023,470,Kenny Pickett,PIT,QB,1,7,LA,7.756232686980609,28,68,9.2,0,0,97.1,-0.008,0.34,5,100,16.75,0,0,118.8,0.345,0.54,20,55.6,7.78,0,0,80.8,-0.192,0.29,13,72.7,13,0,0,114.8,0.217,0.44,15,64.3,6.21,0,0,81.5,-0.203,0.25
2023,471,Desmond Ridder,ATL,QB,1,7,TB,6.392694063926941,28,76,10,0,0,107.1,0.333,0.44,4,50,3.75,0,0,59.4,0.152,0.15,21,84.2,12.42,0,0,118.4,0.639,0.56,8,75,17,0,0,116.7,0.937,0.68,20,76.5,6.71,0,0,93.8,0.091,0.35
2023,472,Bryce Young,CAR,QB,1,15,ATL,4.516129032258064,28,75,6.96,0,0,93.6,-0.096,0.28,10,77.8,9.89,0,0,107.9,0.511,0.48,16,78.6,5.57,0,0,89.9,-0.407,0.2,19,70.6,8.35,0,0,95.7,0.282,0.36,9,85.7,3.57,0,0,81.5,-0.892,0.11
2023,473,Derek Carr,NO,QB,1,14,CAR,4.591836734693878,27,69.2,4.58,2,1,88.5,-0.354,0.44,4,25,1,1,0,79.2,-1.208,1.04,22,81,5.48,1,1,85.5,-0.158,0.35,18,70.6,5.82,1,0,104.8,-0.329,0.44,9,66.7,2.22,1,1,67.6,-0.404,0.42
2023,474,Dak Prescott,DAL,QB,1,5,SF,4.115853658536586,27,58.3,6.38,1,3,51.6,-0.451,0.26,10,87.5,11.75,1,0,155.2,0.297,0.78,17,43.8,3.69,0,3,14.3,-0.891,-0.04,16,64.3,7.79,1,2,72.3,-0.354,0.4,11,50,4.4,0,1,22.5,-0.593,0.07
2023,475,Josh Allen,BUF,QB,1,10,DEN,4.147465437788019,27,57.7,6.81,1,2,59.3,-0.298,0.58,4,33.3,3,0,0,42.4,-0.249,1.74,23,60.9,7.3,1,2,61.5,-0.306,0.38,18,41.2,3,1,1,44,-0.869,0.65,9,88.9,14,0,1,79.2,0.845,0.45
2023,476,Kyler Murray,ARZ,QB,1,13,PIT,8.940397350993377,27,56.5,6.3,1,0,89.9,0.15,0.43,13,45.5,5.18,1,0,91.9,0.419,0.54,14,66.7,7.33,0,0,88.2,-0.1,0.32,17,50,5.75,1,0,88.5,0.4,0.5,10,71.4,7.57,0,0,93.2,-0.276,0.3
2023,477,Daniel Jones,NYG,QB,1,5,MIA,12.857142857142856,27,70,5.95,0,0,85.2,-0.099,0.22,7,100,9.17,0,0,104.9,0.294,0.31,20,57.1,4.57,0,0,68.8,-0.237,0.18,17,58.3,5.08,0,0,71.9,-0.221,0.21,10,87.5,7.25,0,0,96.9,0.108,0.23
2023,478,Tua Tagovailoa,MIA,QB,1,15,NYJ,4.462809917355372,27,87.5,9.33,1,0,119.4,0.342,0.48,6,83.3,4.17,0,0,84,0.206,0.17,20,94.1,11.71,1,0,135,0.457,0.6,10,88.9,7.89,0,0,99.5,0.456,0.28,17,86.7,10.2,1,0,131.4,0.274,0.6
2023,479,Jordan Love,GB,QB,1,2,ATL,4.265402843601896,27,56,6.04,3,0,113.5,0.214,0.76,9,50,7,1,0,112.5,0.605,0.96,17,56.3,5.38,1,0,92.2,-0.083,0.44,16,50,6.21,2,0,109.2,0.166,0.87,11,63.6,5.82,1,0,109.7,0.284,0.6
2023,480,Mac Jones,NE,QB,1,10,IND,7.12401055408971,27,75,8.5,0,1,79.2,-0.089,0.3,4,100,13,0,0,118.8,0.766,0.39,21,73.3,6.73,0,1,63.5,-0.187,0.25,11,75,10.5,0,1,68.8,0.209,0.35,16,75,7.17,0,0,94.4,-0.295,0.27
2023,481,Kenny Pickett,PIT,QB,1,4,HST,7.479224376731302,27,65.2,4.96,0,1,59,-0.435,0.16,2,50,6,0,0,68.8,0.393,0.24,23,73.7,5.37,0,1,63.9,-0.456,0.17,15,78.6,7.71,0,0,98.8,0.13,0.29,12,44.4,0.67,0,1,12,-1.143,0
2023,482,Tommy DeVito,NYG,QB,1,14,GB,11.39240506329114,27,81,7.52,1,0,113.9,0.208,0.51,5,80,10.8,0,0,111.7,0.292,0.43,21,80,6.4,0,0,93.3,0.068,0.34,21,81.3,9,1,0,125,0.428,0.6,6,80,2.8,0,0,79.2,-0.564,0.19
2023,483,C.J. Stroud,HST,QB,1,14,NYJ,4.821428571428572,27,43.5,3.96,0,0,54.8,-0.609,0.13,13,36.4,3,0,0,44.9,-0.946,0.1,14,50,4.83,0,0,63.9,-0.296,0.17,19,40,3.8,0,0,51.3,-0.858,0.12,8,50,4.25,0,0,61.5,-0.016,0.17
2023,484,C.J. Stroud,HST,QB,1,8,CAR,4.821428571428572,27,66.7,5.83,0,0,81.9,-0.086,0.25,1,100,11,0,0,112.5,1.97,0.44,26,65.2,5.61,0,0,79.8,-0.165,0.24,17,62.5,4.44,0,0,72.7,-0.377,0.17,10,75,8.63,0,0,100.5,0.409,0.4
2023,485,Jameis Winston,NO,QB,1,10,MIN,53.06122448979592,26,52,4.88,2,2,59.1,-0.175,0.42,5,60,9.2,0,0,90.4,0.583,0.37,20,52.6,4,2,2,58.1,-0.346,0.45,11,50,6,0,1,29.2,-0.006,0.13,15,53.3,4.13,2,1,75.6,-0.299,0.63
2023,486,Jared Goff,DET,QB,1,13,NO,4.049844236760125,26,64,8.52,2,0,117.6,0.325,0.64,12,72.7,6.36,0,0,89.2,0.11,0.23,12,66.7,11.92,2,0,146.9,0.725,1.14,18,70.6,9.59,1,0,120.5,0.436,0.58,8,50,6.25,1,0,109.4,0.074,0.75
