,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,414,Hassan Haskins,LAC,RB,2,21,17.647058823529413,6.7,3,6.3,0,7,2.33,0,0.02,0,1,0,0,0,0,0,33.3,66.7,-4.5,-0.33,66.7,2.67,114.3,1,0.33,0.366,1.1,1,33.3,3,0,3,100,2,66.7,4,0,2,0,0.7,1.3,0.35,0.63,-0.28
2025,415,Kenneth Walker,SEA,RB,1,10,0.4524886877828055,100,1,100,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1.2,7,0,0,0,0,0,-0.519,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0.7,0.58,0.12
2025,416,Bijan Robinson,ATL,RB,2,22,0.6968641114982579,100,2,66.7,0,7,3.5,0,0.47,0,1,100,10,142.9,100,0,50,50,2.6,0.5,50,3,85.7,1,0.5,-0.241,-0.5,1,50,10,0,10,100,1,50,-3,0,-3,0,0.7,3.2,0.35,1.62,-1.27
2025,417,Rasheen Ali,BLT,RB,3,21,42.857142857142854,4.9,3,3.4,0,7,2.33,0,0.14,0,0,0,0,0,0,0,33.3,66.7,-5.1,1.33,0,1,42.9,0,0,-0.808,-2.4,1,33.3,2,0,2,0,2,66.7,5,0,2.5,50,0.7,2.1,0.23,0.69,-0.46
2025,418,Jaylen Wright,MIA,RB,1,31,1.4285714285714286,100,1,100,0,7,7,0,0,0,0,0,0,0,0,0,100,0,1.7,5,0,2,28.6,0,0,0.055,0.1,0,0,0,0,0,0,1,100,7,0,7,100,0.7,0.5,0.7,0.54,0.16
2025,419,Kalel Mullings,TEN,RB,3,13,100,8.4,3,12,0,7,2.33,0,0.17,0,2,0,0,0,0,0,66.7,33.3,-9.9,0.67,66.7,1.67,71.4,1,0.33,-0.179,-0.5,0,0,0,0,0,0,3,100,7,0,2.33,66.7,0.7,2.7,0.23,0.91,-0.68
2025,420,Josh Williams,TB,RB,1,11,75,0.5,3,20,0,7,2.33,0,0.02,0,0,0,0,0,0,0,0,66.7,-9.7,1,33.3,1.33,57.1,0,0,-0.538,-1.6,3,100,7,0,2.33,0,0,0,0,0,0,0,0.7,1.8,0.7,1.8,-1.1
2025,421,Derrick Henry,BLT,RB,3,23,1.9543973941368076,100,6,100,0,6,1,2,1.62,0,2,0,0,0,100,33.3,33.3,66.7,-1.3,0.83,33.3,0.17,16.7,0,0,0.201,1.2,2,33.3,2,0,1,0,4,66.7,4,2,1,50,12.6,10.4,4.2,3.48,0.72
2025,422,Jeremy McNichols,WAS,RB,1,10,2.272727272727273,62.5,1,50,0,6,6,0,0,0,0,0,0,0,0,0,0,0,-0.4,4,0,2,33.3,0,0,-0.401,-0.4,0,0,0,0,0,0,1,100,6,0,6,0,0.6,0.7,0.6,0.66,-0.06
2025,423,Trayveon Williams,CLV,RB,1,12,20,2.3,2,5,0,6,3,0,0.01,0,0,0,0,0,0,0,50,50,-2.4,1.5,0,1.5,50,0,0,-0.066,-0.1,1,50,3,0,3,0,1,50,3,0,3,100,0.6,0.9,0.6,0.9,-0.3
2025,424,Ty Johnson,BUF,RB,1,01,2,50,1,100,0,6,6,1,0.74,0,1,0,0,0,0,100,100,0,1.5,6,0,0,0,0,0,2.636,2.6,0,0,0,0,0,0,1,100,6,1,6,100,6.6,4.9,6.6,4.92,1.68
2025,425,D'Andre Swift,CHI,RB,1,02,0.8968609865470852,16.7,2,28.6,0,6,3,0,0,0,0,0,0,0,0,0,50,50,-2,2.5,0,0.5,16.7,0,0,-0.274,-0.5,2,100,6,0,3,50,0,0,0,0,0,0,0.6,0.8,0.6,0.81,-0.21
2025,426,Najee Harris,LAC,RB,1,22,6.666666666666667,3.9,1,8.3,0,6,6,0,0,0,0,0,0,0,0,0,100,0,1.8,3,0,3,50,0,0,0.297,0.3,1,100,6,0,6,100,0,0,0,0,0,0,0.6,0.4,0.6,0.42,0.18
2025,427,Khalil Herbert,NYJ,RB,2,13,12.5,6.1,2,28.6,0,6,3,0,0.02,0,0,0,0,0,0,0,50,50,-3.1,1.5,50,1.5,50,0,0,-0.09,-0.2,1,50,5,0,5,100,1,50,1,0,1,0,0.6,1,0.3,0.51,-0.21
2025,428,Ronnie Rivers,LA,RB,1,11,11.11111111111111,0.9,1,4.2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1.6,3,0,3,50,0,0,-0.608,-0.6,1,100,6,0,6,0,0,0,0,0,0,0,0.6,0.5,0.6,0.47,0.13
2025,429,Julius Chestnut,TEN,RB,2,12,27.27272727272727,2.2,3,6.7,0,6,2,0,0.11,0,0,0,0,0,100,0,33.3,66.7,-3.4,0.33,66.7,1.67,83.3,0,0,-0.356,-1.1,0,0,0,0,0,0,3,100,6,0,2,33.3,0.6,1.6,0.3,0.81,-0.51
2025,430,Julius Chestnut,TEN,RB,2,13,27.27272727272727,7.2,3,9.7,0,6,2,0,0.01,0,2,0,0,0,0,0,66.7,33.3,-2.4,1.67,33.3,0.33,16.7,1,0.33,-0.519,-1.6,0,0,0,0,0,0,3,100,6,0,2,66.7,0.6,0.9,0.3,0.45,-0.15
2025,431,Hassan Haskins,LAC,RB,2,11,23.52941176470588,8.3,4,5.4,0,6,1.5,0,0.01,0,0,0,0,0,0,0,0,100,-12.4,0.25,50,1.25,83.3,0,0,-0.393,-1.6,2,50,0,0,0,0,2,50,6,0,3,0,0.6,1.9,0.3,0.96,-0.66
2025,432,Zavier Scott,MIN,RB,2,13,6.25,10.7,2,50,0,6,3,0,0,0,1,0,0,0,0,0,50,50,-3.3,0,50,3,100,0,0,-0.082,-0.2,1,50,2,0,2,0,1,50,4,0,4,100,0.6,0.9,0.3,0.47,-0.17
2025,433,Owen Wright,TB,RB,1,11,100,0.7,3,8.1,0,6,2,0,0,0,0,0,0,0,0,0,0,66.7,-10.2,1.67,33.3,0.33,16.7,0,0,-0.35,-1,3,100,6,0,2,0,0,0,0,0,0,0,0.6,1.6,0.6,1.63,-1.03
2025,434,Chase Brown,CIN,RB,1,10,0.43103448275862066,85.7,1,100,0,6,6,0,0.01,0,0,0,0,0,0,0,100,0,0.5,3,0,3,50,0,0,0.333,0.3,0,0,0,0,0,0,1,100,6,0,6,100,0.6,0.6,0.6,0.59,0.01
2025,435,Roschon Johnson,CHI,RB,1,11,50,0.5,1,2.3,0,6,6,0,0.02,0,0,0,0,0,0,0,100,0,-0.1,3,0,3,50,0,0,0.376,0.4,0,0,0,0,0,0,1,100,6,0,6,100,0.6,0.7,0.6,0.75,-0.15
2025,436,Bucky Irving,TB,RB,1,10,0.5780346820809248,15.4,1,50,0,6,6,0,0,0,0,0,0,0,0,0,100,0,0.6,3,0,3,50,0,0,0.121,0.1,1,100,6,0,6,100,0,0,0,0,0,0,0.6,0.5,0.6,0.54,0.06
2025,437,Phil Mafah,DAL,RB,1,11,40,0.8,2,10,0,6,3,0,0,0,1,0,0,0,0,0,50,50,-2.2,1.5,0,1.5,50,0,0,-0.125,-0.3,1,50,1,0,1,0,1,50,5,0,5,100,0.6,0.8,0.6,0.84,-0.24
2025,438,Jacardia Wright,SEA,RB,1,11,20,0.2,1,16.7,0,6,6,0,0.01,0,0,0,0,0,0,0,100,0,1.9,3,0,3,50,0,0,0.272,0.3,1,100,6,0,6,100,0,0,0,0,0,0,0.6,0.5,0.6,0.47,0.13
2025,439,Jaydon Blue,DAL,RB,1,22,2.631578947368421,12.5,1,8.3,0,6,6,0,0,0,0,0,0,0,0,0,100,0,1.8,0,100,6,100,1,1,0.329,0.3,0,0,0,0,0,0,1,100,6,0,6,100,0.6,0.4,0.6,0.44,0.16
2025,440,Derrick Henry,BLT,RB,1,31,0.32573289902280134,66.7,1,33.3,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.8,4,0,1,20,0,0,0.401,0.4,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.4,0.5,0.43,0.07
2025,441,Samaje Perine,CIN,RB,3,13,3.571428571428571,18.8,3,30,0,5,1.67,0,0.18,0,1,0,0,0,100,0,33.3,66.7,1.7,0.33,66.7,1.33,80,0,0,-0.237,-0.7,2,66.7,5,0,2.5,50,1,33.3,0,0,0,0,0.5,1.4,0.17,0.46,-0.29
2025,442,D'Ernest Johnson,NE,RB,1,22,7.142857142857142,5.8,1,4.2,0,5,5,0,0.01,0,0,0,0,0,0,0,100,0,1.7,3,0,2,40,0,0,0.131,0.1,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.4,0.5,0.41,0.09
2025,443,Kene Nwangwu,NYJ,RB,1,21,7.6923076923076925,1.6,1,14.3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,-0.2,3,0,2,40,0,0,-0.197,-0.2,1,100,5,0,5,0,0,0,0,0,0,0,0.5,0.5,0.5,0.52,-0.02
2025,444,Najee Harris,LAC,RB,1,12,6.666666666666667,6.2,1,20,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.2,2,0,3,60,0,0,-0.095,-0.1,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0
2025,445,Khalil Herbert,NYJ,RB,1,22,6.25,9.4,1,8.3,0,5,5,0,0.03,0,1,0,0,0,0,0,100,0,1.6,5,0,0,0,1,1,0.325,0.3,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.5,0.5,0.52,-0.02
2025,446,Hassan Haskins,LAC,RB,2,22,11.76470588235294,3.1,2,8.3,0,5,2.5,0,0,0,0,0,0,0,0,0,0,100,-3,2,0,0.5,20,0,0,-0.315,-0.6,1,50,2,0,2,0,1,50,3,0,3,0,0.5,0.8,0.25,0.41,-0.16
2025,447,Zamir White,LV,RB,1,13,8.333333333333332,2.9,1,7.7,0,5,5,0,0,0,1,0,0,0,0,0,100,0,1.6,3,0,2,40,1,1,0.455,0.5,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.3,0.5,0.34,0.16
2025,448,Dylan Laube,LV,RB,2,12,42.857142857142854,1.5,3,12,0,5,1.67,0,0,0,0,0,0,0,0,0,0,66.7,-4.2,0,66.7,1.67,100,0,0,-0.076,-0.2,1,33.3,1,0,1,0,2,66.7,4,0,2,0,0.5,0.9,0.25,0.46,-0.21
2025,449,Isaiah Davis,NYJ,RB,3,13,9.30232558139535,12.1,4,18.2,0,5,1.25,0,0.09,0,0,0,0,0,0,0,25,75,-8,1,50,0.25,20,0,0,-0.484,-1.9,2,50,4,0,2,50,2,50,1,0,0.5,0,0.5,1.8,0.17,0.61,-0.44
2025,450,Tahj Brooks,CIN,RB,1,22,12.5,77.8,2,66.7,0,5,2.5,0,0,0,0,0,0,0,0,0,0,100,-3.9,1,0,1.5,60,0,0,-0.298,-0.6,2,100,5,0,2.5,0,0,0,0,0,0,0,0.5,0.9,0.5,0.9,-0.4
2025,451,TreVeyon Henderson,NE,RB,1,20,0.5555555555555556,100,1,100,0,5,5,0,0.01,0,0,0,0,0,0,0,0,0,0.8,2,0,3,60,0,0,-0.722,-0.7,0,0,0,0,0,0,1,100,5,0,5,0,0.5,0.5,0.5,0.46,0.04
2025,452,Quinshon Judkins,CLV,RB,2,21,0.8695652173913043,84.6,2,66.7,0,5,2.5,0,0,0,0,0,0,0,0,0,0,100,-4.2,0.5,50,2,80,0,0,-0.417,-0.8,1,50,2,0,2,0,1,50,3,0,3,0,0.5,0.9,0.25,0.46,-0.21
2025,453,Alvin Kamara,NO,RB,1,21,0.7633587786259541,100,1,50,0,4,4,0,0,0,0,0,0,0,0,0,0,0,-0.7,5,0,-1,-25,0,0,-0.298,-0.3,0,0,0,0,0,0,1,100,4,0,4,0,0.4,0.5,0.4,0.47,-0.07
2025,454,Saquon Barkley,PHI,RB,2,22,0.7142857142857143,100,2,100,0,4,2,0,0.02,0,1,0,0,0,0,0,50,50,-3.5,0.5,50,1.5,75,0,0,-0.691,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,0.2,0.44,-0.24
2025,455,Justice Hill,BLT,RB,7,11,50,42.1,9,16.7,0,4,0.44,1,0.45,0,2,0,0,0,20,11.1,22.2,55.6,-33.3,-0.33,44.4,0.78,175,0,0,-0.428,-3.9,4,44.4,11,0,2.75,25,5,55.6,-7,1,-1.4,20,6.4,6.4,0.91,0.92,-0.01
2025,456,Craig Reynolds,DET,RB,1,11,100,0.5,3,7.9,0,4,1.33,0,0.03,0,0,0,0,0,0,0,0,66.7,-14.1,1,33.3,0.33,25,0,0,-0.786,-2.4,3,100,4,0,1.33,0,0,0,0,0,0,0,0.4,2,0.4,1.97,-1.57
2025,457,David Montgomery,DET,RB,1,14,1.2658227848101267,100,2,100,0,4,2,0,0.02,0,0,0,0,0,0,0,0,50,-5.2,-1,100,3,150,0,0,-0.288,-0.6,0,0,0,0,0,0,2,100,4,0,2,0,0.4,1,0.4,1.05,-0.65
2025,458,David Montgomery,DET,RB,1,22,0.6329113924050633,100,1,100,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.5,1,0,3,75,0,0,-0.254,-0.3,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.46,-0.06
2025,459,Rhamondre Stevenson,NE,RB,1,02,0.7692307692307693,100,1,100,0,4,4,0,0.01,0,0,0,0,0,0,0,100,0,-1.3,1,0,3,75,1,1,-0.032,0,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.6,0.4,0.56,-0.16
2025,460,Khalil Herbert,NYJ,RB,1,21,12.5,8.1,2,50,0,4,2,0,0,0,0,0,0,0,0,0,50,50,-5.3,2,0,0,0,1,0.5,-0.489,-1,2,100,4,0,2,50,0,0,0,0,0,0,0.4,0.9,0.4,0.94,-0.54
2025,461,Kenneth Gainwell,PIT,RB,2,21,2.631578947368421,100,3,50,0,4,1.33,0,0.01,0,0,0,0,0,0,0,0,100,-9.4,0.33,66.7,1,75,0,0,-0.531,-1.6,1,33.3,1,0,1,0,2,66.7,3,0,1.5,0,0.4,1.4,0.2,0.69,-0.49
2025,462,Bam Knight,ARZ,RB,5,14,7.317073170731707,47.1,6,66.7,0,4,0.67,3,3.34,0,3,0,0,0,66.7,50,66.7,50,2.1,-0.33,83.3,1,150,1,0.17,-0.417,-2.5,1,16.7,0,0,0,0,5,83.3,4,3,0.8,80,18.4,20.2,3.68,4.05,-0.37
2025,463,Tyler Allgeier,ATL,RB,1,22,0.6993006993006993,100,1,33.3,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.3,1,0,3,75,0,0,-0.118,-0.1,1,100,4,0,4,100,0,0,0,0,0,0,0.4,0.4,0.4,0.44,-0.04
2025,464,Ty Chandler,MIN,RB,1,01,5.88235294117647,100,1,100,0,4,4,0,0.01,0,0,0,0,0,0,0,0,0,-1.2,3,0,1,25,0,0,-0.519,-0.5,1,100,4,0,4,0,0,0,0,0,0,0,0.4,0.6,0.4,0.56,-0.16
2025,465,Malik Davis,DAL,RB,2,22,3.8461538461538463,19.6,2,13.3,0,4,2,0,0.01,0,0,0,0,0,0,0,50,100,-3.8,1,0,1,50,0,0,-0.276,-0.6,1,50,2,0,2,100,1,50,2,0,2,0,0.4,0.8,0.2,0.42,-0.22
2025,466,Keaton Mitchell,BLT,RB,1,31,1.694915254237288,100,1,33.3,0,4,4,0,0.04,0,0,0,0,0,0,0,100,0,0.8,4,0,0,0,0,0,-0.246,-0.2,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.6,0.4,0.58,-0.18
2025,467,Sione Vaki,DET,RB,1,11,100,0.2,1,4.2,0,4,4,0,0.01,0,0,0,0,0,0,0,100,0,-2.1,2,0,2,50,0,0,-0.882,-0.9,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.7,0.4,0.69,-0.29
2025,468,Kimani Vidal,LAC,RB,1,10,0.6451612903225806,18,1,25,0,4,4,0,0.02,0,0,0,0,0,0,0,100,0,-0.5,1,0,3,75,0,0,-0.061,-0.1,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.54,-0.14
2025,469,Dylan Laube,LV,RB,2,11,57.14285714285714,4.1,4,9.5,0,4,1,0,0,0,0,0,0,0,0,0,0,100,-12.6,0.25,50,0.75,75,0,0,-1.285,-5.1,3,75,2,0,0.67,0,1,25,2,0,2,0,0.4,1.7,0.2,0.84,-0.64
2025,470,Ray Davis,BUF,RB,1,13,1.7241379310344827,3.8,1,2.6,0,4,4,0,0,0,1,0,0,0,0,0,100,0,1.1,3,0,1,25,0,0,1.986,2,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.3,0.4,0.3,0.1
2025,471,DJ Giddens,IND,RB,2,13,7.6923076923076925,12.6,2,5.4,0,4,2,0,0.03,0,0,0,0,0,0,0,0,50,-4.3,0,50,2,100,0,0,-0.757,-1.5,0,0,0,0,0,0,2,100,4,0,2,0,0.4,1,0.2,0.5,-0.3
2025,472,Josh Williams,TB,RB,1,13,25,2.1,1,25,0,4,4,0,0.01,0,0,0,0,0,0,0,100,0,-0.9,3,0,1,25,0,0,-0.242,-0.2,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.54,-0.14
2025,473,Derrick Henry,BLT,RB,1,01,0.32573289902280134,100,1,100,0,3,3,0,0.15,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,-0.451,-0.5,0,0,0,0,0,0,1,100,3,0,3,0,0.3,1.2,0.3,1.17,-0.87
2025,474,Kareem Hunt,KC,RB,1,22,0.6134969325153374,64.3,1,100,0,3,3,0,0.03,0,1,0,0,0,0,0,100,0,0.6,0,100,3,100,0,0,1.407,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.4,-0.1
2025,475,Myles Gaskin,SEA,RB,1,12,66.66666666666666,0.7,2,15.4,0,3,1.5,0,0.03,0,0,0,0,0,0,0,0,100,-6.1,-0.5,100,2,133.3,0,0,-0.293,-0.6,1,50,3,0,3,0,1,50,0,0,0,0,0.3,1.1,0.3,1.1,-0.8
2025,476,Myles Gaskin,SEA,RB,1,22,33.33333333333333,1.3,1,14.3,0,3,3,0,0.03,0,0,0,0,0,0,0,0,0,0.2,-4,100,7,233.3,0,0,-0.955,-1,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.46,-0.16
2025,477,Ty Johnson,BUF,RB,1,13,2,5.7,1,2.6,0,3,3,0,0.02,0,0,0,0,0,0,0,0,100,-1.4,-4,100,7,233.3,0,0,-0.349,-0.3,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.6,0.3,0.58,-0.28
2025,478,David Montgomery,DET,RB,1,03,0.6329113924050633,100,1,100,0,3,3,1,0.2,0,1,0,0,0,100,100,100,0,1.9,2,0,1,33.3,0,0,2.221,2.2,1,100,3,1,3,100,0,0,0,0,0,0,6.3,1.3,6.3,1.29,5.01
2025,479,Jaret Patterson,LAC,RB,1,12,2.4390243902439024,27.7,1,9.1,0,3,3,0,0.03,0,0,0,0,0,0,0,0,100,-0.3,2,0,1,33.3,0,0,-0.285,-0.3,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.48,-0.18
2025,480,Ty Chandler,MIN,RB,1,13,5.88235294117647,3.6,1,50,0,3,3,0,0,0,0,0,0,0,0,0,0,100,0.2,1,0,2,66.7,0,0,-0.032,0,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.3,0.3,0.31,-0.01
2025,481,Brittain Brown,CHI,RB,1,13,20,1.6,1,12.5,0,3,3,0,0,0,1,0,0,0,0,0,100,0,0.5,1,0,2,66.7,0,0,0.726,0.7,0,0,0,0,0,0,1,100,3,0,3,100,0.3,0.3,0.3,0.27,0.03
2025,482,Kendre Miller,NO,RB,1,22,2.127659574468085,36.4,1,33.3,0,3,3,0,0,0,1,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0.722,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.33,-0.03
2025,483,Chris Rodriguez,WAS,RB,1,10,0.8928571428571428,25,1,100,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.3,0,100,3,100,1,1,-0.028,0,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.4,0.3,0.44,-0.14
2025,484,Sean Tucker,TB,RB,1,10,1.1627906976744187,7.7,1,50,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-1.9,0,100,3,100,0,0,-0.378,-0.4,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.5,-0.2
2025,485,Zach Charbonnet,SEA,RB,1,31,0.5434782608695652,20,1,50,0,3,3,0,0.02,0,0,0,0,0,0,0,0,100,-0.4,1,0,2,66.7,0,0,-0.673,-0.7,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.47,-0.17
2025,486,Jacardia Wright,SEA,RB,1,21,20,0.7,1,10,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-0.5,2,0,1,33.3,0,0,-0.222,-0.2,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.4,0.3,0.38,-0.08
2025,487,Brashard Smith,KC,RB,1,23,2.272727272727273,100,1,25,0,3,3,0,0.01,0,0,0,0,0,0,0,100,0,0,2,0,1,33.3,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.38,-0.08
2025,488,Ashton Jeanty,LV,RB,1,21,0.37593984962406013,100,1,100,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.8,0,100,3,100,0,0,-0.375,-0.4,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.49,-0.19
2025,489,Jaydon Blue,DAL,RB,1,20,2.631578947368421,33.3,1,100,0,3,3,0,0.08,0,0,0,0,0,0,0,0,100,-4.6,1,0,2,66.7,0,0,-0.23,-0.2,1,100,3,0,3,0,0,0,0,0,0,0,0.3,1.3,0.3,1.26,-0.96
2025,490,Bhayshul Tuten,JAX,RB,2,13,3.614457831325301,15.9,3,10,0,3,1,0,0.03,0,1,0,0,0,0,0,33.3,66.7,-6.1,-0.33,66.7,1.33,133.3,0,0,-1.081,-3.2,3,100,3,0,1,33.3,0,0,0,0,0,0,0.3,1.1,0.15,0.53,-0.38
2025,491,Christian McCaffrey,SF,RB,3,23,1.2861736334405145,100,4,80,0,2,0.5,2,2.27,0,2,0,0,0,80,50,50,50,1.7,-0.25,75,0.75,150,1,0.25,0.199,0.8,1,25,0,0,0,0,3,75,2,2,0.67,66.7,12.2,13.6,4.07,4.55,-0.48
2025,492,James Conner,ARZ,RB,1,14,3.125,11.8,1,33.3,0,2,2,1,0.68,0,1,0,0,0,50,100,100,0,0,1,0,1,50,0,0,1.647,1.6,0,0,0,0,0,0,1,100,2,1,2,100,6.2,4.3,6.2,4.25,1.95
2025,493,Kareem Hunt,KC,RB,2,14,1.2269938650306749,66.7,2,66.7,0,2,1,0,0,0,1,0,0,0,0,0,50,50,-4.3,-0.5,50,1.5,150,0,0,-0.628,-1.3,0,0,0,0,0,0,2,100,2,0,1,50,0.2,0.6,0.1,0.32,-0.22
2025,494,Devin Singletary,NYG,RB,1,02,0.8403361344537815,50,1,50,0,2,2,0,0,0,1,0,0,0,0,0,100,0,-1.2,0,100,2,100,0,0,2.083,2.1,0,0,0,0,0,0,1,100,2,0,2,100,0.2,0.3,0.2,0.32,-0.12
2025,495,Devin Singletary,NYG,RB,1,21,0.8403361344537815,28.6,1,16.7,0,2,2,0,0,0,1,0,0,0,0,0,100,0,-1.8,1,0,1,50,0,0,0.565,0.6,1,100,2,0,2,100,0,0,0,0,0,0,0.2,0.4,0.2,0.39,-0.19
2025,496,Tony Pollard,TEN,RB,3,14,1.2396694214876034,71.4,3,75,0,2,0.67,2,1.1,0,2,0,0,0,100,66.7,66.7,33.3,1.9,0.67,33.3,0,0,0,0,-0.903,-2.7,0,0,0,0,0,0,3,100,2,2,0.67,66.7,12.2,6.6,4.07,2.2,1.87
2025,497,David Montgomery,DET,RB,1,10,0.6329113924050633,16.7,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-3,0,100,2,100,0,0,-0.429,-0.4,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.5,-0.3
2025,498,Jonathan Taylor,IND,RB,1,22,0.30959752321981426,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.6,1,0,1,50,0,0,-0.335,-0.3,1,100,2,0,2,0,0,0,0,0,0,0,0.2,0.5,0.2,0.48,-0.28
2025,499,Kene Nwangwu,NYJ,RB,2,22,15.384615384615385,5.7,2,40,0,2,1,0,0.07,0,0,0,0,0,100,0,0,100,-3.1,-0.5,100,1.5,150,0,0,-0.723,-1.4,2,100,2,0,1,0,0,0,0,0,0,0,0.2,0.9,0.1,0.46,-0.36
2025,500,Travis Etienne,JAX,RB,1,01,0.38461538461538464,50,1,100,0,2,2,1,0.1,0,1,0,0,0,100,100,100,0,1.3,-1,100,3,150,1,1,0.788,0.8,0,0,0,0,0,0,1,100,2,1,2,100,6.2,0.7,6.2,0.67,5.53
2025,501,Dameon Pierce,KC,RB,1,13,7.142857142857142,3.2,1,14.3,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.4,1,0,1,50,0,0,-0.399,-0.4,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.45,-0.25
2025,502,Velus Jones,SEA,RB,1,31,25,20,1,100,0,2,2,0,0.01,0,0,0,0,0,0,0,0,100,-1.5,1,0,1,50,0,0,-0.363,-0.4,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.39,-0.19
2025,503,Evan Hull,NO,RB,3,13,15.789473684210526,10,3,12.5,0,2,0.67,0,0,0,0,0,0,0,0,0,0,100,-11.1,-0.33,66.7,1,150,0,0,-0.5,-1.5,1,33.3,0,0,0,0,2,66.7,2,0,1,0,0.2,1.3,0.07,0.44,-0.37
2025,504,Tank Bigsby,PHI,RB,1,23,1.5873015873015872,100,1,100,0,2,2,1,0.34,0,1,0,0,0,100,100,100,0,1.2,0,100,2,100,0,0,1.651,1.7,0,0,0,0,0,0,1,100,2,1,2,100,6.2,2.1,6.2,2.11,4.09
2025,505,Chris Rodriguez,WAS,RB,1,21,0.8928571428571428,63.2,1,16.7,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2,1,0,1,50,0,0,-0.48,-0.5,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.41,-0.21
2025,506,Chris Brooks,GB,RB,1,13,3.7037037037037033,5.3,1,7.7,0,2,2,0,0,0,1,0,0,0,0,0,100,0,-1.5,0,100,2,100,0,0,0.226,0.2,0,0,0,0,0,0,1,100,2,0,2,100,0.2,0.4,0.2,0.36,-0.16
2025,507,Jacob Saylors,DET,RB,1,12,50,0.7,1,2.8,0,2,2,0,0.01,0,0,0,0,0,0,0,0,100,-2.1,2,0,0,0,0,0,-0.487,-0.5,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.46,-0.26
2025,508,Zach Charbonnet,SEA,RB,6,23,3.804347826086957,78.6,7,100,0,2,0.29,3,4.31,0,3,0,0,0,100,42.9,42.9,57.1,-2.2,-0.43,71.4,0.71,250,0,0,-0.113,-0.8,3,42.9,3,2,1,66.7,4,57.1,-1,1,-0.25,25,18.2,26.3,3.03,4.38,-1.35
