,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,115,Jonnu Smith,PIT,TE,10,13,27.472527472527474,25,88.9,75,77.3,13,14.3,0.88,0.17,1.62,21,4.5,66,12.9,5.08,5.5,12,92.3,67,5.58,25,2.08,1,0.67,25,3,0,0,3,0.04,113.5,12,19.4,5,38.5,12,92.3,1,0,0,0,2,2,100,0,2,0.17,16,-1.18,0.239,28,30.7,40,1.3,24.6,21.3,2.46,2.13,0.33,0.33,0.28,21.3
2025,116,Adam Trautman,DEN,TE,6,12,27.710843373493976,34.78260869565217,97.6,46,60.5,8,12.1,1.43,0.17,4.25,34,5.7,66,14.1,8.25,9.43,7,87.5,46,6.57,9,1.29,0,0.01,0,0,0,0,2,0.043,101,5,11.9,0,0,8,100,0,14.3,0,0,0,0,0,0,1,0.14,13.6,1.62,0.304,8.7,17.4,71.7,2.2,13.6,14.6,2.27,2.44,-0.17,0.3,0.32,14.6
2025,117,Mark Andrews,BLT,TE,5,21,8.201892744479496,10.44776119402985,37.3,26,41.3,7,13.7,2.5,0.27,9,63,11.5,65,11,9.29,13,5,71.4,16,3.2,6,1.2,0,0.02,0,1,1,0,3,0.115,100.3,5,12.5,0,0,6,85.7,0,0,1,14.3,1,1,100,0,0,0,29.2,1.58,0.505,11.5,88.5,0,0,11.5,11.6,2.3,2.32,-0.02,0.44,0.45,11.6
2025,118,Pat Freiermuth,PIT,TE,9,13,22.55892255892256,20.754716981132077,72,67,69.1,11,12.1,0.97,0.16,4.45,49,10.6,65,12.7,5.91,6.5,10,90.9,49,4.9,29,2.9,2,1.77,50,4,1,1,3,0.045,130.9,9,14.5,4,36.4,10,90.9,1,0,0,0,2,2,100,0,1,0.1,15.3,-1.13,0.494,44.8,37.3,17.9,0,28.5,25.3,3.17,2.81,0.36,0.43,0.38,25.3
2025,119,Mitchell Evans,CAR,TE,4,13,12.295081967213115,18.181818181818183,96.4,15,78.9,4,30.8,4.33,0.27,12.5,50,66.7,65,63.7,16.25,16.25,4,100,15,3.75,3,0.75,0,0.12,0,0,0,0,3,0.2,118.8,3,30,0,0,4,100,0,50,0,0,0,0,0,0,0,0,36.4,6.98,1.017,6.7,13.3,80,0,10.5,10.7,2.63,2.67,-0.04,0.7,0.71,10.7
2025,120,Harold Fannin,CLV,TE,4,13,5.2109181141439205,4.807692307692308,81.5,21,72.4,5,20,3.1,0.24,11.8,59,38.6,65,49.2,13,21.67,3,60,16,5.33,5,1.67,2,1.47,100,1,0,0,3,0.143,143.8,5,50,0,0,3,60,1,50,0,0,0,0,0,1,0,0,33.3,4.76,1.15,28.6,9.5,52.4,9.5,21.5,17,5.38,4.25,1.13,1.02,0.81,17
2025,121,Josh Oliver,MIN,TE,7,21,15.53398058252427,38.88888888888889,82.4,16,57.1,7,28,4,0.44,2.86,20,13.1,64,30.9,9.14,9.14,7,100,44,6.29,9,1.29,1,1.02,100,2,0,0,4,0.25,144.3,4,23.5,0,0,7,100,0,20,0,0,1,1,100,0,0,0,35,2.74,0.642,0,6.3,93.8,0,19.4,16.6,2.77,2.36,0.41,1.21,1.03,16.6
2025,122,Hunter Henry,NE,TE,5,21,9.255079006772009,10.714285714285714,32.1,41,49.4,9,15,1.49,0.22,10.33,93,18.9,61,13,6.78,15.25,4,44.4,20,5,5,1.25,0,0.08,0,0,0,0,3,0.073,27.8,7,16.3,0,0,7,77.8,1,50,3,33.3,3,1,33.3,0,0,0,25,-1.82,-0.573,17.1,48.8,34.1,0,10.1,13,2.02,2.59,-0.57,0.25,0.32,13
2025,123,John Bates,WAS,TE,6,12,55.28455284552846,60,81.9,68,63,9,10.1,0.9,0.13,2.33,21,3.5,61,8.4,6.78,8.71,7,77.8,41,5.86,10,1.43,0,0.02,0,0,0,0,2,0.029,94.9,6,10.9,1,11.1,7,77.8,0,14.3,0,0,0,0,0,0,0,0,12,0.51,0.271,2.9,7.4,89.7,0,13.1,11.8,2.18,1.97,0.21,0.19,0.17,11.8
2025,124,Tanner Conner,MIA,TE,3,11,70.83333333333334,46.666666666666664,28,68,37.2,7,4.3,0.9,0.1,7.43,52,4.4,61,6.1,8.71,15.25,4,57.1,27,6.75,7,1.75,0,0.03,0,1,0,0,3,0.044,86,3,2.8,0,0,6,85.7,0,25,2,28.6,1,0,0,0,0,0,10.1,1.17,-0.009,17.6,48.5,33.8,0,10.1,12,3.37,4,-0.63,0.15,0.18,12
2025,125,Dalton Kincaid,BUF,TE,4,13,6.70391061452514,8.16326530612245,86.8,12,80,4,28.6,5.08,0.33,10.75,43,32.3,61,51.3,15.25,15.25,4,100,18,4.5,7,1.75,0,0.01,0,0,0,0,4,0.333,118.8,4,50,0,0,4,100,0,25,0,0,1,1,100,0,0,0,33.3,6.28,1.065,50,0,50,0,10.1,8,2.52,2,0.52,0.84,0.67,8
2025,126,Brevyn Spann-Ford,DAL,TE,2,11,41.42857142857143,38.46153846153847,10.9,29,5.6,5,1,2.1,0.17,11.8,59,1.5,61,1.7,12.2,20.33,3,60,21,7,5,1.67,0,0.03,0,0,0,0,3,0.103,63.3,4,1.3,0,0,3,60,0,66.7,0,0,1,1,100,0,1,0.33,15.6,3.23,-0.143,6.9,41.4,51.7,0,9.1,7.3,4.55,3.65,0.9,0.31,0.25,7.3
2025,127,Jake Tonges,SF,TE,5,21,16.894977168949772,22.22222222222222,13.7,37,20.2,10,5.9,1.62,0.27,3.2,32,3.3,60,4.1,6,6.67,9,90,30,3.33,12,1.33,0,0.04,0,1,0,0,3,0.081,91.7,10,9.5,2,20,9,90,0,0,0,0,2,2,100,0,0,0,27,-0.69,0.243,5.4,27,67.6,0,15,14.3,3,2.86,0.14,0.41,0.39,14.3
2025,128,Tyler Warren,IND,TE,6,13,6.666666666666667,9.433962264150944,95.1,32,94.1,10,32.3,1.84,0.31,5.4,54,23.5,59,33.7,5.9,9.83,6,60,34,5.67,21,3.5,0,0.05,0,1,1,0,3,0.094,76.7,10,45.5,1,10,6,60,1,16.7,0,0,0,0,0,0,1,0.17,32.3,-1.33,-0.107,12.5,15.6,59.4,12.5,11.9,13.1,1.98,2.18,-0.2,0.37,0.41,13.1
2025,129,Jake Ferguson,DAL,TE,8,12,13.052631578947368,11,56.7,62,65.3,11,13.1,0.94,0.18,3.45,38,6,58,9,5.27,6.44,9,81.8,38,4.22,8,0.89,2,2.29,33.3,3,3,2,2,0.032,128.2,5,9.6,1,9.1,10,90.9,1,0,0,0,2,1,50,0,1,0.11,18,-1.57,0.298,9.7,32.3,56.5,1.6,26.8,30,3.35,3.75,-0.4,0.43,0.48,30
2025,130,Noah Gray,KC,TE,7,11,17.289719626168225,33.33333333333333,15.8,37,9.3,11,3.2,1.54,0.3,5,55,2.1,57,2.5,5.18,9.5,6,54.5,44,7.33,8,1.33,0,0.05,0,1,0,0,3,0.081,69.1,10,4.5,2,18.2,8,72.7,0,0,1,9.1,1,0,0,0,1,0.17,24.4,-2.05,-0.167,24.3,45.9,29.7,0,11.7,13.6,1.67,1.94,-0.27,0.32,0.37,13.6
2025,131,Tucker Kraft,GB,TE,1,13,1.5789473684210527,2.4390243902439024,73.7,3,60,1,33.3,19,0.33,18,18,51.4,57,100,57,57,1,100,39,39,5,5,0,0,0,0,0,0,1,0.333,118.8,1,100,0,0,1,100,0,100,0,0,0,0,0,0,0,0,50,44.03,4.195,0,0,100,0,6.7,3,6.7,2.98,3.72,2.23,0.99,3
2025,132,Greg Dulcich,MIA,TE,4,21,6.299212598425196,16.129032258064516,7.9,8,14.5,5,9.6,7,0.63,2.4,12,3.1,56,13.6,11.2,11.2,5,100,44,8.8,13,2.6,0,0.04,0,1,0,0,2,0.25,113.3,5,12.8,1,20,5,100,0,25,0,0,1,1,100,0,1,0.2,45.5,5.35,0.846,0,25,75,0,10.6,8,2.65,1.99,0.66,1.32,1,8
2025,133,Kyle Pitts,ATL,TE,8,21,8.118811881188119,9.482758620689655,82.3,41,71.9,11,20.4,1.34,0.27,12.73,140,55.6,55,22.9,5,13.75,4,36.4,21,5.25,10,2.5,0,0.63,0,1,0,0,3,0.073,53.2,10,23.3,0,0,8,72.7,2,25,0,0,4,0,0,0,1,0.25,23.9,-4.4,-0.3,34.1,43.9,22,0,9.5,17.3,1.19,2.17,-0.98,0.23,0.42,17.3
2025,134,Luke Schoonmaker,DAL,TE,6,12,46.616541353383454,34.78260869565217,87.1,62,65.3,8,9.5,0.87,0.13,2.25,18,2.8,54,8.3,6.75,9,6,75,40,6.67,18,3,0,0.05,0,1,0,0,3,0.048,92.7,4,7.7,0,0,8,100,0,0,1,12.5,1,0,0,0,1,0.17,11.1,0.82,0.324,12.9,9.7,77.4,0,11.4,12.6,1.9,2.1,-0.2,0.18,0.2,12.6
2025,135,Jackson Hawes,BUF,TE,4,13,10.227272727272728,21.052631578947366,96.2,9,60,4,28.6,6,0.44,10.5,42,31.6,54,45.4,13.5,13.5,4,100,12,3,8,2,1,1.67,50,2,0,0,3,0.333,158.3,0,0,0,0,4,100,1,50,0,0,1,1,100,0,1,0.25,33.3,6.26,1.446,0,11.1,88.9,0,15.4,16.9,3.85,4.24,-0.39,1.71,1.88,16.9
2025,136,Evan Engram,DEN,TE,3,01,3.857566765578635,4.054054054054054,75,13,76.5,3,21.4,4,0.23,8.67,26,32.1,52,38,17.33,26,2,66.7,43,21.5,7,3.5,0,0,0,0,0,0,1,0.077,109.7,3,27.3,0,0,2,66.7,0,50,0,0,0,0,0,0,1,0.5,27.3,9.26,0.409,0,100,0,0,7.2,3.6,2.4,1.2,1.2,0.55,0.28,3.6
2025,137,Stone Smartt,NYJ,TE,3,11,86.27450980392157,100,9.6,44,23.7,9,6,1.18,0.2,4.78,43,4.5,52,7.3,5.78,7.43,7,77.8,26,3.71,22,3.14,0,0.01,0,0,0,0,3,0.068,90.7,9,7.6,0,0,8,88.9,0,0,0,0,5,4,80,0,1,0.14,21.4,-0.93,0.265,13.6,59.1,27.3,0,12.2,10.5,4.07,3.49,0.58,0.28,0.24,10.5
2025,138,Julian Hill,MIA,TE,4,21,32.608695652173914,25,51.4,30,32.3,5,5.8,1.73,0.17,3,15,3.5,52,11.2,10.4,10.4,5,100,37,7.4,8,1.6,0,0.06,0,0,0,0,2,0.067,110,4,7.7,0,0,5,100,0,0,0,0,0,0,0,0,0,0,10.9,4.35,0.909,6.7,6.7,86.7,0,10.2,8.6,2.55,2.15,0.4,0.34,0.29,8.6
2025,139,Mitchell Evans,CAR,TE,6,11,37.704918032786885,36.36363636363637,13.3,46,10.2,8,2,1.13,0.17,2.88,23,0.8,52,2,6.5,7.43,7,87.5,38,5.43,14,2,1,0.7,5.3,1,1,1,2,0.043,133.3,3,1.3,1,12.5,8,100,0,0,1,12.5,1,1,100,0,1,0.14,18.6,0.09,0.675,8.7,26.1,65.2,0,18.2,16.1,3.03,2.69,0.34,0.4,0.35,16.1
2025,140,Darren Waller,MIA,TE,6,22,16.216216216216218,20.588235294117645,38.5,24,75,7,21.9,2.13,0.29,13,91,28.9,51,16.1,7.29,10.2,5,71.4,3,0.6,0,0,3,2.04,60,3,3,3,5,0.208,131.5,6,25,0,0,6,85.7,0,50,0,0,3,2,66.7,1,0,0,29.2,-2.04,1.34,66.7,8.3,25,0,28.1,21.8,4.68,3.63,1.05,1.17,0.91,21.8
2025,141,Austin Hooper,NE,TE,2,21,14.594594594594595,8,58.8,27,34.6,2,3.6,1.89,0.07,17,34,7.5,51,12.1,25.5,25.5,2,100,17,8.5,8,4,0,0.01,0,0,0,0,2,0.074,118.8,2,5.1,0,0,2,100,0,100,0,0,0,0,0,0,0,0,10,14.88,2.247,7.4,7.4,85.2,0,7.1,5.8,3.55,2.89,0.66,0.26,0.21,5.8
2025,142,Will Dissly,LAC,TE,6,11,57.14285714285714,60,12.3,48,18.3,9,4.1,1.06,0.19,3.22,29,1.5,51,3.1,5.67,7.29,7,77.8,44,6.29,5,0.71,0,0.07,0,1,0,0,3,0.063,90.3,4,2.9,1,11.1,9,100,0,0,1,11.1,2,1,50,0,1,0.14,18.8,-0.84,0.315,16.7,10.4,72.9,0,12.1,14.1,2.02,2.34,-0.32,0.25,0.29,14.1
2025,143,Tommy Tremble,CAR,TE,7,12,24.8062015503876,25,84.7,64,72.7,9,11.4,0.8,0.14,3.22,29,10.4,51,11.2,5.67,6.38,8,88.9,40,5,6,0.75,1,0.92,25,2,0,0,4,0.063,127.3,6,13.3,0,0,8,88.9,0,0,0,0,1,1,100,0,2,0.25,15.3,-0.87,0.291,4.7,25,59.4,10.9,19.1,17.8,2.73,2.54,0.19,0.3,0.28,17.8
2025,144,Charlie Kolar,BLT,TE,3,12,43.01075268817204,33.33333333333333,34.2,40,19,4,2.2,1.27,0.1,10,40,3.1,51,4.1,12.75,12.75,4,100,11,2.75,3,0.75,0,0.01,0,0,0,0,3,0.075,118.8,2,1.8,0,0,4,100,0,0,0,0,2,2,100,0,0,0,9.3,4.59,0.939,2.5,7.5,90,0,9.1,6.4,3.03,2.12,0.91,0.23,0.16,6.4
2025,145,Grant Calcaterra,PHI,TE,5,11,40.95238095238095,61.53846153846154,11.5,43,11.4,8,2.5,1.16,0.19,6,48,1.9,50,2.4,6.25,8.33,6,75,17,2.83,6,1,1,0.99,7.7,3,1,0,3,0.07,130.2,6,2.9,0,0,7,87.5,0,0,1,12.5,3,3,100,0,0,0,22.2,-0.9,0.09,14,60.5,25.6,0,17,16.2,3.4,3.23,0.17,0.4,0.38,16.2
2025,146,Oronde Gadsden,LAC,TE,4,12,5.333333333333334,5.88235294117647,55.4,20,46.5,4,11.8,2.5,0.2,5.25,21,8.8,50,23.7,12.5,12.5,4,100,29,7.25,17,4.25,0,0.04,0,0,0,0,3,0.15,118.8,4,16,0,0,4,100,0,0,0,0,0,0,0,0,1,0.25,23.5,5.35,0.736,0,40,60,0,9,8,2.25,1.99,0.26,0.45,0.4,8
2025,147,Oronde Gadsden,LAC,TE,4,21,2.933333333333333,5.88235294117647,22.2,11,22.4,4,10.5,4.55,0.36,12.5,50,39.1,50,23,12.5,16.67,3,75,3,1,2,0.67,0,0.45,0,1,0,0,3,0.273,116.7,3,11.5,0,0,4,100,1,33.3,1,25,2,2,100,0,0,0,40,4.42,0.951,0,9.1,90.9,0,8,9.5,2,2.38,-0.38,0.73,0.86,9.5
2025,148,Travis Kelce,KC,TE,5,13,6.653620352250488,7.6923076923076925,97.8,34,94.4,8,30.8,1.41,0.24,13.25,106,111.6,48,40.7,6,12,4,50,28,7,20,5,1,0.04,50,0,0,0,2,0.059,108.3,6,40,0,0,5,62.5,3,25,0,0,1,1,100,0,1,0.25,36.4,-3.84,0.385,20.6,29.4,44.1,5.9,14.8,9.1,2.96,1.82,1.14,0.44,0.27,9.1
2025,149,Evan Engram,DEN,TE,3,13,2.967359050445104,4.054054054054054,43.6,10,83.3,3,27.3,4.8,0.3,8,24,28.9,48,61.5,16,24,2,66.7,28,14,11,5.5,0,0.16,0,2,0,0,2,0.2,109.7,2,33.3,1,33.3,3,100,1,100,0,0,0,0,0,0,0,0,33.3,8.29,1.063,10,10,80,0,6.8,7.2,2.27,2.39,-0.12,0.68,0.72,7.2
2025,150,Oronde Gadsden,LAC,TE,2,13,1.6,2.941176470588235,90.9,6,85.7,2,33.3,8,0.33,18.5,37,97.4,48,85.7,24,24,2,100,11,5.5,3,1.5,0,0.5,0,0,0,0,2,0.333,118.8,2,66.7,0,0,2,100,1,100,0,0,1,1,100,0,0,0,40,13.01,1.772,0,33.3,66.7,0,6.8,7.5,3.4,3.74,-0.34,1.13,1.25,7.5
2025,151,Dawson Knox,BUF,TE,4,22,6.382978723404255,8.333333333333332,83.9,18,62.1,4,16.7,2.61,0.22,17.5,70,29.9,47,20,11.75,23.5,2,50,9,4.5,4,2,1,1.9,50,2,2,1,2,0.111,132.3,3,16.7,0,0,3,75,1,100,1,25,1,0,0,0,0,0,28.6,0.06,0.107,22.2,0,77.8,0,12.7,19.4,3.17,4.85,-1.68,0.71,1.08,19.4
2025,152,Hunter Long,JAX,TE,4,11,82.14285714285714,62.5,20.1,92,30.7,10,3.8,0.5,0.11,4,40,1.8,46,2.6,4.6,7.67,6,60,19,3.17,7,1.17,0,0.09,0,1,0,0,1,0.011,71.3,4,2.2,0,0,10,100,0,0,4,40,0,0,0,0,0,0,10.9,-1.83,0.28,22.8,26.1,51.1,0,10.6,17.2,2.65,4.3,-1.65,0.12,0.19,17.2
2025,153,Ben Sinnott,WAS,TE,5,12,42.42424242424242,38.46153846153847,56.2,42,39.6,5,5.9,1.1,0.12,4.2,21,3.2,46,6,9.2,9.2,5,100,25,5,9,1.8,1,0.63,33.3,1,0,0,2,0.048,144.6,2,3.7,0,0,5,100,0,25,0,0,1,1,100,0,1,0.2,14.3,2.4,0.837,7.1,16.7,71.4,4.8,15.6,11.1,3.12,2.23,0.89,0.37,0.27,11.1
2025,154,Taysom Hill,NO,TE,5,12,62.0253164556962,56.25,46.7,49,65.3,9,14.1,0.92,0.18,2,18,3.8,45,13.3,5,9,5,55.6,43,8.6,9,1.8,0,0.06,0,0,0,0,1,0.02,69.2,7,16.7,2,22.2,8,88.9,0,0,3,33.3,0,0,0,0,0,0,20.9,-1.33,-0.14,32.7,42.9,12.2,12.2,9.5,13.5,1.9,2.7,-0.8,0.19,0.28,13.5
2025,155,Kyle Pitts,ATL,TE,3,13,3.1683168316831685,4.310344827586207,92.9,16,88.9,5,27.8,2.81,0.31,12.8,64,31.1,45,27.4,9,15,3,60,15,5,7,2.33,0,0.08,0,0,0,0,2,0.125,89.6,4,33.3,0,0,4,80,1,66.7,1,20,0,0,0,0,0,0,29.4,-0.77,0.179,0,25,75,0,7.5,10.8,2.5,3.6,-1.1,0.47,0.68,10.8
2025,156,Julian Hill,MIA,TE,3,12,15.217391304347828,25,57.6,14,22.6,5,9.4,3.14,0.36,3.2,16,5.1,44,10.1,8.8,8.8,5,100,28,5.6,12,2.4,0,0.03,0,1,0,0,2,0.143,103.3,1,2.8,0,0,5,100,0,25,0,0,0,0,0,0,1,0.2,15.6,2.49,0.12,0,14.3,78.6,7.1,9.4,8.6,3.13,2.86,0.27,0.67,0.61,8.6
2025,157,Mitchell Evans,CAR,TE,7,12,44.26229508196721,36.36363636363637,84.7,54,61.4,8,10.1,0.8,0.15,0,0,0,43,9.5,5.38,6.14,7,87.5,48,6.86,11,1.57,1,0.83,25,1,0,0,3,0.056,128.6,6,13.3,1,12.5,8,100,0,0,0,0,0,0,0,0,0,0,14.3,-0.12,0.223,3.7,13,83.3,0,17.3,17.5,2.47,2.5,-0.03,0.32,0.32,17.5
2025,158,Johnny Mundt,JAX,TE,8,12,36.84210526315789,50,66,42,45.2,9,10.6,1,0.21,6.44,58,8.6,42,6.8,4.67,10.5,4,44.4,27,6.75,10,2.5,0,0.05,0,0,0,0,2,0.048,58.6,5,7.5,0,0,8,88.9,0,0,3,33.3,2,0,0,0,1,0.25,14.1,-2.37,-0.152,4.8,11.9,83.3,0,8.2,13.1,1.02,1.63,-0.61,0.2,0.31,13.1
2025,159,Luke Farrell,SF,TE,5,21,26.446280991735538,41.66666666666667,30.5,32,16.5,5,2.8,1.31,0.16,4.8,24,2.4,42,2.8,8.4,8.4,5,100,18,3.6,11,2.2,0,0.04,0,0,0,0,2,0.063,101.7,3,2.6,0,0,5,100,0,0,0,0,3,3,100,0,0,0,12.8,1.7,-0.4,3.1,9.4,87.5,0,9.2,7.2,1.84,1.44,0.4,0.29,0.22,7.2
2025,160,Jake Tonges,SF,TE,4,12,12.785388127853881,8.88888888888889,56,28,53.8,4,8.5,1.5,0.14,2,8,3.1,42,16,10.5,14,3,75,36,12,7,2.33,1,0.04,50,0,0,0,3,0.107,147.9,2,9.5,1,25,4,100,0,33.3,0,0,1,0,0,0,1,0.33,16,4.3,0.949,10.7,14.3,71.4,3.6,13.2,6.2,3.3,1.56,1.74,0.47,0.22,6.2
2025,161,Zach Ertz,WAS,TE,3,21,1.812688821752266,4.225352112676056,47.4,6,60,3,33.3,6.83,0.5,25.33,76,56.7,41,62.1,13.67,20.5,2,66.7,3,1.5,2,1,0,0.05,0,0,0,0,2,0.333,109.7,2,50,0,0,3,100,2,50,0,0,2,1,50,1,0,0,60,2.59,0.946,0,66.7,33.3,0,6.1,7.8,2.03,2.61,-0.58,1.02,1.31,7.8
2025,162,George Kittle,SF,TE,3,12,8.424908424908425,7.575757575757576,45.6,23,85.2,5,20.8,1.78,0.22,9,45,29.4,41,27.9,8.2,13.67,3,60,6,2,3,1,0,0.05,0,0,0,0,3,0.13,86.3,4,40,0,0,4,80,0,33.3,1,20,0,0,0,0,0,0,27.8,0.05,0.447,8.7,4.3,87,0,7.1,9.4,2.37,3.12,-0.75,0.31,0.41,9.4
2025,163,John Bates,WAS,TE,4,11,24.390243902439025,33.33333333333333,22.4,30,8.6,5,1.7,1.33,0.17,5.8,29,1.3,40,2.1,8,13.33,3,60,30,10,8,2.67,0,0.01,0,0,0,0,3,0.1,85.4,5,2.6,1,20,5,100,0,0,1,20,1,0,0,0,0,0,11.4,0.58,0.721,10,13.3,76.7,0,7,8.9,1.75,2.24,-0.49,0.23,0.3,8.9
2025,164,Dawson Knox,BUF,TE,4,21,4.609929078014184,10.416666666666668,18.1,13,39.4,5,16.7,3,0.38,3.4,17,6.5,39,16,7.8,9.75,4,80,24,6,11,2.75,0,0.05,0,1,0,0,3,0.231,99.2,5,31.3,0,0,5,100,0,0,1,20,0,0,0,0,1,0.25,35.7,1.3,0.561,0,0,100,0,7.9,8.9,1.98,2.23,-0.25,0.61,0.69,8.9
2025,165,Adam Trautman,DEN,TE,3,22,13.253012048192772,13.043478260869565,96.7,22,81.5,3,12.5,1.77,0.14,6,18,11,39,21.4,13,13,3,100,21,7,3,1,0,0.01,0,0,0,0,3,0.136,118.8,2,15.4,0,0,3,100,0,33.3,0,0,0,0,0,0,0,0,15.8,6.4,1.246,4.5,27.3,68.2,0,6.9,5.6,2.3,1.87,0.43,0.31,0.26,5.6
2025,166,Dalton Kincaid,BUF,TE,4,22,5.58659217877095,8.16326530612245,15.5,10,45.5,4,22.2,3.8,0.4,15.25,61,35.7,38,24.5,9.5,19,2,50,10,5,1,0.5,0,0.28,0,1,1,0,2,0.2,83.3,4,33.3,0,0,3,75,1,50,0,0,1,0,0,0,0,0,50,-0.47,0.303,20,0,80,0,5.8,7.8,1.45,1.94,-0.49,0.58,0.78,7.8
2025,167,Zach Ertz,WAS,TE,4,13,6.3444108761329305,7.042253521126761,42.4,21,84,5,33.3,1.76,0.24,11.2,56,35.9,37,28,7.4,9.25,4,80,12,3,4,1,0,0.01,0,0,1,0,1,0.048,97.5,4,36.4,0,0,4,80,1,0,0,0,0,0,0,0,0,0,35.7,-1.05,0.781,19,19,61.9,0,7.7,7.3,1.93,1.84,0.09,0.37,0.35,7.3
2025,168,John FitzPatrick,GB,TE,6,12,54.20560747663551,40,51.8,58,40,6,4.6,0.64,0.1,2.33,14,1.2,37,3.8,6.17,7.4,5,83.3,28,5.6,10,2,0,0.05,0,2,0,0,2,0.034,92.4,2,2.3,0,0,5,83.3,0,0,0,0,0,0,0,0,1,0.2,9,0.18,0.303,0,6.9,86.2,6.9,8.7,8.5,1.45,1.41,0.04,0.15,0.15,8.5
2025,169,AJ Barner,SEA,TE,7,21,6.725146198830409,10.9375,59.2,23,45.1,7,15.2,1.61,0.3,2.43,17,4.2,37,8.8,5.29,7.4,5,71.4,22,4.4,3,0.6,1,0.29,33.3,1,0,0,3,0.13,123.2,7,25,0,0,6,85.7,0,0,1,14.3,0,0,0,0,0,0,25,-0.67,0.531,0,13,87,0,14.7,11.9,2.1,1.7,0.4,0.64,0.52,11.9
2025,170,Tyler Conklin,LAC,TE,2,12,29.48717948717949,30,52.3,23,60.5,3,10,1.57,0.13,4.67,14,5.9,36,20.5,12,12,3,100,22,7.33,6,2,0,0.01,0,0,0,0,1,0.043,116.7,3,14.3,0,0,3,100,0,33.3,0,0,0,0,0,0,1,0.33,18.8,5.37,-0.306,0,87,13,0,6.6,5.2,3.3,2.61,0.69,0.29,0.23,5.2
2025,171,Foster Moreau,NO,TE,6,11,53.62318840579711,70,12.2,37,10.9,7,2.3,0.97,0.19,2,14,0.6,36,1.6,5.14,9,4,57.1,29,7.25,13,3.25,0,0.01,0,0,0,0,1,0.027,31.5,4,2,0,0,5,71.4,0,0,1,14.3,0,0,0,0,1,0.25,17.9,-1.06,-0.862,8.1,10.8,81.1,0,7.6,8.4,1.27,1.41,-0.14,0.21,0.23,8.4
2025,172,Nate Adkins,DEN,TE,4,11,53.65853658536586,60,13.3,22,8,6,2.4,1.64,0.27,3.17,19,1,36,2.2,6,9,4,66.7,21,5.25,7,1.75,1,0.68,9.1,1,0,0,3,0.136,122.2,4,2.5,2,33.3,6,100,0,0,1,16.7,1,0,0,0,0,0,18.2,-0.39,0.207,4.5,9.1,86.4,0,13.6,13.8,3.4,3.45,-0.05,0.62,0.63,13.8
2025,173,Cade Stover,HST,TE,4,11,47.76119402985074,56.25,11.9,32,12.3,9,3.8,1.13,0.28,1.67,15,0.8,36,2.2,4,6,6,66.7,23,3.83,7,1.17,0,0.04,0,0,0,0,2,0.063,74.3,6,3.9,0,0,9,100,0,0,1,11.1,2,1,50,0,0,0,28.1,-1.9,0.104,15.6,15.6,68.8,0,9.6,13.7,2.4,3.41,-1.01,0.3,0.43,13.7
2025,174,Ben Sinnott,WAS,TE,1,13,15.151515151515152,7.6923076923076925,78.4,15,60,1,6.7,2.4,0.07,22,22,15.7,36,23.5,36,36,1,100,14,14,6,6,0,0.02,0,0,0,0,1,0.067,118.8,1,9.1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,10,25.43,1.222,13.3,40,46.7,0,4.6,3.7,4.6,3.72,0.88,0.31,0.25,3.7
2025,175,Anthony Firkser,DET,TE,1,12,15.625,37.5,13,15,33.3,3,7,2.27,0.2,9.33,28,9.7,34,11.3,11.33,11.33,3,100,6,2,3,1,0,0.04,0,1,0,0,2,0.133,113.9,1,3.6,0,0,3,100,0,0,0,0,1,1,100,0,0,0,18.8,2.5,0.785,26.7,13.3,53.3,6.7,6.4,5.8,6.4,5.83,0.57,0.43,0.39,5.8
2025,176,Jeremy Ruckert,NYJ,TE,6,12,36.41618497109826,21.428571428571427,98.9,63,70.8,6,8,0.54,0.1,4.17,25,3.9,34,7.4,5.67,6.8,5,83.3,13,2.6,9,1.8,0,0.01,0,0,0,0,2,0.032,90.3,4,9.1,0,0,6,100,0,0,1,16.7,2,2,100,0,0,0,9.2,-0.58,0.359,17.5,4.8,77.8,0,8.4,8.6,1.4,1.44,-0.04,0.13,0.14,8.6
2025,177,Darren Waller,MIA,TE,2,13,6.081081081081082,8.823529411764707,73.9,9,100,3,33.3,3.67,0.33,19.67,59,57.8,33,67.3,11,16.5,2,66.7,3,1.5,0,0,1,0.56,50,2,2,1,2,0.222,143.1,1,25,0,0,2,66.7,2,100,0,0,1,1,100,0,0,0,37.5,-0.34,1.37,44.4,44.4,11.1,0,11.3,6.5,5.65,3.24,2.41,1.26,0.72,6.5
