,Team Details,Team Details,Team Details,Splits,Splits,Splits,Record,Record,Record,Record,Record,Record,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Drives,Drives,Drives,Drives,Drives,Drives,EPA,EPA,EPA,EPA,EPA,Success,Success,Success,Explosive,Explosive,Explosive,Turnovers,Turnovers,Coverage,Coverage,Coverage,Coverage,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Penalties,Penalties,Penalties,Fantasy,Fantasy,Fantasy,Fantasy
Season,Rank,Name,G,WEEK,OPP,PLAY %,W-L-T,WIN %,PF,PA,DIFF,TO +/-,PLAYS,Y/P,TOP,PACE,AVG START,DR,PTS/DR,SCR %,TD %,FG %,PUNT %,EPA,EPA/P,EPA/DR,EPA/DB,EPA/RU,SUCC %,PASS SUCC %,RUSH SUCC %,EXP %,PASS EXP %,RUSH EXP %,TO,TO/DR %,MAN %,ZONE %,1-HIGH %,2-HIGH %,BASE %,SUB %,PRESS %,BLITZ %,BOX,PASS %,PROE,PEN,PEN YDS,PEN EPA,QB FPG,RB FPG,WR FPG,TE FPG
2022,413,Jacksonville Jaguars,1,12,BLT,6.148282097649186,1-0,100,28,27,1,1,68,6.102941176470588,1944,28.58823529411765,28.727272727272734,11,2.4545454545454546,54.54545454545454,18.181818181818183,36.36363636363637,9.090909090909092,6.55408306087,0.09638357442455882,0.5958257328063636,0.29984897617216216,-0.14646222766129033,52.94117647058824,45.94594594594595,61.29032258064516,13.559322033898304,10.344827586206897,16.666666666666664,2,18.181818181818183,18.91891891891892,70.27027027027027,70.27027027027027,29.72972972972973,5.88235294117647,60.29411764705882,48.64864864864865,10.81081081081081,6.823529411764706,54.41176470588235,-1.6293552235294102,1,5,0.8642850858,24.060000000000002,10.7,19,28.6
2022,414,Atlanta Falcons,1,13,PIT,6.007393715341959,0-1,0,16,19,-3,-1,65,5.4,1987,30.56923076923077,28.77777777777777,9,2.111111111111111,55.55555555555556,11.11111111111111,44.44444444444444,22.22222222222222,6.33262675005,0.09742502692384615,0.70362519445,0.322884545683871,-0.1081410048867647,60,48.38709677419355,70.58823529411765,7.6923076923076925,6.896551724137931,8.333333333333332,0,0,29.03225806451613,70.96774193548387,64.51612903225806,35.483870967741936,53.84615384615385,46.15384615384615,38.70967741935484,32.25806451612903,7.4,47.69230769230769,-5.157469698461538,1,14,2.404360474,13.28,18.6,14.299999999999999,21.099999999999998
2022,415,Tampa Bay Buccaneers,1,14,SF,5.498602050326188,0-1,0,7,35,-28,-2,59,6.8474576271186445,1979,33.54237288135593,37.09090909090909,11,3.1818181818181817,45.45454545454545,45.45454545454545,0,27.27272727272727,5.873796914639999,0.09955587990915252,0.5339815376945454,0.36445205729624996,-0.08208721315628574,50.847457627118644,54.166666666666664,48.57142857142857,21.818181818181817,13.636363636363635,27.27272727272727,1,9.090909090909092,20.833333333333336,79.16666666666666,54.166666666666664,45.83333333333333,71.1864406779661,28.8135593220339,41.66666666666667,50,7.423728813559322,40.67796610169492,-9.997861505084748,4,32,3.1254152183,22.400000000000002,34.9,35.4,6.8
2022,416,Detroit Lions,1,12,BUF,6.877323420074349,0-1,0,25,28,-3,-1,74,5.418918918918919,1891,25.554054054054053,25.099999999999994,10,2.6,50,30,20,40,7.394913362522,0.0999312616557027,0.7394913362522,0.05866022622604,0.1859125854675,48.64864864864865,48,50,8.450704225352112,6.666666666666667,11.538461538461538,1,10,34,62,57.99999999999999,42,0,100,40,42,6.324324324324325,67.56756756756756,6.608157222972971,2,27,3.180982803,30.92,13.1,51.8,5
2022,417,Indianapolis Colts,1,12,PIT,6.135531135531135,0-1,0,17,24,-7,-2,67,4.82089552238806,2087,31.149253731343283,28.299999999999997,10,2.4,50,20,30,40,6.84418919147,0.10215207748462686,0.684418919147,0.03284843842735294,0.17355582681636364,52.23880597014925,47.05882352941176,57.57575757575758,6.349206349206349,3.3333333333333335,9.090909090909092,0,0,41.17647058823529,55.88235294117647,58.82352941176471,41.17647058823529,4.477611940298507,95.52238805970148,26.47058823529412,23.52941176470588,6.597014925373134,50.74626865671642,-4.444584807462688,1,15,3.127529854,12.16,30.8,25.6,7.5
2022,418,Denver Broncos,1,11,LV,5.746061167747914,0-1,0,16,22,-6,0,62,6.564516129032258,1942,31.322580645161292,28.599999999999994,10,2.2,50,20,30,40,6.454203039210001,0.10410004901951615,0.6454203039210001,0.1870291615757895,-0.027204379194583326,50,44.73684210526316,58.333333333333336,16.94915254237288,20,12.5,0,0,21.052631578947366,71.05263157894737,65.78947368421053,34.21052631578947,30.64516129032258,69.35483870967742,31.57894736842105,47.368421052631575,6.370967741935484,61.29032258064516,-0.015216725806453264,3,25,5.4756990628,20.28,23.9,47.4,4.3
2022,419,Seattle Seahawks,1,15,SF,5.461056401074306,0-1,0,13,21,-8,-1,61,6.245901639344262,1982,32.49180327868852,29.5,12,1.75,25,25,0,50,6.372147980709999,0.1044614423067213,0.5310123317258333,0.253652280925,-0.022124723793636367,45.90163934426229,42.857142857142854,48.484848484848484,10.344827586206897,10.714285714285714,10,0,0,28.57142857142857,71.42857142857143,53.57142857142857,46.42857142857143,62.295081967213115,37.704918032786885,35.714285714285715,7.142857142857142,7.147540983606557,45.90163934426229,-2.9659909868852488,2,10,1.2219982699,16.48,32.2,12.600000000000001,29.1
2022,420,Miami Dolphins,1,3,BUF,8.287292817679557,1-0,100,21,19,2,1,90,5.522222222222222,2448,27.2,20.77777777777777,9,1.8888888888888888,33.33333333333333,22.22222222222222,11.11111111111111,11.11111111111111,9.54838118663,0.10609312429588888,1.0609312429588889,0.17519230828211269,-0.15211961586315792,56.666666666666664,59.154929577464785,47.368421052631575,8.108108108108109,5.263157894736842,17.647058823529413,1,11.11111111111111,38.028169014084504,54.929577464788736,40.845070422535215,59.154929577464785,33.33333333333333,66.66666666666666,39.436619718309856,38.028169014084504,6.6,78.88888888888889,19.37550150777778,2,10,0.9159394884,27.7,38.3,47.6,10.7
2022,421,Los Angeles Rams,1,13,SEA,6.196377502383222,0-1,0,23,27,-4,0,65,6.7384615384615385,1853,28.50769230769231,25.727272727272734,11,2.4545454545454546,45.45454545454545,27.27272727272727,18.181818181818183,18.181818181818183,6.988158034504001,0.10751012360775386,0.6352870940458183,0.23599191553204546,-0.1616898213764762,56.92307692307692,59.09090909090909,52.38095238095239,8.928571428571429,11.428571428571429,4.761904761904762,2,18.181818181818183,2.272727272727273,93.18181818181817,70.45454545454545,29.545454545454547,12.307692307692308,87.6923076923077,54.54545454545454,25,6.4,67.6923076923077,13.526682829230765,3,34,3.4668820365,24.98,12.5,58.3,20.6
2022,422,Miami Dolphins,1,4,CIN,5.801104972375691,0-1,0,15,27,-12,-2,63,5.888888888888889,1901,30.174603174603174,32.91666666666667,12,2.25,41.66666666666667,25,16.666666666666664,33.33333333333333,6.8319075411500005,0.1084429768436508,0.5693256284291667,0.458687349596,-0.3293624890967857,49.2063492063492,51.42857142857142,46.42857142857143,8.928571428571429,15.151515151515152,0,0,0,54.285714285714285,42.857142857142854,60,40,26.984126984126984,71.42857142857143,34.285714285714285,25.71428571428571,7.222222222222222,55.55555555555556,1.40733816507936,2,20,2.0875632504999997,20.08,17.4,45.12,14.5
2022,423,Cincinnati Bengals,1,6,NO,7.128514056224899,1-0,100,30,26,4,-1,71,5.619718309859155,1940,27.323943661971832,29.400000000000006,10,2.6,60,20,40,30,7.70712040258,0.1085509915856338,0.770712040258,0.10025202647567567,0.11758221832294118,45.07042253521127,37.83783783783784,52.94117647058824,14.285714285714285,6.896551724137931,20.588235294117645,0,0,21.62162162162162,78.37837837837837,48.64864864864865,51.35135135135135,21.12676056338028,78.87323943661971,18.91891891891892,5.405405405405405,6.929577464788732,52.112676056338024,-6.30279797605634,1,15,3.772915017,10.48,25.1,31.7,14.44
2022,424,Indianapolis Colts,1,2,JAX,6.135531135531135,0-1,0,0,24,-24,-3,67,4.940298507462686,2315,34.55223880597015,25.272727272727266,11,2.1818181818181817,36.36363636363637,27.27272727272727,9.090909090909092,45.45454545454545,7.320907751412,0.1092672798718209,0.6655370683101819,0.585236604771,-0.27665379437075677,43.28358208955223,63.33333333333333,27.027027027027028,4.838709677419355,7.4074074074074066,2.857142857142857,0,0,16.666666666666664,76.66666666666667,70,30,26.865671641791046,73.13432835820896,13.333333333333334,20,7.074626865671642,44.776119402985074,-7.747142104477615,2,10,0.885534934,18.5,24.099999999999998,37.5,13.4
2022,425,Pittsburgh Steelers,1,3,CLV,6.93359375,0-1,0,17,29,-12,-1,71,5.295774647887324,2156,30.366197183098592,29.700000000000003,10,2.3,40,30,10,50,7.9224677202,0.1115840523971831,0.79224677202,0.044100967500000005,0.17018778401842108,47.88732394366197,48.484848484848484,47.368421052631575,9.836065573770492,7.4074074074074066,11.76470588235294,0,0,18.181818181818183,81.81818181818183,63.63636363636363,36.36363636363637,45.07042253521127,43.66197183098591,12.121212121212121,39.39393939393939,7.197183098591549,46.478873239436616,-5.836985650704228,1,5,0.9621869009,17.900000000000002,26.4,26.7,23.9
2022,426,Minnesota Vikings,1,17,GB,5.456171735241503,0-1,0,17,41,-24,-4,61,5.163934426229508,2045,33.52459016393443,32.900000000000006,10,2.9,50,30,20,20,6.83174202701,0.11199577093459016,0.6831742027009999,0.12615675976862067,0.09916237480375001,55.73770491803278,55.172413793103445,56.25,11.11111111111111,7.6923076923076925,14.285714285714285,0,0,27.586206896551722,68.96551724137932,68.96551724137932,31.03448275862069,32.78688524590164,63.934426229508205,24.137931034482758,20.689655172413794,6.737704918032787,47.540983606557376,1.4179855836065574,0,0,0,16.82,24.400000000000002,22,15.6
2022,427,Seattle Seahawks,1,10,TB,6.624888093106536,0-1,0,16,21,-5,1,74,5.662162162162162,2210,29.864864864864863,17.099999999999994,10,2.1,30,30,0,20,8.34688427247,0.11279573341175675,0.834688427247,0.35274786297366667,-0.050807991289545454,48.64864864864865,66.66666666666666,36.36363636363637,13.23529411764706,14.285714285714285,12.5,2,20,0,96.66666666666667,40,60,35.13513513513514,64.86486486486487,13.333333333333334,10,7.324324324324325,40.54054054054054,-8.97673443648649,1,3,0.6741828099,17.02,24.6,48.3,8.3
2022,428,Dallas Cowboys,1,15,JAX,6.357856494096276,0-1,0,34,40,-6,1,70,7.185714285714286,1681,24.014285714285716,26,13,2.6153846153846154,46.15384615384615,30.76923076923077,15.384615384615385,23.076923076923077,8.14055402285,0.11629362889785716,0.6261964632961539,0.15071401871155557,0.05433692723320001,58.57142857142858,51.11111111111111,72,18.0327868852459,7.894736842105263,34.78260869565217,3,23.076923076923077,24.444444444444443,68.88888888888889,55.55555555555556,44.44444444444444,0,100,46.666666666666664,20,6.4714285714285715,64.28571428571429,2.9722582871428522,1,13,1.126168609,28.82,16.5,68.2,14.2
2022,429,Tennessee Titans,1,3,LV,5.909090909090909,1-0,100,24,22,2,0,65,6.092307692307692,1845,28.384615384615383,29.33333333333333,9,2.4444444444444446,55.55555555555556,22.22222222222222,33.33333333333333,33.33333333333333,7.5672674874500006,0.11641949980692308,0.8408074986055556,0.17680207238645837,-0.05407246982941176,44.61538461538462,45.83333333333333,41.17647058823529,16.9811320754717,11.76470588235294,26.31578947368421,1,11.11111111111111,27.083333333333332,58.333333333333336,8.333333333333332,91.66666666666666,26.153846153846157,73.84615384615385,20.833333333333336,8.333333333333332,6.184615384615385,73.84615384615385,4.337970446153846,3,55,7.5032805410000005,20.82,18.8,46.36,12.6
2022,430,Tampa Bay Buccaneers,1,8,BLT,6.896551724137931,0-1,0,22,27,-5,-1,74,6.121621621621622,2284,30.864864864864863,31.41666666666667,12,2.25,41.66666666666667,25,16.666666666666664,33.33333333333333,8.619370911523,0.11647798529085134,0.7182809092935832,0.030341489229325575,0.23595764111812903,51.35135135135135,51.162790697674424,51.61290322580645,15.151515151515152,2.941176470588235,28.125,0,0,23.25581395348837,67.44186046511628,58.139534883720934,41.86046511627907,45.94594594594595,51.35135135135135,20.930232558139537,30.23255813953488,6.878378378378378,58.108108108108105,2.3961260486486524,1,15,0.4873498969,21.82,26,34.2,27.400000000000002
2022,431,Washington Commanders,1,16,SF,5.110220440881764,0-1,0,20,37,-17,-1,51,7.2745098039215685,1607,31.50980392156863,44.083333333333336,12,3.0833333333333335,58.333333333333336,33.33333333333333,25,16.666666666666664,6.056627826979999,0.11875740837215684,0.5047189855816666,0.22296861802115384,0.01037775033719997,41.17647058823529,42.30769230769231,40,11.363636363636363,20,4.166666666666666,1,8.333333333333332,11.538461538461538,76.92307692307693,61.53846153846154,38.46153846153847,31.372549019607842,66.66666666666666,38.46153846153847,15.384615384615385,7.196078431372549,50.98039215686274,-0.15195252941176549,0,0,0,16.96,16.8,30.3,30
2022,432,Green Bay Packers,1,13,CHI,5.045408678102927,1-0,100,28,19,9,3,50,8.18,1634,32.68,32.599999999999994,10,1.9,40,20,20,10,6.059480047889999,0.12118960095779999,0.6059480047889999,-0.08359428062535715,0.3818236320636364,48,46.42857142857143,50,11.538461538461538,14.285714285714285,8.333333333333332,3,30,0,100,57.14285714285714,42.857142857142854,22,78,32.142857142857146,0,6.82,56.00000000000001,-5.479582374000003,0,0,0,21.26,18.8,26.8,13.2
2022,433,Carolina Panthers,1,17,TB,6.618313689936536,0-1,0,24,30,-6,-2,73,6.5479452054794525,1995,27.328767123287673,33.230769230769226,13,2.3076923076923075,38.46153846153847,30.76923076923077,7.6923076923076925,38.46153846153847,8.860684243800002,0.12137923621643838,0.6815910956769232,0.2517763902541667,-0.128983299536,56.16438356164384,56.25,56.00000000000001,11.11111111111111,14.634146341463413,4.545454545454546,1,7.6923076923076925,16.666666666666664,81.25,43.75,56.25,27.397260273972602,69.86301369863014,20.833333333333336,20.833333333333336,6.835616438356165,65.75342465753424,8.42517167808219,3,29,1.4378999812,37.68,18.5,80.3,3.7
2022,434,Atlanta Falcons,1,12,WAS,5.545286506469501,0-1,0,13,19,-6,0,60,5.233333333333333,1988,33.13333333333333,30.66666666666667,9,2.111111111111111,44.44444444444444,22.22222222222222,22.22222222222222,33.33333333333333,7.284093680250001,0.1214015613375,0.80934374225,0.10288657124347829,0.13291087950405406,61.66666666666667,47.82608695652174,70.27027027027027,8.928571428571429,5.263157894736842,10.81081081081081,1,11.11111111111111,4.3478260869565215,95.65217391304348,73.91304347826086,26.08695652173913,48.333333333333336,50,30.434782608695656,17.391304347826086,7.266666666666667,38.333333333333336,-12.25157533833333,1,5,0.1422377322,12.42,31.1,13.3,13.1
2022,435,Green Bay Packers,1,8,BUF,5.449041372351161,0-1,0,17,27,-10,1,54,6.833333333333333,1571,29.09259259259259,33.7,10,2.7,50,30,20,20,6.577771766100001,0.12181058826111112,0.65777717661,0.16765482981333335,0.06450528632083334,53.70370370370371,46.666666666666664,62.5,17.647058823529413,14.814814814814813,20.833333333333336,2,20,23.333333333333332,70,70,30,20.37037037037037,77.77777777777779,50,23.333333333333332,6.296296296296297,55.55555555555556,12.4852763,5,35,4.43235381109,19.62,17.9,36.3,9
2022,436,San Francisco 49ers,1,6,ATL,5.458089668615984,0-1,0,14,28,-14,-3,56,5.160714285714286,2005,35.80357142857143,27.125,8,2.75,37.5,37.5,0,62.5,6.85073010307,0.12233446612625,0.85634126288375,0.4387343409188236,-0.015583428014102566,55.35714285714286,64.70588235294117,51.28205128205128,9.615384615384617,13.333333333333334,8.108108108108109,0,0,35.294117647058826,64.70588235294117,64.70588235294117,35.294117647058826,73.21428571428571,25,23.52941176470588,29.411764705882355,7.321428571428571,30.357142857142854,-18.513128707142855,2,10,0.884513724,24.16,12.8,16.8,18.1
2022,437,Philadelphia Eagles,1,1,DET,6.156716417910448,1-0,100,38,35,3,1,66,5.848484848484849,1713,25.954545454545453,26,11,3.1818181818181817,45.45454545454545,45.45454545454545,0,36.36363636363637,8.0988031391761,0.12270913847236516,0.736254830834191,-0.014439683291894876,0.3208129921318519,46.96969696969697,41.02564102564102,55.55555555555556,17.543859649122805,11.76470588235294,26.08695652173913,1,9.090909090909092,25.64102564102564,74.35897435897436,46.15384615384615,53.84615384615385,12.121212121212121,83.33333333333334,30.76923076923077,23.076923076923077,7.045454545454546,59.09090909090909,-8.484217027272729,3,21,2.8709554956,16.5,42.5,39.4,7.8
2022,438,New York Giants,1,6,BLT,5.380333951762523,1-0,100,24,20,4,1,58,7,1699,29.29310344827586,21.66666666666667,9,2.2222222222222223,44.44444444444444,22.22222222222222,22.22222222222222,22.22222222222222,7.14150204278,0.12312934556517241,0.7935002269755556,0.021393824284166668,0.2896056531159091,51.724137931034484,47.22222222222222,59.09090909090909,16.9811320754717,0,37.5,2,22.22222222222222,52.77777777777778,44.44444444444444,66.66666666666666,33.33333333333333,27.586206896551722,72.41379310344827,25,55.55555555555556,7.258620689655173,62.06896551724138,5.140078617241381,0,0,0,18.1,21.2,9.5,32.7
2022,439,Pittsburgh Steelers,1,11,CIN,6.34765625,0-1,0,30,37,-7,2,65,6.276923076923077,1907,29.338461538461537,32.38461538461539,13,2.8461538461538463,53.84615384615385,30.76923076923077,23.076923076923077,23.076923076923077,8.02326972782,0.12343491888953848,0.6171745944476924,0.29306761865238096,-0.1863291415469565,49.23076923076923,54.761904761904766,39.130434782608695,11.475409836065573,17.94871794871795,0,2,15.384615384615385,61.904761904761905,35.714285714285715,52.38095238095239,47.61904761904761,15.384615384615385,84.61538461538461,40.476190476190474,35.714285714285715,6.2153846153846155,64.61538461538461,13.236671947692308,1,15,1.366081091,28.7,40.1,44.3,4.8
2022,440,Houston Texans,1,15,KC,6.701940035273369,0-1,0,24,30,-6,1,76,6.605263157894737,2222,29.236842105263158,25.33333333333333,12,2.5,41.66666666666667,33.33333333333333,8.333333333333332,33.33333333333333,9.397638367979999,0.12365313642078946,0.7831365306649999,0.3060663519339131,-0.15604712736600002,57.89473684210527,63.04347826086957,50,11.11111111111111,4.878048780487805,19.35483870967742,2,16.666666666666664,28.26086956521739,65.21739130434783,50,50,31.57894736842105,68.42105263157895,39.130434782608695,17.391304347826086,6.7894736842105265,60.526315789473685,3.641378292105267,2,23,2.733081245,32.74,44.5,32.1,26.599999999999998
2022,441,New York Giants,1,7,JAX,6.029684601113173,1-0,100,23,17,6,1,65,6.953846153846154,1535,23.615384615384617,21.77777777777777,9,1.8888888888888888,33.33333333333333,22.22222222222222,11.11111111111111,22.22222222222222,8.15990723358,0.12553703436276922,0.9066563592866667,0.25039932659954545,-0.13607919699047621,50.76923076923077,47.72727272727273,57.14285714285714,16.666666666666664,13.513513513513514,23.52941176470588,1,11.11111111111111,47.72727272727273,43.18181818181818,59.09090909090909,40.909090909090914,26.153846153846157,73.84615384615385,9.090909090909092,22.727272727272727,6.723076923076923,67.6923076923077,8.42484431384615,5,41,7.3246033231,18.7,20.5,39.3,14.1
2022,442,Chicago Bears,1,10,DET,5.656759348034516,0-1,0,30,31,-1,-1,59,5.47457627118644,1854,31.423728813559322,33.599999999999994,10,2.5,40,30,10,40,7.425842417569999,0.12586173589101693,0.7425842417569999,0.6212911294106667,-0.3866514298189655,50.847457627118644,60,41.37931034482759,15.09433962264151,19.230769230769234,11.11111111111111,0,0,36.666666666666664,56.666666666666664,63.33333333333333,36.666666666666664,42.3728813559322,57.6271186440678,36.666666666666664,56.666666666666664,6.711864406779661,50.847457627118644,-9.605075279661012,4,31,3.713198726,14.84,24.9,35.2,8.6
2022,443,New England Patriots,1,13,BUF,6.5994500458295136,0-1,0,10,24,-14,1,72,4.930555555555555,2288,31.77777777777778,30.299999999999997,10,2.4,40,30,10,30,9.13107531402,0.1268204904725,0.9131075314020001,0.3305013804810811,-0.08849930753657143,44.44444444444444,48.64864864864865,40,4.761904761904762,3.225806451612903,6.25,1,10,43.24324324324324,54.054054054054056,64.86486486486487,35.13513513513514,15.277777777777779,84.72222222222221,45.94594594594595,32.432432432432435,6.458333333333333,51.388888888888886,-2.4014820944444475,1,22,2.778184369,17.92,30.4,43.1,0
2022,444,Los Angeles Rams,1,12,KC,6.863679694947569,0-1,0,10,26,-16,0,72,6.069444444444445,1961,27.23611111111111,35.25,8,3.25,75,25,50,12.5,9.219206258265,0.12804453136479166,1.152400782283125,0.2554942090725,-0.09744335996423076,54.166666666666664,65.21739130434783,34.61538461538461,12.962962962962962,16.129032258064516,8.695652173913043,1,12.5,15.217391304347828,78.26086956521739,69.56521739130434,30.434782608695656,13.88888888888889,86.11111111111111,32.608695652173914,17.391304347826086,6.305555555555555,63.888888888888886,17.60308098611111,4,20,3.63312421928,19.400000000000002,25.6,29.599999999999998,23.9
2022,445,Green Bay Packers,1,1,MIN,6.15539858728557,0-1,0,7,23,-16,-2,61,6.475409836065574,1877,30.770491803278688,23.5,10,2.3,50,20,30,50,7.842899183376999,0.12857211776027866,0.7842899183376999,0.28097571385151515,-0.051046406204392866,50.81967213114754,45.45454545454545,57.14285714285714,17.307692307692307,24,11.11111111111111,0,0,18.181818181818183,75.75757575757575,48.484848484848484,51.515151515151516,32.78688524590164,67.21311475409836,42.42424242424242,15.151515151515152,6.655737704918033,54.09836065573771,4.3785323409836066,1,5,0.572210371,19.08,17.4,50.4,5.9
2022,446,Miami Dolphins,1,5,NYJ,5.156537753222836,0-1,0,17,40,-23,-2,56,5.75,1843,32.910714285714285,36.92307692307692,13,2.923076923076923,46.15384615384615,38.46153846153847,7.6923076923076925,30.76923076923077,7.23003320772,0.12910773585214286,0.5561564005938462,0.1510832021625,0.112626136119375,46.42857142857143,50,43.75,16.3265306122449,13.636363636363635,18.51851851851852,0,0,50,45.83333333333333,75,25,48.214285714285715,51.78571428571429,25,25,7.017857142857143,42.857142857142854,-6.484917928571431,5,58,5.542662454,14.6,45,24.1,3.2
2022,447,Cleveland Browns,1,11,BUF,5.95581171950048,0-1,0,23,31,-8,-1,62,5.758064516129032,1701,27.43548387096774,37.54545454545455,11,2.8181818181818183,72.72727272727273,18.181818181818183,54.54545454545454,18.181818181818183,8.08854499035,0.1304604030701613,0.73532227185,0.24128785582,0.0265596661171875,53.2258064516129,56.666666666666664,50,17.307692307692307,12.5,21.428571428571427,0,0,36.666666666666664,56.666666666666664,60,40,46.774193548387096,53.2258064516129,43.333333333333336,6.666666666666667,7.32258064516129,48.38709677419355,1.1954390596774178,2,25,3.46383579,12.58,25.5,26.6,14
2022,448,New York Giants,1,12,DAL,6.40074211502783,0-1,0,20,28,-8,2,69,6.231884057971015,2048,29.681159420289855,29.099999999999994,10,2.8,40,40,0,10,9.01805591911,0.1306964625957971,0.901805591911,0.37296475938999996,-0.0669434637363158,46.3768115942029,51.61290322580645,42.10526315789473,20.634920634920633,19.230769230769234,21.62162162162162,2,20,54.83870967741935,41.935483870967744,51.61290322580645,48.38709677419355,34.78260869565217,63.76811594202898,51.61290322580645,35.483870967741936,7.6521739130434785,44.927536231884055,-6.740835092753628,3,41,6.034025367,16.84,24.6,29,34
2022,449,Cincinnati Bengals,1,8,CLV,6.927710843373494,0-1,0,13,32,-19,0,69,6.3768115942028984,2209,32.01449275362319,33.90909090909091,11,2.909090909090909,45.45454545454545,36.36363636363637,9.090909090909092,18.181818181818183,9.15563318261,0.13269033597985508,0.8323302893281818,0.3854573335873077,-0.020145523038604642,53.62318840579711,57.692307692307686,51.162790697674424,15.873015873015872,21.73913043478261,12.5,2,18.181818181818183,42.30769230769231,53.84615384615385,50,50,31.88405797101449,62.31884057971014,46.15384615384615,42.30769230769231,6.63768115942029,37.68115942028986,-10.354371075362318,2,6,0.7761707655,21.32,38.3,41.5,0
2022,450,Buffalo Bills,1,3,MIA,3.911735205616851,0-1,0,19,21,-2,-1,39,5.435897435897436,1152,29.53846153846154,28.25,8,2.625,37.5,37.5,0,50,5.22648899786,0.13401253840666666,0.6533111247325,0.3092828837318182,-0.09280790848470588,48.717948717948715,50,47.05882352941176,9.090909090909092,15,0,0,0,9.090909090909092,86.36363636363636,13.636363636363635,86.36363636363636,10.256410256410255,89.74358974358975,36.36363636363637,13.636363636363635,6.846153846153846,56.41025641025641,1.4357206153846118,4,22,4.0472135735462995,11.440000000000001,16.8,30,6.9
2022,451,Houston Texans,1,10,NYG,5.908289241622574,0-1,0,16,24,-8,-2,67,5.477611940298507,1993,29.746268656716417,27.16666666666667,12,2,33.33333333333333,25,8.333333333333332,50,9.01787642338,0.13459517049820896,0.7514897019483334,0.5611566184539131,-0.08838013184227272,49.25373134328358,56.52173913043478,45.45454545454545,12.121212121212121,13.636363636363635,11.363636363636363,0,0,39.130434782608695,60.86956521739131,73.91304347826086,26.08695652173913,25.37313432835821,74.6268656716418,34.78260869565217,26.08695652173913,7.582089552238806,34.32835820895522,-17.02262012238806,2,10,0.891676683,18.28,25,28.1,14.3
2022,452,Tampa Bay Buccaneers,1,7,CAR,4.659832246039143,0-1,0,3,21,-18,0,50,6.86,1777,35.54,20.599999999999994,10,2.1,30,30,0,70,6.784178900841,0.13568357801682,0.6784178900841,0.22908150001613042,0.056122385202592585,40,47.82608695652174,33.33333333333333,18,21.73913043478261,14.814814814814813,0,0,21.73913043478261,78.26086956521739,43.47826086956522,56.52173913043478,40,60,17.391304347826086,39.130434782608695,6.74,46,-6.168692036000003,1,15,3.176827243,15.08,31.3,26.5,11.200000000000001
2022,453,Kansas City Chiefs,1,4,TB,5.397987191216835,1-0,100,41,31,10,1,59,6.372881355932203,1290,21.864406779661017,29.900000000000006,10,3.1,50,40,10,30,8.28187072788,0.14037069030305083,0.828187072788,0.179459134505283,-0.20491056681666664,59.32203389830508,60.37735849056604,50,5.88235294117647,6.382978723404255,0,1,10,28.30188679245283,62.264150943396224,30.18867924528302,69.81132075471697,10.16949152542373,84.7457627118644,13.20754716981132,28.30188679245283,6.101694915254237,89.83050847457628,23.13953791864407,2,17,2.5745924631999997,26.4,35,50.8,16
2022,454,Arizona Cardinals,1,5,PHI,6.604651162790698,0-1,0,17,20,-3,-1,71,5.028169014084507,2079,29.281690140845072,25.555555555555557,9,2.2222222222222223,44.44444444444444,22.22222222222222,22.22222222222222,44.44444444444444,9.981370629989,0.14058268492942252,1.1090411811098888,0.15236765979250003,0.12537626575125807,60.56338028169014,55.00000000000001,67.74193548387096,12.903225806451612,8.333333333333332,19.230769230769234,0,0,12.5,82.5,52.5,47.5,76.05633802816901,23.943661971830984,32.5,37.5,6.774647887323944,56.33802816901409,2.3680593619718353,0,0,0,27.66,10.4,29.8,17.5
2022,455,New York Giants,1,3,DAL,5.658627087198516,0-1,0,16,23,-7,-1,61,6.409836065573771,1956,32.0655737704918,35.54545454545455,11,2.090909090909091,45.45454545454545,18.181818181818183,27.27272727272727,36.36363636363637,8.88004175883,0.14557445506278688,0.80727652353,0.10926111540967744,0.183098239371,54.09836065573771,51.61290322580645,56.666666666666664,13.725490196078432,8,19.230769230769234,0,0,32.25806451612903,58.06451612903226,70.96774193548387,29.03225806451613,40.98360655737705,52.459016393442624,19.35483870967742,35.483870967741936,7.245901639344262,50.81967213114754,-2.1203492704918068,2,11,1.7106483998,12.4,25,36.7,10.6
2022,456,Tennessee Titans,1,2,BUF,5.909090909090909,0-1,0,7,41,-34,-4,65,6.369230769230769,1905,29.307692307692307,32.45454545454545,11,3.1818181818181817,54.54545454545454,36.36363636363637,18.181818181818183,27.27272727272727,9.473609249014,0.1457478346002154,0.8612372044558182,0.38821291298366667,-0.2970144824478261,46.15384615384615,57.14285714285714,26.08695652173913,12.068965517241379,8.823529411764707,16.666666666666664,0,0,26.190476190476193,66.66666666666666,52.38095238095239,47.61904761904761,21.53846153846154,78.46153846153847,19.047619047619047,33.33333333333333,7.030769230769231,64.61538461538461,16.85905658,5,42,4.1123073064,29.880000000000003,11.1,59.1,9.7
