,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,322,Chris Rodriguez,WAS,RB,7,Power,8.928571428571429,40,10,45.5,0,37,3.7,1,0.82,0,4,33.3,22,59.5,80,10,60,40,7.8,1,60,2.7,73,2,0.2,0.331,3.3,0,0,0,0,0,0,10,100,37,1,3.7,60,9.7,7.8,1.39,1.12,0.27
2025,323,Tyrone Tracy,NYG,RB,4,Counter,5.681818181818182,48.5,10,30.3,0,37,3.7,0,0.14,0,1,11.1,11,29.7,0,0,40,60,-8.6,1.8,20,1.9,51.4,1,0.1,-0.159,-1.6,0,0,0,0,0,0,10,100,37,0,3.7,40,3.7,5.4,0.93,1.35,-0.42
2025,324,Michael Carter,ARZ,RB,9,Man/Duo,17.391304347826086,31.5,16,53.3,0,36,2.25,0,0.04,0,3,6.3,11,30.6,0,0,37.5,62.5,-37.3,1.25,43.8,1,44.4,0,0,-0.304,-4.9,0,0,0,0,0,0,16,100,36,0,2.25,37.5,3.6,7.6,0.4,0.84,-0.44
2025,325,Sean Tucker,TB,RB,7,Inside Zone,10.465116279069768,14.3,9,15.3,0,36,4,0,0.07,0,3,11.1,15,41.7,0,0,44.4,44.4,-2.6,1.56,55.6,2.44,61.1,0,0,0.108,1,9,100,36,0,4,44.4,0,0,0,0,0,0,3.6,4.3,0.51,0.61,-0.1
2025,326,Jacory Croskey-Merritt,WAS,RB,5,Power,4.571428571428571,40,8,32,0,36,4.5,0,0.45,0,2,14.3,11,30.6,20,0,62.5,37.5,6.5,1.75,25,2.75,61.1,1,0.13,0.017,0.1,0,0,0,0,0,0,8,100,36,0,4.5,62.5,3.6,5.7,0.72,1.13,-0.41
2025,327,Jaydon Blue,DAL,RB,2,Counter,7.894736842105263,7.1,3,21.4,0,36,12,0,0.11,0,1,33.3,27,75,0,0,66.7,0,23.6,8.67,33.3,3.33,27.8,1,0.33,0.691,2.1,0,0,0,0,0,0,3,100,36,0,12,66.7,3.6,1.9,1.8,0.94,0.86
2025,328,Ameer Abdullah,IND,RB,5,Outside Zone,64.28571428571429,13.2,9,15.8,0,35,3.89,0,0.37,0,1,0,0,0,0,0,33.3,44.4,-7.7,1.11,33.3,2.78,71.4,0,0,-0.127,-1.1,9,100,35,0,3.89,33.3,0,0,0,0,0,0,3.5,6.5,0.7,1.3,-0.6
2025,329,Khalil Herbert,NYJ,RB,2,Inside Zone,62.5,7.1,10,41.7,0,35,3.5,0,0.09,0,2,0,0,0,0,0,60,20,-8.2,2.2,0,1.3,37.1,2,0.2,-0.001,0,10,100,35,0,3.5,60,0,0,0,0,0,0,3.5,4.9,1.75,2.43,-0.68
2025,330,Tyler Allgeier,ATL,RB,7,Inside Zone,9.090909090909092,27.6,13,22.4,0,35,2.69,0,0.31,0,1,0,0,0,0,0,30.8,61.5,-22.1,1.15,46.2,1.54,57.1,3,0.23,-0.355,-4.6,13,100,35,0,2.69,30.8,0,0,0,0,0,0,3.5,7.6,0.5,1.08,-0.58
2025,331,Jaleel McLaughlin,DEN,RB,2,Inside Zone,8.108108108108109,6.7,3,10.3,0,35,11.67,0,0,0,2,66.7,31,88.6,0,0,100,0,21.4,9.33,0,2.33,20,2,0.67,0.769,2.3,3,100,35,0,11.67,100,0,0,0,0,0,0,3.5,1.4,1.75,0.69,1.06
2025,332,Bucky Irving,TB,RB,8,Trap,5.780346820809249,61.1,10,76.9,0,35,3.5,0,0.03,0,1,10,12,34.3,0,0,60,50,-12.4,2,20,1.5,42.9,1,0.1,-0.13,-1.3,0,0,0,0,0,0,10,100,35,0,3.5,60,3.5,4.9,0.44,0.61,-0.17
2025,333,Braelon Allen,NYJ,RB,3,Inside Zone,44.44444444444444,7.8,8,20.5,0,35,4.38,1,0.35,1,2,0,0,0,0,12.5,62.5,37.5,4.8,2.63,12.5,1.75,40,0,0,-0.5,-4,8,100,35,1,4.38,62.5,0,0,0,0,0,0,8.5,5.1,2.83,1.71,1.12
2025,334,Kaleb Johnson,PIT,RB,8,Outside Zone,50,10.9,14,20.9,0,35,2.5,0,0.11,0,0,0,0,0,0,0,28.6,64.3,-24.5,0.5,64.3,2,80,2,0.14,-0.195,-2.7,14,100,35,0,2.5,28.6,0,0,0,0,0,0,3.5,6.6,0.44,0.83,-0.39
2025,335,DJ Giddens,IND,RB,3,Inside Zone,26.923076923076923,7.6,7,12.7,0,35,5,0,0.55,0,2,0,0,0,0,0,57.1,28.6,2.2,2.29,28.6,2.71,54.3,1,0.14,0.476,3.3,7,100,35,0,5,57.1,0,0,0,0,0,0,3.5,6.6,1.17,2.19,-1.02
2025,336,Ollie Gordon,MIA,RB,11,Inside Zone,24.285714285714285,30.6,17,27.4,0,35,2.06,1,1.15,0,7,0,0,0,60,5.9,58.8,41.2,-20.7,0.76,41.2,1.29,62.9,2,0.12,-0.033,-0.6,17,100,35,1,2.06,58.8,0,0,0,0,0,0,9.5,12.5,0.86,1.13,-0.27
2025,337,James Conner,ARZ,RB,3,Man/Duo,37.5,24.1,12,54.5,0,34,2.83,0,0.5,0,4,0,0,0,33.3,0,50,41.7,-13.1,1.25,41.7,1.58,55.9,1,0.08,-0.178,-2.1,0,0,0,0,0,0,12,100,34,0,2.83,50,3.4,7.7,1.13,2.56,-1.43
2025,338,Devin Singletary,NYG,RB,6,Counter,7.563025210084033,42.4,9,27.3,0,34,3.78,0,0.08,0,1,11.1,14,41.2,0,0,33.3,55.6,-7.6,2.44,44.4,1.33,35.3,0,0,-0.218,-2,0,0,0,0,0,0,9,100,34,0,3.78,33.3,3.4,4.6,0.57,0.77,-0.2
2025,339,Malik Davis,DAL,RB,3,Power,9.615384615384617,15.8,5,25,0,34,6.8,0,0.04,0,1,20,21,61.8,0,0,60,40,11.6,4.2,0,2.6,38.2,1,0.2,0.129,0.6,0,0,0,0,0,0,5,100,34,0,6.8,60,3.4,2.5,1.13,0.83,0.3
2025,340,Bijan Robinson,ATL,RB,2,Power,0.6968641114982579,66.7,2,66.7,0,34,17,0,0,0,2,100,34,100,0,0,100,0,25.1,5,50,12,70.6,1,0.5,1.301,2.6,0,0,0,0,0,0,2,100,34,0,17,100,3.4,0.9,1.7,0.45,1.25
2025,341,Emari Demercado,ARZ,RB,7,Counter,25,22.2,11,25.6,0,34,3.09,0,0.04,0,2,18.2,30,88.2,0,0,27.3,72.7,-14.7,0.91,63.6,2.18,70.6,2,0.18,-0.378,-4.2,0,0,0,0,0,0,11,100,34,0,3.09,27.3,3.4,5.1,0.49,0.73,-0.24
2025,342,Kimani Vidal,LAC,RB,8,Man/Duo,7.741935483870968,35.3,12,42.9,0,34,2.83,0,0.18,0,1,0,0,0,100,0,41.7,66.7,-17.3,1.42,41.7,1.42,50,0,0,-0.337,-4,0,0,0,0,0,0,12,100,34,0,2.83,41.7,3.4,6.2,0.42,0.78,-0.36
2025,343,Dylan Sampson,CLV,RB,8,Inside Zone,18.461538461538463,14,12,16,0,34,2.83,0,0.03,0,2,0,0,0,0,0,25,50,-18.9,0.5,41.7,2.33,82.4,0,0,-0.061,-0.7,12,100,34,0,2.83,25,0,0,0,0,0,0,3.4,5.5,0.42,0.68,-0.26
2025,344,Tony Pollard,TEN,RB,4,Trap,2.479338842975207,85.7,6,85.7,0,33,5.5,1,0.21,0,3,20,12,36.4,0,16.7,66.7,16.7,6.1,3,16.7,2.5,45.5,0,0,0.628,3.8,0,0,0,0,0,0,6,100,33,1,5.5,66.7,9.3,4,2.33,1,1.33
2025,345,Trayveon Williams,CLV,RB,4,Inside Zone,50,6.5,5,15.6,0,33,6.6,0,0.03,0,3,20,11,33.3,0,0,60,20,10.7,3.2,20,3.4,51.5,0,0,0.729,3.6,5,100,33,0,6.6,60,0,0,0,0,0,0,3.3,2.4,0.82,0.6,0.22
2025,346,Ronnie Rivers,LA,RB,1,Man/Duo,66.66666666666666,3.6,6,14.6,0,33,5.5,0,0.05,0,2,0,0,0,0,0,83.3,16.7,0.5,2.83,16.7,2.67,48.5,0,0,0.001,0,0,0,0,0,0,0,6,100,33,0,5.5,83.3,3.3,3.5,3.3,3.53,-0.23
2025,347,TreVeyon Henderson,NE,RB,8,Counter,5.555555555555555,58.8,10,58.8,0,33,3.3,0,0.05,0,1,10,13,39.4,0,0,40,60,-16.2,1.1,40,2.2,66.7,2,0.2,-0.323,-3.2,0,0,0,0,0,0,10,100,33,0,3.3,40,3.3,5.2,0.41,0.65,-0.24
2025,348,Rachaad White,TB,RB,6,Power,7.575757575757576,33.3,10,30.3,0,32,3.2,0,0.61,0,5,12.5,10,31.3,28.6,0,60,50,-2,1.2,40,2,62.5,1,0.1,0.379,3.8,0,0,0,0,0,0,10,100,32,0,3.2,60,3.2,7,0.53,1.17,-0.64
2025,349,Brian Robinson,SF,RB,8,Man/Duo,13.043478260869565,27.9,12,27.9,0,32,2.67,0,0.09,0,5,0,0,0,0,0,58.3,41.7,-13.7,1.42,25,1.25,46.9,1,0.08,0.128,1.5,0,0,0,0,0,0,12,100,32,0,2.67,58.3,3.2,5.1,0.4,0.64,-0.24
2025,350,Audric Estime,NO,RB,2,Pull Lead,8.695652173913043,16,4,44.4,0,32,8,0,0,0,1,25,12,37.5,0,0,75,25,13.2,6.25,0,1.75,21.9,2,0.5,0.506,2,0,0,0,0,0,0,4,100,32,0,8,75,3.2,1.9,1.6,0.95,0.65
2025,351,Aaron Jones,MIN,RB,1,No Design,0.7575757575757576,33.3,1,25,0,31,31,0,0,0,1,100,31,100,0,0,100,0,26.5,31,0,0,0,0,0,2.891,2.9,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.5,3.1,0.45,2.65
2025,352,Jonathan Taylor,IND,RB,7,Counter,5.572755417956656,90,18,90,0,31,1.72,2,1.38,0,2,0,0,0,100,11.1,33.3,72.2,-43.2,0.39,66.7,1.33,77.4,2,0.11,-0.213,-3.8,0,0,0,0,0,0,18,100,31,2,1.72,33.3,15.1,15.7,2.16,2.25,-0.09
2025,353,Bam Knight,ARZ,RB,6,Outside Zone,13.414634146341465,40,11,50,0,31,2.82,0,0.22,0,1,0,0,0,100,0,36.4,72.7,-9,1.36,36.4,1.45,51.6,1,0.09,-0.616,-6.8,11,100,31,0,2.82,36.4,0,0,0,0,0,0,3.1,5.3,0.52,0.89,-0.37
2025,354,Sean Tucker,TB,RB,6,Power,11.627906976744185,33.3,10,30.3,0,31,3.1,1,2.25,0,3,0,0,0,71.4,10,70,40,2.6,1.7,40,1.4,45.2,1,0.1,-0.042,-0.4,0,0,0,0,0,0,10,100,31,1,3.1,70,9.1,16.4,1.52,2.73,-1.21
2025,355,Tyjae Spears,TEN,RB,6,Man/Duo,13.88888888888889,16.9,10,20.8,0,31,3.1,0,0.18,0,1,0,0,0,0,0,20,60,-12.1,1.8,40,1.3,41.9,0,0,-0.223,-2.2,0,0,0,0,0,0,10,100,31,0,3.1,20,3.1,5.4,0.52,0.9,-0.38
2025,356,Quinshon Judkins,CLV,RB,6,Trap,3.0434782608695654,77.8,7,77.8,0,31,4.43,0,0.05,0,0,0,0,0,100,0,42.9,28.6,4.4,2.29,28.6,2.14,48.4,0,0,0,0,0,0,0,0,0,0,7,100,31,0,4.43,42.9,3.1,3,0.52,0.5,0.02
2025,357,Antonio Gibson,NE,RB,3,Man/Duo,28.000000000000004,5.1,7,20.6,0,30,4.29,1,1.39,0,2,16.7,11,36.7,33.3,14.3,57.1,42.9,-7,2.14,14.3,2.14,50,0,0,0.138,1,0,0,0,0,0,0,7,100,30,1,4.29,57.1,9,12,3,4.01,-1.01
2025,358,Isiah Pacheco,KC,RB,4,Draw,4.23728813559322,62.5,5,83.3,0,30,6,0,0.02,0,2,40,23,76.7,0,0,60,20,6.3,0.8,60,5.2,86.7,1,0.2,0.052,0.3,0,0,0,0,0,0,5,100,30,0,6,60,3,2.5,0.75,0.62,0.13
2025,359,Tyjae Spears,TEN,RB,9,Power,12.5,17.6,9,24.3,0,30,3.33,0,0.27,0,1,12.5,12,40,0,0,22.2,77.8,-4,1.11,66.7,2.22,66.7,2,0.22,-0.295,-2.7,0,0,0,0,0,0,9,100,30,0,3.33,22.2,3,5,0.33,0.56,-0.23
2025,360,Kyle Monangai,CHI,RB,5,Counter,3.5502958579881656,29.2,6,25,0,30,5,1,0.67,0,2,20,15,50,100,16.7,50,33.3,4.7,3.33,0,1.67,33.3,0,0,0.107,0.6,0,0,0,0,0,0,6,100,30,1,5,50,9,6.5,1.8,1.31,0.49
2025,361,Christian McCaffrey,SF,RB,12,Pull Lead,5.466237942122187,78.3,17,73.9,0,29,1.71,0,0.63,0,2,6.7,11,37.9,100,0,35.3,64.7,-42.5,-0.53,70.6,2.24,131,1,0.06,-0.359,-6.1,0,0,0,0,0,0,17,100,29,0,1.71,35.3,2.9,10.9,0.24,0.91,-0.67
2025,362,David Montgomery,DET,RB,4,Pull Lead,3.1645569620253164,20.8,5,20.8,0,29,5.8,0,0.01,1,1,20,11,37.9,0,0,40,40,7.2,4.6,20,1.2,20.7,0,0,-0.465,-2.3,0,0,0,0,0,0,5,100,29,0,5.8,40,1.9,2.2,0.47,0.56,-0.09
2025,363,Isiah Pacheco,KC,RB,5,Man/Duo,4.23728813559322,21.4,5,26.3,0,29,5.8,0,0.01,0,2,20,11,37.9,0,0,80,20,6,4.6,0,1.2,20.7,0,0,0.066,0.3,0,0,0,0,0,0,5,100,29,0,5.8,80,2.9,2.3,0.58,0.47,0.11
2025,364,Isiah Pacheco,KC,RB,6,Power,6.779661016949152,26.7,8,42.1,0,29,3.63,0,0.08,0,0,0,0,0,0,0,50,50,-9.1,1.63,37.5,2,55.2,0,0,-0.183,-1.5,0,0,0,0,0,0,8,100,29,0,3.63,50,2.9,4.3,0.48,0.72,-0.24
2025,365,Jordan Mason,MIN,RB,3,Counter,2.515723270440252,50,4,50,0,29,7.25,0,0.06,0,1,25,18,62.1,0,0,50,25,8.6,6,25,1.25,17.2,0,0,0.089,0.4,0,0,0,0,0,0,4,100,29,0,7.25,50,2.9,2.4,0.97,0.8,0.17
2025,366,Velus Jones,SEA,RB,1,Power,50,4.8,2,15.4,0,29,14.5,0,0.02,0,1,50,25,86.2,0,0,50,0,19.2,13.5,0,1,6.9,0,0,1.014,2,0,0,0,0,0,0,2,100,29,0,14.5,50,2.9,1.1,2.9,1.08,1.82
2025,367,Breece Hall,NYJ,RB,6,Pull Lead,4.526748971193416,85.7,11,78.6,0,29,2.64,0,0.04,0,1,9.1,12,41.4,0,0,45.5,54.5,-16.2,1.36,54.5,1.27,48.3,1,0.09,-0.529,-5.8,0,0,0,0,0,0,11,100,29,0,2.64,45.5,2.9,4.8,0.48,0.79,-0.31
2025,368,Kareem Hunt,KC,RB,6,Counter,6.748466257668712,42.9,11,39.3,0,28,2.55,3,2.27,0,4,0,0,0,80,27.3,72.7,36.4,-2.7,1.09,36.4,1.45,57.1,2,0.18,0.357,3.9,0,0,0,0,0,0,11,100,28,3,2.55,72.7,20.8,16.7,3.47,2.78,0.69
2025,369,Jaleel McLaughlin,DEN,RB,4,Pull Lead,13.513513513513514,10.4,5,23.8,0,28,5.6,0,0.05,0,1,25,10,35.7,0,0,80,20,7.2,4,20,1.6,28.6,2,0.4,0.2,1,0,0,0,0,0,0,5,100,28,0,5.6,80,2.8,2.4,0.7,0.59,0.11
2025,370,Tyrone Tracy,NYG,RB,6,Pull Lead,3.977272727272727,44.4,7,41.2,0,28,4,0,0.02,0,1,14.3,23,82.1,0,0,28.6,71.4,-4.7,0.43,42.9,3.57,89.3,2,0.29,-0.292,-2,0,0,0,0,0,0,7,100,28,0,4,28.6,2.8,3.4,0.47,0.57,-0.1
2025,371,Trey Benson,ARZ,RB,3,Counter,20.689655172413794,13,6,33.3,0,28,4.67,0,0.02,0,1,33.3,23,82.1,0,0,16.7,66.7,-2.7,3.17,50,1.5,32.1,1,0.17,-0.217,-1.3,0,0,0,0,0,0,6,100,28,0,4.67,16.7,2.8,3.2,0.93,1.06,-0.13
2025,372,Aaron Jones,MIN,RB,4,Pull Lead,3.0303030303030303,36.4,4,66.7,0,27,6.75,0,0.01,0,2,25,11,40.7,0,0,75,25,8.7,5.5,0,1.25,18.5,0,0,0.42,1.7,0,0,0,0,0,0,4,100,27,0,6.75,75,2.7,1.9,0.68,0.47,0.21
2025,373,Nick Chubb,HST,RB,6,Power,4.918032786885246,31.6,6,37.5,0,27,4.5,0,0.06,0,0,0,0,0,0,0,66.7,16.7,-2.7,2.17,16.7,2.33,51.9,0,0,-0.072,-0.4,0,0,0,0,0,0,6,100,27,0,4.5,66.7,2.7,3.3,0.45,0.55,-0.1
2025,374,Ty Johnson,BUF,RB,6,Man/Duo,18,7.4,9,6,0,27,3,1,1.4,0,3,0,0,0,12.5,11.1,44.4,44.4,0.3,1.44,33.3,1.56,51.9,3,0.33,0.269,2.4,0,0,0,0,0,0,9,100,27,1,3,44.4,8.7,11.1,1.45,1.85,-0.4
2025,375,David Montgomery,DET,RB,6,Counter,4.430379746835443,53.3,7,46.7,0,27,3.86,0,0.03,0,1,14.3,10,37,0,0,71.4,28.6,-2.7,1.29,28.6,2.57,66.7,2,0.29,0.001,0,0,0,0,0,0,0,7,100,27,0,3.86,71.4,2.7,3.2,0.45,0.53,-0.08
2025,376,Kene Nwangwu,NYJ,RB,2,Inside Zone,46.15384615384615,4.3,6,25,0,27,4.5,0,0.08,0,2,20,16,59.3,100,0,33.3,50,5,2.5,50,2,44.4,1,0.17,-0.173,-1,6,100,27,0,4.5,33.3,0,0,0,0,0,0,2.7,2.7,1.35,1.35,0
2025,377,Bam Knight,ARZ,RB,7,Counter,12.195121951219512,18.5,10,38.5,0,27,2.7,0,0.25,0,3,11.1,10,37,100,0,40,60,-12.1,0.6,70,2.1,77.8,1,0.1,-0.314,-3.1,0,0,0,0,0,0,10,100,27,0,2.7,40,2.7,5.4,0.39,0.77,-0.38
2025,378,Isiah Pacheco,KC,RB,5,Counter,5.932203389830509,28.6,7,33.3,0,27,3.86,0,0.06,0,3,16.7,12,44.4,0,0,42.9,57.1,-2.7,2.57,14.3,1.29,33.3,0,0,-0.041,-0.3,0,0,0,0,0,0,7,100,27,0,3.86,42.9,2.7,3.4,0.54,0.67,-0.13
2025,379,Julius Chestnut,TEN,RB,2,Inside Zone,18.181818181818183,3.5,2,5.6,0,27,13.5,0,0,0,1,50,27,100,0,0,50,50,18.6,10,50,3.5,25.9,0,0,0.529,1.1,2,100,27,0,13.5,50,0,0,0,0,0,0,2.7,0.9,1.35,0.44,0.91
2025,380,Emanuel Wilson,GB,RB,4,Counter,5.6000000000000005,24.1,7,24.1,0,27,3.86,0,0.02,0,2,14.3,12,44.4,0,0,57.1,42.9,-6.3,0.57,57.1,3.29,85.2,0,0,-0.084,-0.6,0,0,0,0,0,0,7,100,27,0,3.86,57.1,2.7,3.5,0.68,0.86,-0.18
2025,381,Bucky Irving,TB,RB,4,Draw,2.8901734104046244,100,5,100,0,27,5.4,0,0.02,0,0,20,10,37,0,0,40,20,1.6,3.4,40,2,37,1,0.2,0.004,0,0,0,0,0,0,0,5,100,27,0,5.4,40,2.7,2.6,0.68,0.66,0.02
2025,382,Christian McCaffrey,SF,RB,9,Counter,3.536977491961415,73.3,11,73.3,0,26,2.36,0,0.03,0,1,0,0,0,0,0,36.4,63.6,-26.7,1.36,45.5,1,42.3,1,0.09,-0.33,-3.6,0,0,0,0,0,0,11,100,26,0,2.36,36.4,2.6,5.5,0.29,0.61,-0.32
2025,383,Ty Johnson,BUF,RB,3,No Design,6,50,3,30,0,26,8.67,0,0.01,0,1,33.3,17,65.4,0,0,66.7,33.3,13.5,5.67,33.3,3,34.6,0,0,0.373,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1.3,0.87,0.43,0.44
2025,384,Kyren Williams,LA,RB,5,Counter,2.3166023166023164,31.6,6,31.6,0,26,4.33,0,0.08,0,1,16.7,13,50,0,0,50,50,-3.4,1.17,50,3.17,73.1,0,0,-0.086,-0.5,0,0,0,0,0,0,6,100,26,0,4.33,50,2.6,3.4,0.52,0.69,-0.17
2025,385,Kenneth Walker,SEA,RB,4,Trap,2.262443438914027,83.3,5,83.3,0,26,5.2,0,0.02,0,1,20,11,42.3,0,0,40,0,3,3,0,2.2,42.3,1,0.2,-0.031,-0.2,0,0,0,0,0,0,5,100,26,0,5.2,40,2.6,2.4,0.65,0.6,0.05
2025,386,Kendre Miller,NO,RB,5,Man/Duo,14.893617021276595,18.8,7,28,0,26,3.71,1,0.14,0,1,14.3,18,69.2,0,14.3,14.3,71.4,-5.9,2.57,42.9,1.14,30.8,3,0.43,0,0,0,0,0,0,0,0,7,100,26,1,3.71,14.3,8.6,4.1,1.72,0.81,0.91
2025,387,Chris Brooks,GB,RB,2,Man/Duo,25.925925925925924,6.7,7,6.7,0,26,3.71,0,0.05,0,2,14.3,10,38.5,0,0,28.6,42.9,-4.3,1.14,28.6,2.57,69.2,0,0,-0.075,-0.5,0,0,0,0,0,0,7,100,26,0,3.71,28.6,2.6,3.3,1.3,1.66,-0.36
2025,388,Emari Demercado,ARZ,RB,2,Trap,6.8181818181818175,25,3,37.5,0,26,8.67,0,0.03,0,1,33.3,16,61.5,0,0,66.7,33.3,11.5,6,0,2.67,30.8,0,0,0.516,1.5,0,0,0,0,0,0,3,100,26,0,8.67,66.7,2.6,1.6,1.3,0.82,0.48
2025,389,Jahmyr Gibbs,DET,RB,4,Trick/WR Run,1.646090534979424,76.9,4,30.8,0,26,6.5,0,0.22,0,2,25,26,100,0,0,50,50,6,2.25,75,4.25,65.4,5,1.25,0.528,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.3,0.65,0.84,-0.19
2025,390,Nate Carter,ATL,RB,2,Outside Zone,55.55555555555556,1.8,5,9.3,0,26,5.2,0,0.01,0,2,20,10,38.5,0,0,40,60,8.1,3.4,40,1.8,34.6,1,0.2,-0.087,-0.4,5,100,26,0,5.2,40,0,0,0,0,0,0,2.6,1.8,1.3,0.91,0.39
2025,391,Bhayshul Tuten,JAX,RB,5,Power,8.433734939759036,25.9,7,30.4,0,26,3.71,2,1.31,0,4,0,0,0,33.3,28.6,85.7,14.3,-0.3,1.57,28.6,2.14,57.7,2,0.29,0.285,2,0,0,0,0,0,0,7,100,26,2,3.71,85.7,14.6,10.5,2.92,2.1,0.82
2025,392,Ty Johnson,BUF,RB,4,Fullback Run,8,83.3,4,66.7,0,25,6.25,0,0.98,0,3,33.3,23,92,50,0,75,25,15.4,6,25,0.25,4,0,0,-0.259,-1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6.8,0.63,1.71,-1.08
2025,393,Najee Harris,LAC,RB,3,Inside Zone,46.666666666666664,6.5,7,38.9,0,25,3.57,0,0.05,0,1,0,0,0,0,0,85.7,14.3,-2.4,1,57.1,2.57,72,0,0,-0.152,-1.1,7,100,25,0,3.57,85.7,0,0,0,0,0,0,2.5,3,0.83,1.01,-0.18
2025,394,Jerome Ford,CLV,RB,3,Man/Duo,25,7.3,6,8.7,0,25,4.17,0,0.09,0,1,0,0,0,20,0,83.3,33.3,-0.2,0.67,50,3.5,84,1,0.17,0.188,1.1,0,0,0,0,0,0,6,100,25,0,4.17,83.3,2.5,3.1,0.83,1.03,-0.2
2025,395,Kenneth Walker,SEA,RB,3,No Design,1.809954751131222,50,4,33.3,0,25,6.25,0,0,0,0,25,13,52,0,0,0,25,3.4,4.25,25,2,32,1,0.25,-0.172,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.2,0.83,0.73,0.1
2025,396,Keaton Mitchell,BLT,RB,2,Trick/WR Run,5.084745762711865,23.1,3,25,0,25,8.33,1,0.04,0,2,33.3,18,72,0,33.3,100,0,14.2,7,33.3,1.33,16,0,0,0.638,1.9,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1.3,4.25,0.65,3.6
2025,397,Chris Rodriguez,WAS,RB,7,Pull Lead,7.142857142857142,33.3,8,29.6,0,25,3.13,0,0.23,0,0,0,0,0,0,0,50,37.5,-4.8,0.75,37.5,2.38,76,1,0.13,-0.335,-2.7,0,0,0,0,0,0,8,100,25,0,3.13,50,2.5,4.4,0.36,0.62,-0.26
2025,398,George Holani,SEA,RB,3,Inside Zone,27.27272727272727,5.6,6,20.7,0,25,4.17,0,0.09,0,1,0,0,0,0,0,50,33.3,0.3,1.83,0,2.33,56,1,0.17,-0.46,-2.8,6,100,25,0,4.17,50,0,0,0,0,0,0,2.5,3,0.83,1,-0.17
2025,399,Isaiah Davis,NYJ,RB,2,Trap,6.976744186046512,33.3,3,33.3,0,25,8.33,0,0.01,0,1,33.3,15,60,0,0,33.3,0,11.1,3.33,0,5,60,2,0.67,0.17,0.5,0,0,0,0,0,0,3,100,25,0,8.33,33.3,2.5,1.4,1.25,0.72,0.53
2025,400,Ashton Jeanty,LV,RB,4,Trap,3.007518796992481,100,8,100,0,25,3.13,0,0.02,0,0,0,0,0,0,0,25,62.5,-11.1,1.25,50,1.88,60,1,0.13,-0.28,-2.2,0,0,0,0,0,0,8,100,25,0,3.13,25,2.5,3.7,0.63,0.93,-0.3
2025,401,Woody Marks,HST,RB,4,Draw,2.5510204081632653,54.5,5,55.6,0,25,5,0,0.01,0,0,20,10,40,0,0,20,40,-1.6,2.6,20,2.4,48,0,0,-0.127,-0.6,0,0,0,0,0,0,5,100,25,0,5,20,2.5,2.7,0.63,0.68,-0.05
2025,402,Bhayshul Tuten,JAX,RB,6,Pull Lead,7.228915662650602,23.1,6,26.1,0,25,4.17,0,0.03,1,2,16.7,12,48,0,0,50,50,-4.2,1.5,33.3,2.67,64,3,0.5,-0.463,-2.8,0,0,0,0,0,0,6,100,25,0,4.17,50,1.5,3.1,0.25,0.52,-0.27
2025,403,Antonio Gibson,NE,RB,3,Outside Zone,28.000000000000004,9.9,7,35,0,24,3.43,0,0.63,0,1,0,0,0,0,0,42.9,57.1,-9.1,1.14,42.9,2.29,66.7,0,0,-0.107,-0.7,7,100,24,0,3.43,42.9,0,0,0,0,0,0,2.4,7.1,0.8,2.36,-1.56
2025,404,Rachaad White,TB,RB,5,Trap,3.787878787878788,44.4,5,27.8,0,24,4.8,0,0.01,0,0,0,0,0,0,0,60,40,-1.5,3.2,40,1.6,33.3,4,0.8,-0.106,-0.5,0,0,0,0,0,0,5,100,24,0,4.8,60,2.4,2.6,0.48,0.52,-0.04
2025,405,Breece Hall,NYJ,RB,5,Trap,2.4691358024691357,66.7,6,66.7,0,24,4,0,0.01,0,2,16.7,16,66.7,0,0,50,50,-5.9,2.83,50,1.17,29.2,0,0,-0.141,-0.8,0,0,0,0,0,0,6,100,24,0,4,50,2.4,3,0.48,0.6,-0.12
2025,406,Zavier Scott,MIN,RB,5,Inside Zone,25,10,8,17.8,0,24,3,0,0.31,1,1,0,0,0,25,0,50,37.5,-6.9,0.63,62.5,2.38,79.2,0,0,-0.498,-4,8,100,24,0,3,50,0,0,0,0,0,0,1.4,5,0.28,0.99,-0.71
2025,407,DJ Giddens,IND,RB,1,Power,11.538461538461538,7.3,3,13,0,24,8,0,0.04,0,1,66.7,22,91.7,0,0,66.7,33.3,9.5,3.67,0,4.33,54.2,0,0,0.459,1.4,0,0,0,0,0,0,3,100,24,0,8,66.7,2.4,1.7,2.4,1.67,0.73
