"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"436","Breece Hall","NYJ","RB","1","2024","1","16","LA","14","52","52.0","3.71","0","0","2","","0","","0.0","","42.9","35.7","0","","23","1.64","44.2","2.07","7","50.0","18","0","2.57","28.6","6","42.9","27","0","4.50","50.0","14.0","14.0","17.0","17.0"
"437","Tyler Allgeier","ATL","RB","1","2024","1","18","CAR","9","52","52.0","5.78","0","0","4","11.1","17","32.7","0.0","","88.9","11.1","1","0.11","24","2.67","46.2","3.11","8","88.9","46","0","5.75","87.5","1","11.1","6","0","6.00","100.0","8.9","8.9","7.1","7.1"
"438","Antonio Gibson","NE","RB","1","2024","1","5","MIA","6","52","52.0","8.67","0","0","2","16.7","24","46.2","0.0","","66.7","33.3","0","","37","6.17","71.2","2.50","4","66.7","43","0","10.75","75.0","2","33.3","9","0","4.50","50.0","6.6","6.6","6.1","6.1"
"439","Chuba Hubbard","CAR","RB","1","2024","1","7","WAS","17","52","52.0","3.06","1","0","2","","0","","100.0","5.9","52.9","52.9","1","0.06","33","1.94","63.5","1.12","8","47.1","34","0","4.25","50.0","7","41.2","12","1","1.71","57.1","11.2","11.2","9.6","9.6"
"440","Emanuel Wilson","GB","RB","1","2024","1","16","NO","11","52","52.0","4.73","1","0","3","9.1","17","32.7","40.0","9.1","63.6","36.4","2","0.18","21","1.91","40.4","2.82","6","54.5","42","0","7.00","83.3","5","45.5","10","1","2.00","40.0","12.6","12.6","12.7","12.7"
"441","Breece Hall","NYJ","RB","1","2024","1","10","ARZ","10","52","52.0","5.20","0","0","2","","0","","0.0","","60.0","40.0","1","0.10","16","1.60","30.8","3.60","8","80.0","41","0","5.13","50.0","2","20.0","11","0","5.50","100.0","12.3","12.3","10.9","10.9"
"442","Nick Chubb","CLV","RB","1","2024","1","8","BLT","16","52","52.0","3.25","0","0","2","6.3","15","28.8","0.0","","37.5","56.3","2","0.13","36","2.25","69.2","1.00","8","50.0","21","0","2.63","37.5","8","50.0","31","0","3.88","37.5","5.2","5.2","9.3","9.3"
"443","Lamar Jackson","BLT","QB","1","2024","1","7","TB","9","52","52.0","5.78","0","1","3","11.1","17","32.7","0.0","","44.4","44.4","0","","22","2.44","42.3","2.00","2","22.2","4","0","2.00","","3","33.3","14","0","4.67","33.3","35.4","35.4","5.7","5.7"
"444","Austin Ekeler","WAS","RB","1","2024","1","8","CHI","7","52","52.0","7.43","0","0","1","14.3","29","55.8","0.0","","42.9","28.6","0","","17","2.43","32.7","5.00","4","57.1","42","0","10.50","50.0","3","42.9","10","0","3.33","33.3","7.8","7.8","8.5","8.5"
"445","D'Andre Swift","CHI","RB","1","2024","1","9","ARZ","16","51","51.0","3.19","0","0","5","","0","","0.0","","43.8","56.3","4","0.25","33","2.06","64.7","1.13","1","6.3","-2","0","-2.00","","15","93.8","53","0","3.53","46.7","14.2","14.2","16.6","16.6"
"446","Zack Moss","CIN","RB","1","2024","1","4","CAR","15","51","51.0","3.40","0","0","1","","0","","33.3","","13.3","60.0","2","0.13","22","1.47","43.1","1.93","7","46.7","24","0","3.43","14.3","7","46.7","17","0","2.43","14.3","17.8","17.8","14.9","14.9"
"447","Josh Jacobs","GB","RB","1","2024","1","4","MIN","9","51","51.0","5.67","0","0","2","","0","","0.0","","66.7","33.3","0","","31","3.44","60.8","2.22","4","44.4","29","0","7.25","75.0","5","55.6","22","0","4.40","60.0","11.8","11.8","9.3","9.3"
"448","Tyler Goodson","IND","RB","1","2024","1","6","TEN","8","51","51.0","6.38","0","0","1","12.5","33","64.7","33.3","","37.5","62.5","0","","14","1.75","27.5","4.63","5","62.5","42","0","8.40","40.0","3","37.5","9","0","3.00","33.3","10.5","10.5","12.5","12.5"
"449","Tyler Goodson","IND","RB","1","2024","1","7","MIA","14","51","51.0","3.64","1","0","2","7.1","19","37.3","0.0","7.1","35.7","64.3","3","0.21","30","2.14","58.8","1.50","6","42.9","20","1","3.33","33.3","8","57.1","31","0","3.88","37.5","11.1","11.1","8.7","8.7"
"450","David Montgomery","DET","RB","1","2024","1","14","GB","14","51","51.0","3.64","1","0","3","","0","","66.7","7.1","57.1","57.1","2","0.14","33","2.36","64.7","1.29","10","71.4","32","1","3.20","60.0","4","28.6","19","0","4.75","50.0","19.4","19.4","22.4","22.4"
"451","Kyren Williams","LA","RB","1","2024","1","1","DET","18","50","50.0","2.78","1","0","5","","0","","100.0","5.6","44.4","27.8","0","","29","1.61","58.0","1.17","10","55.6","18","0","1.80","20.0","8","44.4","32","1","4.00","75.0","14.4","14.4","19.8","19.8"
"452","Trey Benson","ARZ","RB","1","2024","1","4","WAS","9","50","50.0","5.56","0","1","3","","0","","0.0","","66.7","33.3","1","0.11","21","2.33","42.0","3.22","1","11.1","0","0","","","8","88.9","50","0","6.25","75.0","5.0","5.0","5.2","5.2"
"453","J.K. Dobbins","LAC","RB","1","2024","1","10","TEN","15","50","50.0","3.33","0","0","3","","0","","40.0","","33.3","66.7","1","0.07","36","2.40","72.0","0.93","5","33.3","16","0","3.20","40.0","10","66.7","34","0","3.40","30.0","8.5","8.5","16.6","16.6"
"454","Josh Allen","BUF","QB","1","2024","1","10","IND","8","50","50.0","6.25","1","0","5","12.5","21","42.0","0.0","12.5","62.5","37.5","2","0.25","19","2.38","38.0","1.25","2","25.0","7","0","3.50","50.0","1","12.5","13","1","13.00","100.0","20.2","20.2","4.7","4.7"
"455","Jayden Daniels","WAS","QB","1","2024","1","7","CAR","3","50","50.0","16.67","0","0","1","33.3","46","92.0","100.0","","66.7","33.3","1","0.33","22","7.33","44.0","9.33","0","","0","0","","","3","100.0","50","0","16.67","66.7","5.2","5.2","2.4","2.4"
"456","Emanuel Wilson","GB","RB","1","2024","1","3","TEN","12","50","50.0","4.17","0","0","3","","0","","0.0","","58.3","33.3","2","0.17","31","2.58","62.0","1.58","10","83.3","54","0","5.40","70.0","2","16.7","-4","0","-2.00","","16.5","16.5","9.3","9.3"
"457","Zamir White","LV","RB","1","2024","1","4","CLV","17","50","50.0","2.94","0","1","1","5.9","17","34.0","0.0","","23.5","58.8","1","0.06","30","1.76","60.0","1.18","9","52.9","22","0","2.44","11.1","8","47.1","28","0","3.50","37.5","4.0","4.0","10.6","10.6"
"458","Tyrone Tracy","NYG","RB","1","2024","1","6","CIN","17","50","50.0","2.94","1","0","5","","0","","100.0","5.9","47.1","52.9","5","0.29","26","1.53","52.0","1.41","9","52.9","36","0","4.00","44.4","8","47.1","14","1","1.75","50.0","22.7","22.7","17.5","17.5"
"459","Raheem Mostert","MIA","RB","1","2024","1","7","IND","11","50","50.0","4.55","0","1","2","","0","","100.0","","54.5","45.5","2","0.18","16","1.45","32.0","3.09","7","63.6","12","0","1.71","28.6","4","36.4","38","0","9.50","100.0","4.0","4.0","7.6","7.6"
"460","Travis Etienne","JAX","RB","1","2024","1","4","HST","11","50","50.0","4.55","0","0","2","","0","","0.0","","45.5","54.5","3","0.27","31","2.82","62.0","1.73","5","45.5","26","0","5.20","60.0","6","54.5","24","0","4.00","33.3","7.0","7.0","8.5","8.5"
"461","James Conner","ARZ","RB","1","2024","1","1","BUF","16","50","50.0","3.13","1","0","3","6.3","20","40.0","100.0","6.3","31.3","62.5","2","0.13","25","1.56","50.0","1.56","5","31.3","30","1","6.00","40.0","11","68.8","20","0","1.82","27.3","19.3","19.3","13.7","13.7"
"462","Tank Bigsby","JAX","RB","1","2024","1","16","LV","12","50","50.0","4.17","1","1","4","","0","","100.0","8.3","58.3","41.7","1","0.08","29","2.42","58.0","1.75","5","41.7","17","0","3.40","40.0","7","58.3","33","1","4.71","71.4","11.1","11.1","12.8","12.8"
"463","Nick Chubb","CLV","RB","1","2024","1","11","NO","11","50","50.0","4.55","0","0","3","","0","","0.0","","63.6","36.4","0","","39","3.55","78.0","1.00","6","54.5","32","0","5.33","66.7","5","45.5","18","0","3.60","60.0","5.0","5.0","5.6","5.6"
"464","Travis Etienne","JAX","RB","1","2024","1","17","TEN","15","49","49.0","3.27","0","0","2","6.7","15","30.6","100.0","","26.7","66.7","1","0.07","42","2.80","85.7","0.47","8","53.3","30","0","3.75","25.0","6","40.0","16","0","2.67","33.3","8.5","8.5","11.9","11.9"
"465","Dorian Thompson-Robinson","CLV","QB","1","2024","1","16","CIN","9","49","49.0","5.44","0","1","3","","0","","0.0","","66.7","22.2","3","0.33","16","1.78","32.7","1.89","2","22.2","0","0","","50.0","3","33.3","34","0","11.33","100.0","9.2","9.2","7.2","7.2"
"466","Rachaad White","TB","RB","1","2024","1","4","PHI","10","49","49.0","4.90","0","0","4","10.0","17","34.7","0.0","","40.0","50.0","4","0.40","36","3.60","73.5","1.30","6","60.0","12","0","2.00","16.7","4","40.0","37","0","9.25","75.0","10.4","10.4","9.5","9.5"
"467","D'Onta Foreman","CLV","RB","1","2024","1","17","MIA","13","49","49.0","3.77","0","0","3","","0","","100.0","","61.5","38.5","1","0.08","27","2.08","55.1","1.69","8","61.5","29","0","3.63","62.5","4","30.8","15","0","3.75","50.0","4.9","4.9","9.8","9.8"
"468","Kenny McIntosh","SEA","RB","1","2024","1","18","LA","7","49","49.0","7.00","0","0","2","","0","","0.0","","71.4","28.6","3","0.43","23","3.29","46.9","3.71","4","57.1","31","0","7.75","75.0","3","42.9","18","0","6.00","66.7","4.9","4.9","3.9","3.9"
"469","Bucky Irving","TB","RB","1","2024","1","4","PHI","10","49","49.0","4.90","1","0","3","10.0","15","30.6","60.0","10.0","70.0","40.0","3","0.30","32","3.20","65.3","1.70","5","50.0","38","0","7.60","80.0","5","50.0","11","1","2.20","60.0","12.5","12.5","14.8","14.8"
"470","Justin Herbert","LAC","QB","1","2024","1","8","NO","4","49","49.0","12.25","0","0","1","25.0","38","77.6","0.0","","50.0","33.3","0","","4","1.00","8.2","-0.25","0","","0","0","","","0","","0","0","","","24.1","24.1","1.9","1.9"
"471","Kenneth Walker","SEA","RB","1","2024","1","13","NYJ","16","49","49.0","3.06","0","1","2","","0","","100.0","","43.8","56.3","1","0.06","45","2.81","91.8","0.25","3","18.8","4","0","1.33","33.3","13","81.3","45","0","3.46","46.2","6.6","6.6","17.4","17.4"
"472","Kyler Murray","ARZ","QB","1","2024","1","13","MIN","7","48","48.0","6.86","0","0","2","14.3","19","39.6","0.0","","57.1","28.6","0","","0","","","1.57","1","14.3","6","0","6.00","100.0","1","14.3","5","0","5.00","100.0","17.2","17.2","3.6","3.6"
"473","Anthony Richardson","IND","QB","1","2024","1","13","NE","9","48","48.0","5.33","1","0","5","","0","","66.7","11.1","66.7","25.0","1","0.11","1","0.11","2.1","4.00","0","","0","0","","","7","77.8","38","1","5.43","71.4","23.2","23.2","7.7","7.7"
"474","Nick Chubb","CLV","RB","1","2024","1","14","PIT","11","48","48.0","4.36","0","0","2","9.1","19","39.6","0.0","","45.5","54.5","1","0.09","19","1.73","39.6","2.64","10","90.9","53","0","5.30","50.0","1","9.1","-5","0","-5.00","","4.8","4.8","6.6","6.6"
"475","Jonathan Taylor","IND","RB","1","2024","1","9","MIN","13","48","48.0","3.69","0","0","2","","0","","0.0","","46.2","53.8","1","0.08","32","2.46","66.7","1.23","5","38.5","15","0","3.00","40.0","8","61.5","33","0","4.13","50.0","8.9","8.9","13.2","13.2"
"476","Ronnie Rivers","LA","RB","1","2024","1","18","SEA","12","48","48.0","4.00","0","0","1","","0","","0.0","","41.7","41.7","1","0.08","18","1.50","37.5","2.50","4","33.3","16","0","4.00","25.0","8","66.7","32","0","4.00","50.0","12.2","12.2","13.9","13.9"
"477","Jonathan Taylor","IND","RB","1","2024","1","1","HST","16","48","48.0","3.00","1","0","4","","0","","66.7","6.3","50.0","37.5","1","0.06","22","1.38","45.8","1.63","15","93.8","46","1","3.07","53.3","1","6.3","2","0","2.00","","10.8","10.8","12.4","12.4"
"478","Audric Estime","DEN","RB","1","2024","1","16","LAC","9","48","48.0","5.33","1","0","1","","0","","100.0","11.1","66.7","22.2","2","0.22","28","3.11","58.3","2.22","2","22.2","8","0","4.00","50.0","7","77.8","40","1","5.71","71.4","10.8","10.8","6.4","6.4"
"479","Rhamondre Stevenson","NE","RB","1","2024","1","8","NYJ","20","48","48.0","2.40","2","0","5","","0","","50.0","10.0","55.0","45.0","2","0.10","47","2.35","97.9","0.05","10","50.0","25","1","2.50","50.0","10","50.0","23","1","2.30","60.0","23.5","23.5","20.0","20.0"
"480","Jaylen Warren","PIT","RB","1","2024","1","16","BLT","12","48","48.0","4.00","0","0","4","","0","","0.0","","66.7","33.3","0","","32","2.67","66.7","1.33","7","58.3","33","0","4.71","71.4","5","41.7","15","0","3.00","60.0","14.2","14.2","13.7","13.7"
"481","Jerome Ford","CLV","RB","1","2024","1","5","WAS","9","47","47.0","5.22","0","0","3","11.1","16","34.0","0.0","","44.4","55.6","1","0.11","18","2.00","38.3","3.22","2","22.2","3","0","1.50","","7","77.8","44","0","6.29","57.1","7.9","7.9","8.1","8.1"
"482","Caleb Williams","CHI","QB","1","2024","1","8","WAS","9","47","47.0","5.22","0","1","2","","0","","50.0","","44.4","33.3","3","0.33","20","2.22","42.6","1.44","0","","0","0","","","3","33.3","18","0","6.00","33.3","10.9","10.9","7.0","7.0"
"483","Bo Nix","DEN","QB","1","2024","1","3","TB","9","47","47.0","5.22","1","0","6","11.1","22","46.8","20.0","11.1","66.7","12.5","0","","4","0.44","8.5","1.67","2","22.2","12","0","6.00","50.0","1","11.1","2","0","2.00","","19.3","19.3","4.4","4.4"
"484","Saquon Barkley","PHI","RB","1","2024","1","6","CLV","18","47","47.0","2.61","0","0","1","","0","","0.0","","38.9","61.1","2","0.11","40","2.22","85.1","0.39","12","66.7","28","0","2.33","33.3","5","27.8","13","0","2.60","40.0","7.4","7.4","12.1","12.1"
"485","Aaron Jones","MIN","RB","1","2024","1","17","GB","12","47","47.0","3.92","0","0","2","","0","","0.0","","50.0","50.0","1","0.08","35","2.92","74.5","1.00","9","75.0","35","0","3.89","44.4","3","25.0","12","0","4.00","66.7","11.7","11.7","11.7","11.7"
"486","Jaylen Warren","PIT","RB","1","2024","1","14","CLV","9","47","47.0","5.22","0","0","2","","0","","0.0","","55.6","33.3","3","0.33","30","3.33","63.8","1.89","7","77.8","47","0","6.71","71.4","2","22.2","0","0","","","9.2","9.2","10.5","10.5"
"487","Sean Tucker","TB","RB","1","2024","1","14","LV","3","47","47.0","15.67","0","0","1","33.3","34","72.3","0.0","","66.7","","1","0.33","16","5.33","34.0","10.33","0","","0","0","","","3","100.0","47","0","15.67","66.7","4.7","4.7","2.7","2.7"
"488","Tyjae Spears","TEN","RB","1","2024","1","10","LAC","7","47","47.0","6.71","0","0","2","14.3","19","40.4","0.0","","57.1","28.6","3","0.43","28","4.00","59.6","2.71","2","28.6","24","0","12.00","100.0","5","71.4","23","0","4.60","40.0","8.1","8.1","7.4","7.4"
"489","Jayden Daniels","WAS","QB","1","2024","1","4","ARZ","8","47","47.0","5.88","1","0","3","","0","","0.0","12.5","75.0","25.0","0","","3","0.38","6.4","2.13","1","12.5","8","0","8.00","100.0","1","12.5","9","1","9.00","100.0","25.0","25.0","4.6","4.6"
"490","Raheem Blackshear","CAR","RB","1","2024","1","18","ATL","4","47","47.0","11.75","0","0","2","50.0","43","91.5","0.0","","75.0","25.0","2","0.50","31","7.75","66.0","4.00","2","50.0","30","0","15.00","100.0","2","50.0","17","0","8.50","50.0","4.7","4.7","2.8","2.8"
"491","Bo Nix","DEN","QB","1","2024","1","18","KC","7","47","47.0","6.71","0","0","5","14.3","27","57.4","0.0","","71.4","28.6","1","0.14","1","0.14","2.1","0.43","0","","0","0","","","0","","0","0","","","33.5","33.5","3.8","3.8"
"492","Jaleel McLaughlin","DEN","RB","1","2024","1","8","CAR","8","47","47.0","5.88","0","0","4","","0","","0.0","","100.0","","1","0.13","12","1.50","25.5","4.38","6","75.0","32","0","5.33","100.0","2","25.0","15","0","7.50","100.0","12.6","12.6","7.1","7.1"
"493","Jaylen Warren","PIT","RB","1","2024","1","8","NYG","9","46","46.0","5.11","0","0","2","22.2","35","76.1","0.0","","33.3","55.6","4","0.44","22","2.44","47.8","2.67","5","55.6","25","0","5.00","40.0","3","33.3","3","0","1.00","","7.9","7.9","11.1","11.1"
"494","Jaleel McLaughlin","DEN","RB","1","2024","1","4","NYJ","9","46","46.0","5.11","0","0","1","","0","","0.0","","55.6","33.3","3","0.33","24","2.67","52.2","2.44","6","66.7","36","0","6.00","66.7","3","33.3","10","0","3.33","33.3","5.6","5.6","5.7","5.7"
"495","Drake Maye","NE","QB","1","2024","1","8","NYJ","3","46","46.0","15.33","1","0","3","66.7","35","76.1","0.0","33.3","100.0","","0","","16","5.33","34.8","0.00","0","","0","0","","","0","","0","0","","","11.5","11.5","1.4","1.4"
"496","Kendre Miller","NO","RB","1","2024","1","15","WAS","9","46","46.0","5.11","0","0","3","11.1","17","37.0","0.0","","55.6","44.4","1","0.11","11","1.22","23.9","3.89","6","66.7","43","0","7.17","66.7","3","33.3","3","0","1.00","33.3","4.6","4.6","6.7","6.7"
"497","Chase Brown","CIN","RB","1","2024","1","5","BLT","12","46","46.0","3.83","0","0","3","8.3","16","34.8","0.0","","33.3","50.0","4","0.33","32","2.67","69.6","1.17","7","58.3","33","0","4.71","42.9","5","41.7","13","0","2.60","20.0","16.4","16.4","12.2","12.2"
"498","Lamar Jackson","BLT","QB","1","2024","1","11","PIT","4","46","46.0","11.50","0","0","2","50.0","40","87.0","0.0","","75.0","","1","0.25","7","1.75","15.2","9.75","3","75.0","47","0","15.67","100.0","0","","0","0","","","15.9","15.9","1.4","1.4"
"499","Spencer Rattler","NO","QB","1","2024","1","17","LV","3","46","46.0","15.33","0","0","3","33.3","28","60.9","0.0","","100.0","","1","0.33","2","0.67","4.3","9.33","1","33.3","28","0","28.00","100.0","0","","0","0","","","15.3","15.3","1.3","1.3"
"500","Lamar Jackson","BLT","QB","1","2024","1","8","CLV","8","46","46.0","5.75","0","0","2","12.5","22","47.8","0.0","","62.5","37.5","5","0.63","9","1.13","19.6","0.88","3","37.5","18","0","6.00","100.0","3","37.5","-6","0","-2.00","","24.2","24.2","4.6","4.6"
"501","Anthony Richardson","IND","QB","1","2024","1","15","DEN","7","46","46.0","6.57","1","0","2","14.3","23","50.0","0.0","14.3","57.1","42.9","1","0.14","16","2.29","34.8","3.29","0","","0","0","","","4","57.1","32","1","8.00","50.0","16.4","16.4","5.5","5.5"
"502","Rico Dowdle","DAL","RB","1","2024","1","4","NYG","11","46","46.0","4.18","0","0","3","","0","","0.0","","54.5","36.4","2","0.18","30","2.73","65.2","1.45","8","72.7","42","0","5.25","75.0","3","27.3","4","0","1.33","","13.1","13.1","7.4","7.4"
"503","Derrick Henry","BLT","RB","1","2024","1","1","KC","13","46","46.0","3.54","1","0","5","","0","","100.0","7.7","61.5","38.5","1","0.08","28","2.15","60.9","1.38","6","46.2","19","1","3.17","50.0","7","53.8","27","0","3.86","71.4","10.6","10.6","8.5","8.5"
"504","Cam Akers","MIN","RB","1","2024","1","9","IND","6","46","46.0","7.67","0","0","3","","0","","0.0","","83.3","16.7","1","0.17","17","2.83","37.0","4.83","2","33.3","18","0","9.00","100.0","4","66.7","28","0","7.00","75.0","7.3","7.3","6.4","6.4"
"505","Joe Mixon","HST","RB","1","2024","1","10","DET","25","46","46.0","1.84","1","0","3","","0","","0.0","4.0","32.0","64.0","2","0.08","30","1.20","65.2","0.64","18","72.0","40","1","2.22","33.3","7","28.0","6","0","0.86","28.6","17.0","17.0","24.2","24.2"
"506","Emanuel Wilson","GB","RB","1","2024","1","1","PHI","4","46","46.0","11.50","0","0","2","25.0","18","39.1","0.0","","100.0","","0","","17","4.25","37.0","7.25","0","","0","0","","","4","100.0","46","0","11.50","100.0","6.8","6.8","7.5","7.5"
"507","Emari Demercado","ARZ","RB","1","2024","1","2","LA","2","46","46.0","23.00","0","0","1","50.0","41","89.1","0.0","","100.0","","3","1.50","36","18.00","78.3","5.00","0","","0","0","","","2","100.0","46","0","23.00","100.0","4.6","4.6","0.9","0.9"
"508","Kenny McIntosh","SEA","RB","1","2024","1","17","CHI","7","46","46.0","6.57","0","0","1","14.3","25","54.3","0.0","","42.9","42.9","4","0.57","23","3.29","50.0","3.29","1","14.3","6","0","6.00","100.0","6","85.7","40","0","6.67","33.3","4.6","4.6","3.8","3.8"
"509","Travis Etienne","JAX","RB","1","2024","1","13","HST","13","46","46.0","3.54","0","0","2","","0","","0.0","","61.5","38.5","1","0.08","23","1.77","50.0","1.77","1","7.7","4","0","4.00","100.0","12","92.3","42","0","3.50","58.3","8.8","8.8","12.3","12.3"
"510","Jaylen Warren","PIT","RB","1","2024","1","12","CLV","11","45","45.0","4.09","1","0","3","9.1","15","33.3","50.0","9.1","54.5","45.5","4","0.36","30","2.73","66.7","1.36","5","45.5","22","1","4.40","80.0","6","54.5","23","0","3.83","33.3","15.4","15.4","11.2","11.2"
