"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"460","Rico Dowdle","CAR","RB","1","2025","1","15","NO","16","49","49.0","3.06","1","0","2","","0","","100.0","6.3","43.8","50.0","0","","14","0.88","28.6","2.19","14","87.5","51","1","3.64","50.0","2","12.5","-2","0","-1.00","","12.4","12.4","13.0","13.0"
"461","Kareem Hunt","KC","RB","1","2025","1","9","BUF","11","49","49.0","4.45","1","0","3","","0","","75.0","9.1","63.6","36.4","1","0.09","29","2.64","59.2","1.82","8","72.7","38","1","4.75","62.5","3","27.3","11","0","3.67","66.7","12.5","12.5","13.4","13.4"
"462","Christian McCaffrey","SF","RB","1","2025","1","4","JAX","17","49","49.0","2.88","0","0","1","","0","","0.0","","35.3","58.8","2","0.12","36","2.12","73.5","0.76","13","76.5","42","0","3.23","30.8","3","17.6","8","0","2.67","66.7","26.1","26.1","24.0","24.0"
"463","Spencer Rattler","NO","QB","1","2025","1","4","BUF","6","49","49.0","8.17","0","0","5","16.7","15","30.6","0.0","","100.0","","2","0.33","13","2.17","26.5","0.67","0","","0","0","","","1","16.7","3","0","3.00","100.0","13.9","13.9","6.2","6.2"
"464","Bryce Young","CAR","QB","1","2025","1","15","NO","7","49","49.0","7.00","0","0","3","14.3","15","30.6","0.0","","42.9","42.9","0","","8","1.14","16.3","0.14","1","14.3","2","0","2.00","","0","","0","0","","","15.4","15.4","3.6","3.6"
"465","Zach Charbonnet","SEA","RB","1","2025","1","7","HST","12","49","49.0","4.08","2","0","4","8.3","15","30.6","100.0","16.7","50.0","41.7","3","0.25","41","3.42","83.7","0.67","7","58.3","20","1","2.86","28.6","5","41.7","29","1","5.80","80.0","19.5","19.5","16.4","16.4"
"466","Kareem Hunt","KC","RB","1","2025","1","5","JAX","7","49","49.0","7.00","2","0","3","14.3","33","67.3","100.0","28.6","71.4","42.9","3","0.43","21","3.00","42.9","4.00","5","71.4","45","1","9.00","60.0","2","28.6","4","1","2.00","100.0","18.7","18.7","10.3","10.3"
"467","Chuba Hubbard","CAR","RB","1","2025","1","4","NE","10","49","49.0","4.90","0","0","3","","0","","0.0","","80.0","20.0","0","","18","1.80","36.7","3.10","5","50.0","21","0","4.20","80.0","5","50.0","28","0","5.60","80.0","9.9","9.9","9.2","9.2"
"468","Justin Fields","NYJ","QB","1","2025","1","2","BUF","5","49","49.0","9.80","0","1","2","20.0","27","55.1","0.0","","60.0","20.0","0","","0","","","4.20","2","40.0","10","0","5.00","50.0","1","20.0","11","0","11.00","100.0","5.0","5.0","1.8","1.8"
"469","Bo Nix","DEN","QB","1","2025","1","18","LAC","8","49","49.0","6.13","0","0","3","12.5","22","44.9","0.0","","50.0","16.7","0","","7","0.88","14.3","-0.25","0","","0","0","","","0","","0","0","","","10.5","10.5","2.9","2.9"
"470","Travis Etienne","JAX","RB","1","2025","1","5","KC","12","49","49.0","4.08","0","0","2","","0","","0.0","","75.0","25.0","0","","20","1.67","40.8","2.42","7","58.3","32","0","4.57","71.4","4","33.3","13","0","3.25","75.0","8.8","8.8","13.3","13.3"
"471","Shedeur Sanders","CLV","QB","1","2025","1","16","BUF","4","49","49.0","12.25","0","0","2","25.0","16","32.7","0.0","","100.0","","0","","13","3.25","26.5","0.00","0","","0","0","","","0","","0","0","","","13.2","13.2","2.1","2.1"
"472","James Cook","BUF","RB","1","2025","1","5","NE","15","49","49.0","3.27","0","0","2","","0","","0.0","","53.3","40.0","1","0.07","29","1.93","59.2","1.33","6","40.0","20","0","3.33","66.7","9","60.0","29","0","3.22","44.4","4.9","4.9","12.0","12.0"
"473","Baker Mayfield","TB","QB","1","2025","1","16","CAR","4","49","49.0","12.25","0","0","2","50.0","49","100.0","0.0","","50.0","33.3","0","","1","0.25","2.0","0.00","0","","0","0","","","1","25.0","1","0","1.00","","13.7","13.7","1.7","1.7"
"474","Jaxson Dart","NYG","QB","1","2025","1","17","LV","9","48","48.0","5.33","2","0","6","11.1","17","35.4","50.0","22.2","66.7","","0","","9","1.00","18.8","2.44","2","22.2","17","0","8.50","100.0","1","11.1","12","1","12.00","100.0","25.1","25.1","4.2","4.2"
"475","Blake Corum","LA","RB","1","2025","1","16","SEA","14","48","48.0","3.43","1","0","4","","0","","60.0","7.1","64.3","35.7","0","","15","1.07","31.3","2.36","5","35.7","8","0","1.60","40.0","9","64.3","40","1","4.44","77.8","13.1","13.1","13.5","13.5"
"476","Tyrod Taylor","NYJ","QB","1","2025","1","3","TB","8","48","48.0","6.00","0","0","3","","0","","0.0","","62.5","14.3","0","","15","1.88","31.3","-0.13","0","","0","0","","","0","","0","0","","","18.7","18.7","3.0","3.0"
"477","Lamar Jackson","BLT","QB","1","2025","1","4","KC","6","48","48.0","8.00","0","0","3","16.7","17","35.4","0.0","","50.0","33.3","0","","13","2.17","27.1","0.67","1","16.7","7","0","7.00","100.0","1","16.7","0","0","","","12.7","12.7","3.5","3.5"
"478","Tony Pollard","TEN","RB","1","2025","1","18","JAX","14","48","48.0","3.43","0","0","3","","0","","0.0","","35.7","50.0","0","","16","1.14","33.3","2.29","5","35.7","13","0","2.60","20.0","9","64.3","35","0","3.89","44.4","9.5","9.5","12.0","12.0"
"479","Josh Allen","BUF","QB","1","2025","1","15","NE","11","48","48.0","4.36","0","0","4","9.1","20","41.7","0.0","","45.5","12.5","0","","8","0.73","16.7","2.55","1","9.1","20","0","20.00","100.0","1","9.1","5","0","5.00","","24.5","24.5","6.6","6.6"
"480","Jaylen Warren","PIT","RB","1","2025","1","2","SEA","14","48","48.0","3.43","0","0","5","","0","","50.0","","64.3","28.6","2","0.14","29","2.07","60.4","1.36","7","50.0","21","0","3.00","42.9","7","50.0","27","0","3.86","85.7","17.4","17.4","14.1","14.1"
"481","Omarion Hampton","LAC","RB","1","2025","1","1","KC","15","48","48.0","3.20","0","0","4","","0","","0.0","","33.3","60.0","2","0.13","31","2.07","64.6","1.13","8","53.3","15","0","1.88","25.0","6","40.0","29","0","4.83","33.3","8.1","8.1","11.8","11.8"
"482","Justin Fields","NYJ","QB","1","2025","1","1","PIT","12","48","48.0","4.00","2","0","5","8.3","15","31.3","66.7","16.7","66.7","25.0","4","0.33","13","1.08","27.1","2.08","5","41.7","19","0","3.80","60.0","2","16.7","10","0","5.00","100.0","29.5","29.5","11.3","11.3"
"483","J.J. McCarthy","MIN","QB","1","2025","1","10","BLT","5","48","48.0","9.60","0","0","1","20.0","26","54.2","0.0","","20.0","20.0","2","0.40","8","1.60","16.7","0.60","0","","0","0","","","0","","0","0","","","16.7","16.7","3.3","3.3"
"484","Bo Nix","DEN","QB","1","2025","1","7","NYG","5","48","48.0","9.60","2","1","4","40.0","39","81.3","0.0","40.0","80.0","20.0","1","0.20","1","0.20","2.1","5.20","1","20.0","7","1","7.00","100.0","3","60.0","20","1","6.67","66.7","40.0","40.0","3.0","3.0"
"485","Woody Marks","HST","RB","1","2025","1","18","IND","10","48","48.0","4.80","0","0","5","","0","","0.0","","90.0","10.0","3","0.30","32","3.20","66.7","1.60","4","40.0","18","0","4.50","100.0","6","60.0","30","0","5.00","83.3","6.8","6.8","8.0","8.0"
"486","Kyle Monangai","CHI","RB","1","2025","1","12","PIT","12","48","48.0","4.00","1","0","4","","0","","50.0","8.3","58.3","33.3","1","0.08","19","1.58","39.6","2.42","7","58.3","35","1","5.00","57.1","5","41.7","13","0","2.60","60.0","10.8","10.8","9.5","9.5"
"487","James Cook","BUF","RB","1","2025","1","11","TB","16","48","48.0","3.00","0","0","0","","0","","0.0","","31.3","50.0","1","0.06","23","1.44","47.9","1.56","8","50.0","29","0","3.63","50.0","8","50.0","19","0","2.38","12.5","20.4","20.4","15.2","15.2"
"488","Jacory Croskey-Merritt","WAS","RB","1","2025","1","4","ATL","7","47","47.0","6.71","0","0","4","14.3","16","34.0","0.0","","85.7","14.3","1","0.14","15","2.14","31.9","4.57","5","71.4","38","0","7.60","80.0","2","28.6","9","0","4.50","100.0","7.7","7.7","8.2","8.2"
"489","Nick Chubb","HST","RB","1","2025","1","10","JAX","5","47","47.0","9.40","0","0","3","20.0","19","40.4","0.0","","100.0","","1","0.20","30","6.00","63.8","3.40","1","20.0","6","0","6.00","100.0","4","80.0","41","0","10.25","100.0","6.2","6.2","3.6","3.6"
"490","Devin Neal","NO","RB","1","2025","1","13","MIA","14","47","47.0","3.36","0","0","3","","0","","0.0","","57.1","42.9","4","0.29","26","1.86","55.3","1.50","13","92.9","45","0","3.46","61.5","1","7.1","2","0","2.00","","9.9","9.9","10.8","10.8"
"491","Devin Singletary","NYG","RB","1","2025","1","12","DET","14","47","47.0","3.36","0","0","2","","0","","33.3","","50.0","50.0","1","0.07","24","1.71","51.1","1.64","10","71.4","34","0","3.40","50.0","4","28.6","13","0","3.25","50.0","4.7","4.7","8.9","8.9"
"492","Devin Singletary","NYG","RB","1","2025","1","16","MIN","11","47","47.0","4.27","0","0","3","","0","","0.0","","81.8","9.1","0","","22","2.00","46.8","2.27","7","63.6","31","0","4.43","85.7","4","36.4","16","0","4.00","75.0","5.6","5.6","7.9","7.9"
"493","Zach Charbonnet","SEA","RB","1","2025","1","1","SF","12","47","47.0","3.92","1","0","4","","0","","100.0","8.3","83.3","16.7","1","0.08","20","1.67","42.6","2.25","8","66.7","30","1","3.75","87.5","3","25.0","11","0","3.67","66.7","10.7","10.7","10.5","10.5"
"494","Aaron Jones","MIN","RB","1","2025","1","10","BLT","9","47","47.0","5.22","1","0","3","11.1","17","36.2","100.0","11.1","55.6","33.3","0","","11","1.22","23.4","4.00","3","33.3","4","0","1.33","33.3","6","66.7","43","1","7.17","66.7","15.9","15.9","14.3","14.3"
"495","Malik Davis","DAL","RB","1","2025","1","13","KC","3","47","47.0","15.67","1","0","1","33.3","43","91.5","0.0","33.3","33.3","33.3","1","0.33","4","1.33","8.5","14.33","2","66.7","44","1","22.00","50.0","1","33.3","3","0","3.00","","10.7","10.7","1.8","1.8"
"496","Chase Brown","CIN","RB","1","2025","1","2","JAX","16","47","47.0","2.94","0","0","4","","0","","75.0","","37.5","62.5","1","0.06","27","1.69","57.4","1.25","9","56.3","32","0","3.56","33.3","7","43.8","15","0","2.14","42.9","8.5","8.5","18.7","18.7"
"497","Quinshon Judkins","CLV","RB","1","2025","1","12","LV","16","47","47.0","2.94","2","0","3","","0","","100.0","12.5","43.8","56.3","0","","43","2.69","91.5","0.25","7","43.8","24","0","3.43","42.9","9","56.3","23","2","2.56","44.4","16.7","16.7","10.2","10.2"
"498","Rhamondre Stevenson","NE","RB","1","2025","1","17","NYJ","8","47","47.0","5.88","1","0","3","12.5","24","51.1","33.3","12.5","75.0","25.0","3","0.38","43","5.38","91.5","0.50","3","37.5","14","0","4.67","66.7","5","62.5","33","1","6.60","80.0","27.2","27.2","13.7","13.7"
"499","Jaylen Warren","PIT","RB","1","2025","1","3","NE","18","47","47.0","2.61","0","0","5","","0","","66.7","","50.0","55.6","7","0.39","53","2.94","112.8","-0.33","15","83.3","42","0","2.80","53.3","2","11.1","10","0","5.00","50.0","13.1","13.1","23.9","23.9"
"500","Nick Chubb","HST","RB","1","2025","1","4","TEN","13","47","47.0","3.62","0","0","2","","0","","0.0","","38.5","69.2","0","","27","2.08","57.4","1.54","9","69.2","34","0","3.78","33.3","4","30.8","13","0","3.25","50.0","8.2","8.2","10.6","10.6"
"501","Jordan Mason","MIN","RB","1","2025","1","13","SEA","6","47","47.0","7.83","0","0","2","16.7","24","51.1","0.0","","66.7","33.3","1","0.17","28","4.67","59.6","3.17","2","33.3","26","0","13.00","50.0","4","66.7","21","0","5.25","75.0","5.8","5.8","4.6","4.6"
"502","Ollie Gordon","MIA","RB","1","2025","1","8","ATL","10","46","46.0","4.60","0","0","6","","0","","0.0","","60.0","30.0","0","","15","1.50","32.6","3.10","5","50.0","27","0","5.40","60.0","5","50.0","19","0","3.80","60.0","13.6","13.6","6.6","6.6"
"503","Jonathan Taylor","IND","RB","1","2025","1","16","SF","16","46","46.0","2.88","1","0","4","","0","","100.0","6.3","31.3","56.3","2","0.13","19","1.19","41.3","1.69","4","25.0","13","0","3.25","50.0","12","75.0","33","1","2.75","25.0","16.9","16.9","15.6","15.6"
"504","Kyren Williams","LA","RB","1","2025","1","12","TB","12","46","46.0","3.83","0","0","2","","0","","0.0","","50.0","41.7","3","0.25","23","1.92","50.0","1.92","7","58.3","20","0","2.86","28.6","5","41.7","26","0","5.20","80.0","5.8","5.8","6.9","6.9"
"505","RJ Harvey","DEN","RB","1","2025","1","8","DAL","7","46","46.0","6.57","2","0","2","14.3","40","87.0","33.3","28.6","28.6","71.4","0","","10","1.43","21.7","5.14","1","14.3","1","0","1.00","","6","85.7","45","2","7.50","33.3","24.1","24.1","9.2","9.2"
"506","Zach Charbonnet","SEA","RB","1","2025","1","14","ATL","7","46","46.0","6.57","0","0","1","14.3","27","58.7","100.0","","42.9","28.6","2","0.29","21","3.00","45.7","3.57","4","57.1","17","0","4.25","50.0","3","42.9","29","0","9.67","33.3","8.6","8.6","10.2","10.2"
"507","Saquon Barkley","PHI","RB","1","2025","1","3","LA","18","46","46.0","2.56","0","0","3","","0","","33.3","","27.8","61.1","0","","30","1.67","65.2","0.89","15","83.3","30","0","2.00","20.0","3","16.7","16","0","5.33","66.7","9.5","9.5","19.5","19.5"
"508","Nate Carter","ATL","RB","1","2025","1","3","CAR","7","46","46.0","6.57","0","1","2","","0","","0.0","","57.1","28.6","1","0.14","18","2.57","39.1","4.00","6","85.7","42","0","7.00","66.7","1","14.3","4","0","4.00","","3.6","3.6","3.0","3.0"
"509","Tyrone Tracy","NYG","RB","1","2025","1","7","DEN","9","46","46.0","5.11","1","0","2","11.1","31","67.4","0.0","11.1","44.4","55.6","0","","13","1.44","28.3","3.67","5","55.6","15","0","3.00","60.0","4","44.4","31","1","7.75","25.0","10.6","10.6","4.0","4.0"
"510","Bijan Robinson","ATL","RB","1","2025","1","9","NE","12","46","46.0","3.83","0","0","2","8.3","15","32.6","0.0","","58.3","41.7","1","0.08","27","2.25","58.7","1.58","8","66.7","36","0","4.50","75.0","3","25.0","10","0","3.33","33.3","17.6","17.6","22.2","22.2"
"511","Josh Allen","BUF","QB","1","2025","1","4","NO","7","45","45.0","6.43","1","0","3","28.6","42","93.3","50.0","14.3","42.9","25.0","3","0.43","18","2.57","40.0","1.71","0","","0","0","","","0","","0","0","","","25.9","25.9","2.9","2.9"
"512","Rico Dowdle","CAR","RB","1","2025","1","11","ATL","19","45","45.0","2.37","0","0","2","","0","","0.0","","36.8","57.9","0","","22","1.16","48.9","1.21","8","42.1","17","0","2.13","25.0","11","57.9","28","0","2.55","45.5","15.0","15.0","19.8","19.8"
"513","Cam Skattebo","NYG","RB","1","2025","1","2","DAL","11","45","45.0","4.09","1","0","3","9.1","24","53.3","100.0","9.1","45.5","54.5","2","0.18","30","2.73","66.7","1.36","8","72.7","17","0","2.13","25.0","3","27.3","28","1","9.33","100.0","13.9","13.9","16.0","16.0"
"514","Ollie Gordon","MIA","RB","1","2025","1","11","WAS","9","45","45.0","5.00","1","0","3","11.1","20","44.4","50.0","11.1","66.7","44.4","0","","17","1.89","37.8","3.11","1","11.1","6","0","6.00","100.0","8","88.9","39","1","4.88","62.5","10.5","10.5","12.6","12.6"
"515","Jordan Mason","MIN","RB","1","2025","1","11","CHI","6","45","45.0","7.50","1","0","1","16.7","16","35.6","0.0","16.7","66.7","16.7","2","0.33","14","2.33","31.1","5.17","4","66.7","31","1","7.75","50.0","2","33.3","14","0","7.00","100.0","10.5","10.5","2.8","2.8"
"516","Josh Johnson","WAS","QB","1","2025","1","18","PHI","9","45","45.0","5.00","1","1","4","","0","","12.5","11.1","55.6","25.0","2","0.22","21","2.33","46.7","-0.11","1","11.1","0","0","","","1","11.1","2","0","2.00","","17.7","17.7","6.3","6.3"
"517","Tony Pollard","TEN","RB","1","2025","1","3","IND","16","45","45.0","2.81","1","0","6","","0","","25.0","6.3","56.3","43.8","2","0.13","23","1.44","51.1","1.38","8","50.0","21","0","2.63","37.5","8","50.0","24","1","3.00","75.0","13.9","13.9","17.5","17.5"
"518","Alvin Kamara","NO","RB","1","2025","1","1","ARZ","11","45","45.0","4.09","1","0","3","9.1","18","40.0","100.0","9.1","45.5","45.5","2","0.18","23","2.09","51.1","2.00","8","72.7","39","1","4.88","50.0","3","27.3","6","0","2.00","33.3","13.7","13.7","11.2","11.2"
"519","Rachaad White","TB","RB","1","2025","1","16","CAR","5","45","45.0","9.00","0","0","1","20.0","39","86.7","25.0","","20.0","80.0","1","0.20","12","2.40","26.7","6.60","3","60.0","6","0","2.00","","2","40.0","39","0","19.50","50.0","8.0","8.0","6.2","6.2"
"520","Drake Maye","NE","QB","1","2025","1","3","PIT","7","45","45.0","6.43","0","0","5","28.6","30","66.7","0.0","","71.4","28.6","1","0.14","12","1.71","26.7","0.43","0","","0","0","","","0","","0","0","","","21.2","21.2","2.3","2.3"
"521","D'Andre Swift","CHI","RB","1","2025","1","8","BLT","11","45","45.0","4.09","1","0","3","","0","","60.0","9.1","63.6","45.5","1","0.09","5","0.45","11.1","3.64","6","54.5","21","1","3.50","66.7","5","45.5","24","0","4.80","60.0","15.1","15.1","14.7","14.7"
"522","Jonathan Taylor","IND","RB","1","2025","1","9","PIT","14","45","45.0","3.21","0","0","3","","0","","50.0","","57.1","35.7","0","","40","2.86","88.9","0.36","9","64.3","32","0","3.56","55.6","4","28.6","11","0","2.75","50.0","7.7","7.7","10.2","10.2"
"523","Devin Singletary","NYG","RB","1","2025","1","17","LV","8","45","45.0","5.63","1","0","3","12.5","29","64.4","50.0","12.5","62.5","37.5","1","0.13","15","1.88","33.3","3.75","2","25.0","5","0","2.50","50.0","6","75.0","40","1","6.67","66.7","17.0","17.0","13.8","13.8"
"524","Isiah Pacheco","KC","RB","1","2025","1","3","NYG","10","45","45.0","4.50","0","0","2","","0","","0.0","","70.0","30.0","2","0.20","29","2.90","64.4","1.60","7","70.0","23","0","3.29","57.1","2","20.0","12","0","6.00","100.0","5.8","5.8","6.6","6.6"
"525","Travis Etienne","JAX","RB","1","2025","1","7","LA","8","44","44.0","5.50","0","0","3","","0","","0.0","","62.5","25.0","0","","14","1.75","31.8","3.75","4","50.0","16","0","4.00","25.0","4","50.0","28","0","7.00","100.0","6.5","6.5","7.5","7.5"
"526","Baker Mayfield","TB","QB","1","2025","1","3","NYJ","4","44","44.0","11.00","0","0","2","25.0","33","75.0","0.0","","50.0","33.3","0","","11","2.75","25.0","-0.25","0","","0","0","","","0","","0","0","","","17.7","17.7","1.3","1.3"
"527","Jaret Patterson","LAC","RB","1","2025","1","9","TEN","9","44","44.0","4.89","0","0","1","","0","","0.0","","55.6","44.4","0","","21","2.33","47.7","2.56","3","33.3","14","0","4.67","66.7","6","66.7","30","0","5.00","50.0","4.4","4.4","5.4","5.4"
"528","Russell Wilson","NYG","QB","1","2025","1","1","WAS","8","44","44.0","5.50","0","1","3","12.5","15","34.1","0.0","","62.5","25.0","0","","10","1.25","22.7","0.25","0","","0","0","","","0","","0","0","","","11.1","11.1","3.6","3.6"
"529","Tony Pollard","TEN","RB","1","2025","1","8","IND","11","44","44.0","4.00","0","0","3","","0","","0.0","","45.5","54.5","2","0.18","24","2.18","54.5","1.82","7","63.6","19","0","2.71","28.6","4","36.4","25","0","6.25","75.0","6.3","6.3","8.1","8.1"
"530","James Cook","BUF","RB","1","2025","1","1","BLT","13","44","44.0","3.38","1","0","3","","0","","28.6","7.7","61.5","38.5","1","0.08","17","1.31","38.6","2.08","6","46.2","29","0","4.83","66.7","7","53.8","15","1","2.14","57.1","21.2","21.2","17.8","17.8"
"531","Omarion Hampton","LAC","RB","1","2025","1","5","WAS","12","44","44.0","3.67","0","0","2","","0","","0.0","","50.0","41.7","0","","42","3.50","95.5","0.17","5","41.7","14","0","2.80","60.0","6","50.0","25","0","4.17","33.3","13.0","13.0","14.4","14.4"
"532","Woody Marks","HST","RB","1","2025","1","11","TEN","18","44","44.0","2.44","0","0","4","","0","","100.0","","38.9","55.6","0","","29","1.61","65.9","0.83","5","27.8","5","0","1.00","40.0","13","72.2","39","0","3.00","38.5","6.1","6.1","13.9","13.9"
"533","Tyrod Taylor","NYJ","QB","1","2025","1","13","ATL","8","44","44.0","5.50","1","0","4","","0","","0.0","12.5","50.0","14.3","2","0.25","9","1.13","20.5","0.00","0","","0","0","","","0","","0","0","","","21.3","21.3","3.5","3.5"
"534","Breece Hall","NYJ","RB","1","2025","1","12","BLT","16","44","44.0","2.75","0","1","3","","0","","0.0","","43.8","50.0","2","0.13","30","1.88","68.2","0.88","12","75.0","38","0","3.17","41.7","4","25.0","6","0","1.50","50.0","14.9","14.9","14.4","14.4"
